realtime,time,voltage,current,percentage
2025-06-20T19:22:17.159419,2.001,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T19:22:19.558559,3.0,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T19:22:21.761678,4.002,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T19:22:23.874977,5.001,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T19:22:25.898204,6.0,16.473735809326172,-0.5260000228881836,0.9999560713768005
2025-06-20T19:22:28.014175,7.002,16.473203659057617,-0.5260000228881836,0.9998671412467957
2025-06-20T19:22:30.099077,8.001,16.472671508789062,-0.5260000228881836,0.9997785091400146
2025-06-20T19:22:32.145634,9.0,16.472139358520508,-0.5260000228881836,0.9996898174285889
2025-06-20T19:22:34.181421,10.002,16.47160530090332,-0.5260000228881836,0.999600887298584
2025-06-20T19:22:36.612028,11.001,16.471073150634766,-0.5260000228881836,0.999512255191803
2025-06-20T19:22:39.036811,12.0,16.47054100036621,-0.5260000228881836,0.9994235634803772
2025-06-20T19:22:41.100570,13.002,16.470006942749023,-0.5260000228881836,0.9993346333503723
2025-06-20T19:22:43.190059,14.001,16.469497680664062,-0.40400001406669617,0.9992494583129883
2025-06-20T19:22:45.386029,15.0,16.468944549560547,-0.5260000228881836,0.9991573095321655
2025-06-20T19:22:47.673558,16.002,16.46841049194336,-0.5260000228881836,0.9990683794021606
2025-06-20T19:22:49.934331,17.001,16.467878341674805,-0.5260000228881836,0.9989797472953796
2025-06-20T19:22:52.292563,18.0,16.46734619140625,-0.5260000228881836,0.9988910555839539
2025-06-20T19:22:54.601669,19.002,16.466812133789062,-0.5260000228881836,0.998802125453949
2025-06-20T19:22:56.957566,20.001,16.46628189086914,-0.5260000228881836,0.998713493347168
2025-06-20T19:22:59.257423,21.0,16.465749740600586,-0.5260000228881836,0.9986248016357422
2025-06-20T19:23:01.554403,22.002,16.4652156829834,-0.5260000228881836,0.9985358715057373
2025-06-20T19:23:03.894789,23.001,16.464683532714844,-0.5260000228881836,0.9984472393989563
2025-06-20T19:23:06.313700,24.0,16.46415138244629,-0.5260000228881836,0.9983585476875305
2025-06-20T19:23:08.628653,25.002,16.4636173248291,-0.5260000228881836,0.9982696175575256
2025-06-20T19:23:10.915603,26.001,16.463085174560547,-0.5260000228881836,0.9981809854507446
2025-06-20T19:23:13.240654,27.0,16.462553024291992,-0.5260000228881836,0.9980922937393188
2025-06-20T19:23:15.582897,28.002,16.462020874023438,-0.5260000228881836,0.998003363609314
2025-06-20T19:23:17.934187,29.001,16.461488723754883,-0.5260000228881836,0.997914731502533
2025-06-20T19:23:20.208452,30.0,16.460956573486328,-0.5260000228881836,0.9978260397911072
2025-06-20T19:23:22.504148,31.002,16.46042251586914,-0.5260000228881836,0.9977371692657471
2025-06-20T19:23:24.873192,32.001,16.459890365600586,-0.5260000228881836,0.9976484775543213
2025-06-20T19:23:27.224043,33.0,16.45935821533203,-0.5260000228881836,0.9975598454475403
2025-06-20T19:23:29.532305,34.002,16.458826065063477,-0.5260000228881836,0.9974709153175354
2025-06-20T19:23:31.829913,35.001,16.458293914794922,-0.5260000228881836,0.9973822236061096
2025-06-20T19:23:34.145113,36.0,16.457761764526367,-0.5260000228881836,0.9972935914993286
2025-06-20T19:23:36.858598,37.002,16.45722770690918,-0.5260000228881836,0.9972046613693237
2025-06-20T19:23:39.515474,38.001,16.456695556640625,-0.5260000228881836,0.997115969657898
2025-06-20T19:23:41.819775,39.0,16.45616340637207,-0.5260000228881836,0.9970273375511169
2025-06-20T19:23:44.117736,40.002,16.455631256103516,-0.5260000228881836,0.9969384074211121
2025-06-20T19:23:46.420922,41.001,16.45509910583496,-0.5260000228881836,0.9968497157096863
2025-06-20T19:23:48.740470,42.0,16.454566955566406,-0.5260000228881836,0.9967610836029053
2025-06-20T19:23:51.083998,43.002,16.45403289794922,-0.5260000228881836,0.9966721534729004
2025-06-20T19:23:53.370086,44.001,16.453500747680664,-0.5260000228881836,0.9965834617614746
2025-06-20T19:23:55.661965,45.0,16.45296859741211,-0.5260000228881836,0.9964948296546936
2025-06-20T19:23:57.995216,46.002,16.452434539794922,-0.5260000228881836,0.9964058995246887
2025-06-20T19:24:00.360019,47.001,16.451902389526367,-0.5260000228881836,0.9963172078132629
2025-06-20T19:24:02.635603,48.0,16.451372146606445,-0.5260000228881836,0.9962285757064819
2025-06-20T19:24:04.941835,49.002,16.450838088989258,-0.5260000228881836,0.996139645576477
2025-06-20T19:24:07.356822,50.001,16.450305938720703,-0.5260000228881836,0.9960509538650513
2025-06-20T19:24:09.670313,51.0,16.44977378845215,-0.5260000228881836,0.9959623217582703
2025-06-20T19:24:12.000933,52.002,16.44923973083496,-0.5260000228881836,0.9958733916282654
2025-06-20T19:24:14.276137,53.001,16.44870948791504,-0.5260000228881836,0.9957847595214844
2025-06-20T19:24:16.570204,54.0,16.448177337646484,-0.5260000228881836,0.9956960678100586
2025-06-20T19:24:18.980939,55.002,16.447643280029297,-0.5260000228881836,0.9956071376800537
2025-06-20T19:24:21.460935,56.001,16.447111129760742,-0.5260000228881836,0.9955185055732727
2025-06-20T19:24:23.783631,57.0,16.446578979492188,-0.5260000228881836,0.9954298138618469
2025-06-20T19:24:26.096717,58.002,16.446044921875,-0.5260000228881836,0.995340883731842
2025-06-20T19:24:28.404366,59.001,16.445512771606445,-0.5260000228881836,0.995252251625061
2025-06-20T19:24:30.736246,60.0,16.44498062133789,-0.5260000228881836,0.9951635599136353
