timestamp,bt_navigator,amcl,map_server,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T19:00:31.280680,19.0,7.0,5.0,13.0,8.0,10.0,8.0,6.0
2025-06-20T19:00:32.281369,18.0,8.0,6.0,11.0,8.0,11.0,11.0,6.0
2025-06-20T19:00:33.283049,18.0,8.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:00:34.285930,17.0,7.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:00:35.286758,19.0,9.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:00:36.287342,18.0,7.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:00:37.288244,17.0,8.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:00:38.290337,20.0,8.0,5.0,13.0,7.0,11.0,10.0,6.0
2025-06-20T19:00:39.291363,17.0,9.0,6.0,10.0,8.0,10.0,9.0,5.0
2025-06-20T19:00:40.292536,17.0,8.0,5.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:00:41.293388,19.0,8.0,6.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:00:42.293975,18.0,7.0,4.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:00:43.297701,17.9,10.0,6.0,10.9,7.0,10.9,10.0,6.0
2025-06-20T19:00:44.301764,17.9,7.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:00:45.303634,18.0,9.0,6.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T19:00:46.304351,18.0,8.0,5.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:00:47.305073,18.0,7.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:00:48.305602,18.0,8.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:00:49.306097,18.0,8.0,5.0,11.0,7.0,11.0,10.0,5.0
2025-06-20T19:00:50.307230,18.0,8.0,6.0,11.0,8.0,11.0,9.0,7.0
2025-06-20T19:00:51.307709,17.0,7.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:00:52.308182,18.0,9.0,5.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T19:00:53.308681,18.0,7.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:00:54.309639,18.0,8.0,6.0,11.0,6.0,8.0,9.0,6.0
2025-06-20T19:00:55.310125,18.0,7.0,5.0,11.0,7.0,9.0,8.0,5.0
2025-06-20T19:00:56.310696,18.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:00:57.312086,18.0,7.0,5.0,10.0,6.0,9.0,9.0,6.0
2025-06-20T19:00:58.313508,18.0,8.0,6.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:00:59.314807,18.0,8.0,5.0,12.0,8.0,11.0,9.0,6.0
2025-06-20T19:01:00.315851,17.0,8.0,5.0,12.0,7.0,10.0,10.0,5.0
2025-06-20T19:01:01.316302,18.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:01:02.316984,18.0,8.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:01:03.317616,17.0,8.0,5.0,10.0,7.0,10.0,9.0,5.0
2025-06-20T19:01:04.318874,18.0,7.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:01:05.319435,19.0,10.0,6.0,12.0,7.0,11.0,11.0,6.0
2025-06-20T19:01:06.320921,17.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:01:07.321496,17.0,8.0,6.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:08.322588,18.0,8.0,5.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:01:09.323191,18.0,8.0,5.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T19:01:10.323643,17.0,8.0,6.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T19:01:11.324433,20.0,8.0,5.0,13.0,8.0,11.0,11.0,6.0
2025-06-20T19:01:12.324995,17.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:13.326483,18.0,9.0,6.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:01:14.327193,18.0,8.0,6.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:01:15.327790,18.0,8.0,5.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:01:16.328450,18.0,8.0,5.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T19:01:17.329034,18.0,8.0,6.0,12.0,8.0,11.0,9.0,6.0
2025-06-20T19:01:18.329557,18.0,8.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:01:19.331926,17.0,7.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:01:20.333213,18.0,9.0,5.0,12.0,8.0,10.0,9.0,7.0
2025-06-20T19:01:21.333909,18.0,7.0,6.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T19:01:22.335551,17.0,8.0,5.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:01:23.336041,19.0,8.0,6.0,11.0,9.0,11.0,9.0,7.0
2025-06-20T19:01:24.336588,18.0,9.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:01:25.337119,17.0,8.0,6.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:01:26.339457,18.0,7.0,5.0,12.0,8.0,9.0,10.0,5.0
2025-06-20T19:01:27.340220,17.0,9.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:28.341093,19.0,7.0,5.0,11.0,7.0,11.0,10.0,7.0
2025-06-20T19:01:29.341716,18.0,8.0,5.0,11.0,9.0,10.0,10.0,5.0
2025-06-20T19:01:30.342968,17.0,8.0,6.0,12.0,7.0,10.0,8.0,6.0
2025-06-20T19:01:31.343597,17.0,7.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:01:32.344097,19.0,9.0,5.0,12.0,7.0,12.0,9.0,6.0
2025-06-20T19:01:33.345321,17.0,7.0,5.0,11.0,8.0,9.0,10.0,5.0
2025-06-20T19:01:34.346656,17.0,8.0,6.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:01:35.347991,18.0,8.0,5.0,12.0,7.0,10.0,10.0,7.0
2025-06-20T19:01:36.348963,18.0,7.0,5.0,11.0,7.0,9.0,8.0,4.0
2025-06-20T19:01:37.349574,17.0,8.0,5.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:38.351100,17.0,7.0,5.0,11.0,6.0,10.0,9.0,6.0
2025-06-20T19:01:39.351904,18.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:40.352329,16.0,7.0,6.0,12.0,7.0,11.0,9.0,5.0
2025-06-20T19:01:41.355911,17.9,9.0,4.0,11.0,9.0,11.0,9.0,7.0
2025-06-20T19:01:42.356510,17.0,7.0,6.0,10.0,6.0,10.0,9.0,5.0
2025-06-20T19:01:43.358132,18.0,7.0,5.0,12.0,8.0,9.0,9.0,6.0
2025-06-20T19:01:44.361013,17.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:01:45.362324,17.0,8.0,6.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T19:01:46.363012,17.0,8.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:47.363585,18.0,7.0,6.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:01:48.364001,17.0,8.0,4.0,11.0,6.0,9.0,9.0,6.0
2025-06-20T19:01:49.365509,18.0,9.0,6.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:01:50.366062,18.0,8.0,6.0,10.0,7.0,11.0,9.0,5.0
2025-06-20T19:01:51.366547,18.0,7.0,4.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:01:52.367778,17.0,9.0,6.0,12.0,9.0,10.0,10.0,6.0
2025-06-20T19:01:53.368420,17.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:54.369101,18.0,8.0,6.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:01:55.369605,16.0,7.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:01:56.370090,18.0,8.0,6.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:01:57.370596,17.0,7.0,4.0,11.0,8.0,11.0,9.0,5.0
2025-06-20T19:01:58.372254,18.0,8.0,6.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:01:59.373619,17.0,8.0,5.0,12.0,8.0,10.0,9.0,5.0
2025-06-20T19:02:00.375143,18.0,8.0,6.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:02:01.376632,17.0,8.0,4.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:02:02.377795,18.0,8.0,6.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:02:03.379019,16.0,7.0,5.0,11.0,7.0,11.0,10.0,4.0
2025-06-20T19:02:04.379526,18.0,8.0,6.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T19:02:05.380414,18.0,8.0,6.0,12.0,8.0,11.0,8.0,5.0
2025-06-20T19:02:06.381965,17.0,8.0,5.0,10.0,8.0,9.0,10.0,6.0
2025-06-20T19:02:07.383540,18.0,7.0,5.0,12.0,7.0,10.9,9.9,6.0
2025-06-20T19:02:08.388708,16.9,9.0,5.0,11.9,7.0,10.0,9.0,6.0
2025-06-20T19:02:09.389312,18.0,8.0,5.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:02:10.389996,17.0,7.0,6.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:02:11.392046,18.0,8.0,6.0,11.0,8.0,10.0,10.0,5.0
2025-06-20T19:02:12.394455,16.0,7.0,5.0,11.0,6.0,10.0,9.0,7.0
2025-06-20T19:02:13.397909,17.9,9.0,5.0,11.0,8.0,11.0,10.0,5.0
2025-06-20T19:02:14.398486,18.0,7.0,6.0,12.0,8.0,10.0,9.0,7.0
2025-06-20T19:02:15.399141,17.0,9.0,5.0,12.0,7.0,11.0,9.0,4.0
2025-06-20T19:02:16.401415,17.0,7.0,6.0,11.0,8.0,9.0,10.0,7.0
2025-06-20T19:02:17.401964,18.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:02:18.402525,17.0,8.0,5.0,12.0,7.0,10.0,10.0,5.0
2025-06-20T19:02:19.404150,18.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:02:20.404779,17.0,9.0,7.0,11.0,8.0,11.0,10.0,7.0
2025-06-20T19:02:21.405353,18.0,7.0,4.0,12.0,7.0,10.0,10.0,5.0
2025-06-20T19:02:22.406134,16.0,8.0,6.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:02:23.406798,18.0,8.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:02:24.407859,17.0,7.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:02:25.408607,17.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:02:26.409156,17.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:02:27.410236,18.0,9.0,6.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:02:28.410808,17.0,7.0,5.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T19:02:29.411895,17.0,9.0,6.0,12.0,7.0,11.0,9.0,6.0
2025-06-20T19:02:30.412364,18.0,7.0,4.0,11.0,9.0,10.0,10.0,6.0
2025-06-20T19:02:31.412966,17.0,9.0,6.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:02:32.413744,18.0,7.0,6.0,13.0,8.0,11.0,9.0,6.0
2025-06-20T19:02:33.415361,17.0,8.0,5.0,10.0,7.0,9.0,10.0,6.0
2025-06-20T19:02:34.416560,17.0,8.0,5.0,12.0,7.0,12.0,9.0,5.0
2025-06-20T19:02:35.417137,18.0,7.0,6.0,11.0,7.0,9.0,9.0,7.0
2025-06-20T19:02:36.418242,16.0,9.0,4.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T19:02:37.418887,17.0,6.0,6.0,12.0,6.0,9.0,9.0,4.0
2025-06-20T19:02:38.420716,17.0,8.0,5.0,10.0,8.0,10.0,9.0,7.0
2025-06-20T19:02:39.421305,18.0,8.0,5.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:02:40.422704,19.0,8.0,6.0,11.9,7.0,11.0,9.0,6.0
2025-06-20T19:02:41.427018,17.9,9.0,6.0,12.0,9.0,11.0,11.0,6.0
2025-06-20T19:02:42.428107,17.0,8.0,5.0,11.0,7.0,10.0,8.0,6.0
2025-06-20T19:02:43.428819,17.0,9.0,5.0,11.0,7.0,11.0,10.0,5.0
2025-06-20T19:02:44.431864,17.9,7.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:02:45.432933,16.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:02:46.435704,18.9,7.0,6.0,12.0,8.0,10.0,11.0,5.0
2025-06-20T19:02:47.436394,16.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:02:48.438223,17.0,8.0,5.0,11.0,7.0,10.0,9.0,7.0
2025-06-20T19:02:49.440015,17.0,8.0,5.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T19:02:50.441495,17.0,9.0,6.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:02:51.443201,17.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:02:52.443724,18.0,8.0,6.0,12.0,7.0,11.0,10.0,5.0
2025-06-20T19:02:53.444931,17.0,8.0,5.0,11.0,8.0,10.0,9.0,7.0
2025-06-20T19:02:54.446446,16.0,8.0,6.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T19:02:55.447277,18.0,8.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:02:56.449895,17.0,8.0,5.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:02:57.450419,17.0,7.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:02:58.451763,16.0,8.0,6.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:02:59.452550,18.0,8.0,6.0,12.0,9.0,11.0,9.0,6.0
2025-06-20T19:03:00.453132,17.0,8.0,4.0,10.0,7.0,9.0,9.0,6.0
2025-06-20T19:03:01.453597,17.0,9.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:03:02.454478,18.0,7.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:03.455337,16.0,8.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:03:04.456111,16.0,8.0,5.0,12.0,7.0,11.0,9.0,6.0
2025-06-20T19:03:05.456969,18.0,8.0,5.0,12.0,7.0,9.0,10.0,6.0
2025-06-20T19:03:06.458912,16.0,7.0,5.0,10.0,8.0,11.0,10.0,6.0
2025-06-20T19:03:07.460807,17.0,9.0,6.0,12.0,7.0,10.0,8.0,5.0
2025-06-20T19:03:08.461321,18.0,7.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:03:09.461826,16.0,9.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:10.462248,17.0,7.0,6.0,11.0,8.0,11.0,9.0,5.0
2025-06-20T19:03:11.462798,18.0,9.0,5.0,12.0,7.0,10.0,10.0,7.0
2025-06-20T19:03:12.463244,16.0,9.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:03:13.463898,17.0,7.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:03:14.464893,17.0,9.0,7.0,12.0,8.0,10.0,10.0,5.0
2025-06-20T19:03:15.466146,18.0,7.0,4.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:03:16.466908,16.0,8.0,6.0,12.0,8.0,11.0,10.0,5.0
2025-06-20T19:03:17.467504,18.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:03:18.468209,17.0,9.0,5.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:03:19.468801,16.0,9.0,6.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:03:20.469914,18.0,9.0,5.0,12.0,8.0,9.0,10.0,6.0
2025-06-20T19:03:21.470885,16.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:03:22.471411,17.0,7.0,5.0,11.0,8.0,12.0,9.0,6.0
2025-06-20T19:03:23.474803,16.9,8.0,6.0,11.0,7.0,9.0,9.0,5.0
2025-06-20T19:03:24.475392,17.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:25.476920,17.0,8.0,5.0,13.0,7.0,11.0,10.0,6.0
2025-06-20T19:03:26.477478,18.0,8.0,5.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:03:27.478083,16.0,8.0,5.0,10.0,8.0,9.0,9.0,7.0
2025-06-20T19:03:28.478608,16.0,9.0,6.0,12.0,8.0,11.0,10.0,5.0
2025-06-20T19:03:29.479023,18.0,7.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:03:30.480791,16.0,8.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:31.481615,17.0,8.0,6.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:03:32.482237,17.0,8.0,5.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T19:03:33.483738,16.0,7.0,5.0,12.0,7.0,11.0,10.0,5.0
2025-06-20T19:03:34.484240,17.0,9.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:03:35.485027,17.0,8.0,4.0,11.0,7.0,10.0,8.0,6.0
2025-06-20T19:03:36.486075,16.0,7.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:37.487029,16.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:03:38.487869,17.0,8.0,6.0,12.0,8.0,9.0,10.0,5.0
2025-06-20T19:03:39.488884,17.0,8.0,5.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:03:40.489461,17.0,8.0,6.0,11.0,7.0,11.0,9.0,7.0
2025-06-20T19:03:41.490090,17.0,9.0,6.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T19:03:42.490611,16.0,7.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:03:43.492947,16.0,8.0,5.0,12.0,7.0,11.0,9.0,6.0
2025-06-20T19:03:44.494441,18.0,8.0,6.0,11.0,9.0,10.0,10.0,5.0
2025-06-20T19:03:45.496463,16.0,8.0,4.0,11.0,6.0,10.0,10.0,6.0
2025-06-20T19:03:46.498204,16.0,8.0,6.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:03:47.500718,16.9,7.0,6.0,12.0,8.0,11.0,9.0,6.0
2025-06-20T19:03:48.501905,17.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:03:49.503283,16.0,8.0,5.0,11.0,7.0,10.0,11.0,6.0
2025-06-20T19:03:50.504233,17.0,8.0,6.0,11.0,8.0,11.0,9.0,5.0
2025-06-20T19:03:51.506541,16.0,8.0,4.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:03:52.507175,16.0,8.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:53.509090,17.0,8.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:03:54.509859,17.0,8.0,5.0,11.0,6.0,10.0,10.0,5.0
2025-06-20T19:03:55.510427,16.0,7.0,6.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:03:56.513401,17.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:03:57.514126,16.0,8.0,5.0,12.0,7.0,11.0,9.0,6.0
2025-06-20T19:03:58.514932,17.0,8.0,4.0,11.0,8.0,9.0,9.0,6.0
2025-06-20T19:03:59.515636,16.0,8.0,7.0,12.0,7.0,11.0,10.0,5.0
2025-06-20T19:04:00.517194,17.0,7.0,4.0,11.0,8.0,10.0,8.0,6.0
2025-06-20T19:04:01.517778,17.0,8.0,6.0,10.0,7.0,10.0,10.0,6.0
2025-06-20T19:04:02.518283,16.0,9.0,5.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:04:03.518842,16.0,7.0,6.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:04:04.519564,17.0,9.0,4.0,11.0,7.0,10.0,9.0,7.0
2025-06-20T19:04:05.520150,16.0,7.0,6.0,11.0,7.0,10.0,8.0,5.0
2025-06-20T19:04:06.520631,16.0,7.0,5.0,10.0,7.0,9.0,9.0,5.0
2025-06-20T19:04:07.522498,16.0,8.0,5.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T19:04:08.523461,17.0,8.0,5.0,11.0,7.0,10.0,9.0,7.0
2025-06-20T19:04:09.524898,17.0,6.0,6.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:04:10.525724,16.0,9.0,4.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:04:11.529066,17.9,8.0,7.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:04:12.530893,16.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:04:13.531851,17.0,8.0,6.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:04:14.534218,16.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:04:15.536012,15.0,7.0,5.0,11.0,6.0,10.0,9.0,5.0
2025-06-20T19:04:16.537502,18.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:04:17.538227,16.0,9.0,5.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:04:18.539960,16.0,7.0,6.0,11.0,7.0,9.0,8.0,5.0
2025-06-20T19:04:19.540726,16.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:04:20.541279,17.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:04:21.543203,16.0,7.0,5.0,10.0,8.0,9.0,9.0,6.0
2025-06-20T19:04:22.543811,16.0,9.0,5.0,12.0,7.0,11.0,10.0,5.0
2025-06-20T19:04:23.544802,17.0,7.0,6.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:04:24.546680,16.0,8.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:04:25.547398,16.0,8.0,5.0,10.0,8.0,10.0,9.0,5.0
2025-06-20T19:04:26.548417,17.0,8.0,5.0,13.0,8.0,10.0,11.0,7.0
2025-06-20T19:04:27.549035,17.0,8.0,5.0,11.0,7.0,11.0,8.0,6.0
2025-06-20T19:04:28.549571,17.0,8.0,5.0,11.0,7.0,10.0,11.0,6.0
2025-06-20T19:04:29.550814,17.0,9.0,7.0,11.0,8.0,11.0,8.0,6.0
2025-06-20T19:04:30.551840,15.0,7.0,4.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:04:31.553697,17.0,8.0,6.0,11.0,8.0,10.0,10.0,5.0
2025-06-20T19:04:32.554276,16.0,8.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:04:33.554729,17.0,7.0,5.0,10.0,7.0,10.0,10.0,6.0
2025-06-20T19:04:34.555205,16.0,9.0,6.0,12.0,8.0,10.0,9.0,5.0
