timestamp,bt_navigator,amcl,map_server,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T19:13:50.801585,18.0,9.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:13:51.802152,17.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:13:52.802976,18.0,8.0,6.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:13:53.803833,18.0,9.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:13:54.804713,17.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:13:55.806577,17.0,8.0,6.0,12.0,8.0,11.0,10.0,7.0
2025-06-20T19:13:56.808596,18.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:13:57.810049,17.0,9.0,6.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T19:13:58.811417,18.0,7.0,5.0,11.0,8.0,10.0,8.0,5.0
2025-06-20T19:13:59.813860,18.0,9.0,5.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T19:14:00.816610,18.0,8.0,6.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:14:01.817848,16.0,8.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:14:02.819952,18.0,8.0,6.0,10.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:03.820858,18.0,9.0,6.0,12.0,7.0,11.0,10.0,7.0
2025-06-20T19:14:04.821377,17.0,7.0,4.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:14:05.823935,18.0,9.0,6.0,10.0,8.0,11.0,9.0,6.0
2025-06-20T19:14:06.825893,18.0,8.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:14:07.827215,17.0,7.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:14:08.827748,18.0,9.0,6.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:14:09.828392,18.0,9.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:10.830470,17.0,6.0,4.0,10.0,8.0,9.0,8.0,6.0
2025-06-20T19:14:11.831012,17.0,8.0,7.0,11.0,6.0,10.0,9.0,6.0
2025-06-20T19:14:12.831961,17.0,9.0,4.0,13.0,8.0,11.0,11.0,7.0
2025-06-20T19:14:13.833910,19.0,8.0,6.0,10.0,9.0,10.0,9.0,5.0
2025-06-20T19:14:14.834536,18.0,8.0,5.0,12.0,6.0,10.0,10.0,7.0
2025-06-20T19:14:15.836198,17.0,9.0,6.0,12.0,9.0,11.0,9.0,7.0
2025-06-20T19:14:16.836912,18.0,8.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:14:17.837465,17.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:14:18.838044,18.0,9.0,5.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:14:19.838787,17.0,8.0,6.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T19:14:20.840146,18.0,8.0,5.0,12.0,9.0,12.0,10.0,7.0
2025-06-20T19:14:21.840584,17.0,9.0,6.0,10.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:22.841523,17.0,8.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:23.842522,18.0,7.0,6.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:14:24.843161,17.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:14:25.843699,17.0,9.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:26.844128,18.0,8.0,6.0,11.0,9.0,10.0,9.0,7.0
2025-06-20T19:14:27.845011,17.0,8.0,5.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:14:28.845584,17.0,8.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:29.847818,17.0,9.0,6.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:30.850125,18.0,9.0,5.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:14:31.850604,16.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:14:32.851017,18.0,7.0,6.0,11.0,8.0,10.0,10.0,7.0
2025-06-20T19:14:33.851755,17.0,9.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:34.852708,17.0,8.0,5.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:14:35.853484,18.0,10.0,6.0,12.0,8.0,10.0,9.0,7.0
2025-06-20T19:14:36.854251,17.0,7.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:37.859630,17.9,8.0,5.0,10.9,8.0,10.9,9.0,6.0
2025-06-20T19:14:38.860193,17.0,8.0,6.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:14:39.860730,17.0,10.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:40.861276,17.0,8.0,4.0,11.0,7.0,11.0,9.0,7.0
2025-06-20T19:14:41.861838,17.0,9.0,6.0,11.0,9.0,10.0,10.0,6.0
2025-06-20T19:14:42.862429,17.0,8.0,5.0,11.0,6.0,10.0,9.0,6.0
2025-06-20T19:14:43.864388,17.0,8.0,5.0,12.0,8.0,11.0,10.0,7.0
2025-06-20T19:14:44.867628,17.9,8.0,6.0,10.9,8.0,10.0,9.0,6.0
2025-06-20T19:14:45.870111,17.0,9.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:14:46.871977,17.0,8.0,5.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T19:14:47.873043,18.0,7.0,5.0,13.0,8.0,10.0,11.0,7.0
2025-06-20T19:14:48.873678,17.0,10.0,6.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:14:49.874925,16.0,7.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:50.875543,18.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:51.877073,17.0,8.0,5.0,11.0,7.0,10.0,9.0,7.0
2025-06-20T19:14:52.877689,17.0,8.0,5.0,12.0,8.0,11.0,10.0,6.0
2025-06-20T19:14:53.878255,17.0,9.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:14:54.879492,18.0,8.0,5.0,11.0,8.0,11.0,9.0,7.0
2025-06-20T19:14:55.880299,16.0,8.0,6.0,12.0,7.0,9.0,10.0,6.0
2025-06-20T19:14:56.880997,17.0,8.0,5.0,10.0,8.0,11.0,9.0,6.0
2025-06-20T19:14:57.882556,18.0,9.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:14:58.883341,16.0,7.0,4.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:14:59.885767,18.0,10.0,6.0,11.0,8.0,11.0,10.0,7.0
2025-06-20T19:15:00.886363,17.0,8.0,5.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:01.887022,17.0,8.0,6.0,12.0,8.0,11.0,9.0,6.0
2025-06-20T19:15:02.889030,17.9,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:15:03.891947,17.0,8.0,6.0,11.0,8.0,10.0,9.0,7.0
2025-06-20T19:15:04.892450,18.0,9.0,5.0,12.0,7.0,10.0,10.0,5.0
2025-06-20T19:15:05.892900,17.0,9.0,5.0,11.0,8.0,10.0,9.0,8.0
2025-06-20T19:15:06.893617,17.0,8.0,7.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:15:07.894153,17.0,7.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:08.895692,18.0,8.0,5.0,12.0,8.0,12.0,9.0,6.0
2025-06-20T19:15:09.896219,16.0,9.0,6.0,11.0,7.0,9.0,9.0,7.0
2025-06-20T19:15:10.896917,17.0,7.0,5.0,11.0,8.0,10.0,10.0,5.0
2025-06-20T19:15:11.898857,18.0,8.0,6.0,12.0,7.0,11.0,10.0,7.0
2025-06-20T19:15:12.899383,18.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:15:13.900109,16.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:15:14.900631,17.0,9.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:15.901191,17.0,8.0,5.0,12.0,8.0,10.0,9.0,7.0
2025-06-20T19:15:16.902875,18.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:15:17.905724,16.0,9.0,6.0,11.0,8.0,11.0,10.0,7.0
2025-06-20T19:15:18.906754,18.0,7.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:15:19.907256,17.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:20.908779,17.0,8.0,6.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:15:21.909509,17.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:15:22.910199,17.0,8.0,5.0,12.0,7.0,11.0,9.0,7.0
2025-06-20T19:15:23.910894,17.0,8.0,5.0,10.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:24.912797,17.0,9.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:25.913989,17.0,8.0,6.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:15:26.915191,17.0,8.0,5.0,10.0,8.0,10.0,10.0,7.0
2025-06-20T19:15:27.915774,17.0,8.0,5.0,12.0,8.0,11.0,9.0,6.0
2025-06-20T19:15:28.916814,18.0,8.0,6.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:15:29.918037,16.0,8.0,5.0,10.0,9.0,11.0,11.0,7.0
2025-06-20T19:15:30.920727,18.0,9.0,6.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T19:15:31.921287,17.0,8.0,5.0,12.0,7.0,11.0,9.0,7.0
2025-06-20T19:15:32.922773,16.0,8.0,6.0,11.0,8.0,9.0,10.0,7.0
2025-06-20T19:15:33.923564,18.0,9.0,5.0,11.0,8.0,11.0,9.0,5.0
2025-06-20T19:15:34.926948,15.9,7.0,6.0,11.0,7.0,11.0,11.0,7.0
2025-06-20T19:15:35.927576,18.0,9.0,5.0,11.0,8.0,9.0,8.0,6.0
2025-06-20T19:15:36.929504,16.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:37.930298,17.0,7.0,4.0,12.0,7.0,10.0,10.0,7.0
2025-06-20T19:15:38.933834,17.0,10.0,6.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:15:39.934332,17.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:15:40.934852,18.0,10.0,5.0,11.0,6.0,11.0,11.0,6.0
2025-06-20T19:15:41.936083,17.0,7.0,6.0,11.0,9.0,10.0,9.0,7.0
2025-06-20T19:15:42.936632,17.0,8.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:43.937299,16.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:15:44.937872,17.0,9.0,6.0,10.0,7.0,11.0,9.0,6.0
2025-06-20T19:15:45.938931,17.0,9.0,5.0,12.0,8.0,11.0,10.0,7.0
2025-06-20T19:15:46.939535,17.0,7.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:15:47.941092,17.0,9.0,6.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:15:48.942401,17.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:15:49.943025,16.0,9.0,6.0,11.0,8.0,10.0,9.0,7.0
