timestamp,bt_navigator,amcl,map_server,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T19:22:48.852568,18.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:22:49.853088,17.0,8.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:22:50.855330,18.0,8.0,5.0,10.0,7.0,11.0,9.0,6.0
2025-06-20T19:22:51.856726,18.0,8.0,6.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:22:52.857289,18.0,8.0,4.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:22:53.859623,19.0,8.0,6.0,10.0,8.0,10.0,10.0,7.0
2025-06-20T19:22:54.860354,17.0,8.0,5.0,12.0,8.0,10.0,9.0,5.0
2025-06-20T19:22:55.862274,17.0,8.0,6.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:22:56.865097,18.9,8.0,6.0,12.0,7.0,10.0,10.0,7.0
2025-06-20T19:22:57.866127,18.0,8.0,4.0,10.0,8.0,11.0,9.0,4.0
2025-06-20T19:22:58.866944,17.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:22:59.870821,17.9,7.0,6.0,12.0,8.0,10.0,10.0,7.0
2025-06-20T19:23:00.872260,17.0,8.0,5.0,11.0,7.0,11.0,8.0,6.0
2025-06-20T19:23:01.872787,18.0,8.0,5.0,11.0,7.0,9.0,10.0,6.0
2025-06-20T19:23:02.874252,18.0,8.0,5.0,12.0,8.0,10.0,9.0,5.0
2025-06-20T19:23:03.876289,18.0,7.0,6.0,10.0,7.0,11.0,10.0,6.0
2025-06-20T19:23:04.876914,19.0,9.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:23:05.877667,18.0,8.0,5.0,11.0,6.0,11.0,10.0,6.0
2025-06-20T19:23:06.878579,17.0,7.0,6.0,11.0,8.0,9.0,9.0,5.0
2025-06-20T19:23:07.879979,17.0,9.0,4.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:23:08.880655,18.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:23:09.883235,18.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:23:10.883715,18.0,7.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:23:11.884138,17.0,8.0,6.0,12.0,9.0,10.0,10.0,6.0
2025-06-20T19:23:12.884788,18.0,8.0,5.0,11.0,6.0,9.0,9.0,5.0
2025-06-20T19:23:13.886338,19.0,8.0,5.0,11.0,8.0,11.0,10.0,7.0
2025-06-20T19:23:14.887373,17.0,8.0,6.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:23:15.887811,18.0,7.0,4.0,11.0,8.0,9.0,9.0,6.0
2025-06-20T19:23:16.888501,17.0,8.0,6.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:23:17.889039,17.0,8.0,6.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T19:23:18.889722,19.0,10.0,4.0,10.0,8.0,10.0,10.0,6.0
2025-06-20T19:23:19.890494,18.0,7.0,6.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:23:20.891077,18.0,8.0,5.0,11.0,8.0,11.0,10.0,7.0
2025-06-20T19:23:21.892340,18.0,9.0,6.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:23:22.892882,17.0,7.0,4.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:23:23.893778,17.0,8.0,6.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:23:24.894428,18.0,8.0,6.0,11.0,7.0,9.0,9.0,5.0
2025-06-20T19:23:25.894987,18.0,8.0,4.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:23:26.895497,17.0,9.0,6.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:23:27.896027,18.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:23:28.897485,18.0,10.0,5.0,12.0,7.0,9.0,9.0,5.0
2025-06-20T19:23:29.899764,18.0,8.0,6.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:23:30.900318,17.0,7.0,4.0,10.0,7.0,10.0,10.0,6.0
2025-06-20T19:23:31.901556,18.0,9.0,6.0,11.0,8.0,10.0,9.0,7.0
2025-06-20T19:23:32.902199,17.0,8.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:23:33.902835,18.0,9.0,4.0,10.0,8.0,10.0,9.0,5.0
2025-06-20T19:23:34.903551,18.0,7.0,6.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:23:35.905104,17.0,7.0,5.0,10.0,7.0,10.0,8.0,6.0
2025-06-20T19:23:36.906513,17.0,8.0,5.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T19:23:37.909778,18.0,8.0,5.0,9.9,7.0,9.0,8.0,6.0
2025-06-20T19:23:38.914204,16.9,8.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:23:39.915012,18.0,7.0,6.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:23:40.916312,18.0,10.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:23:41.917047,17.0,7.0,6.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:23:42.917410,18.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:23:43.918102,18.0,8.0,5.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T19:23:44.918929,18.0,9.0,6.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:23:45.919812,17.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:23:46.920618,18.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:23:47.921082,18.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:23:48.921521,16.0,8.0,5.0,11.0,7.0,11.0,8.0,6.0
2025-06-20T19:23:49.922227,18.0,9.0,6.0,11.0,8.0,10.0,10.0,5.0
2025-06-20T19:23:50.923228,18.0,7.0,6.0,12.0,7.0,10.0,10.0,7.0
2025-06-20T19:23:51.923606,18.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:23:52.924039,18.0,9.0,5.0,11.0,7.0,12.0,10.0,6.0
2025-06-20T19:23:53.924467,17.0,7.0,5.0,11.0,8.0,9.0,9.0,6.0
2025-06-20T19:23:54.926586,18.0,8.0,5.0,11.0,6.0,11.0,9.0,5.0
2025-06-20T19:23:55.927133,18.0,8.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:23:56.927943,17.0,8.0,5.0,11.0,8.0,11.0,9.0,7.0
2025-06-20T19:23:57.928516,18.0,8.0,5.0,11.0,7.0,11.0,10.0,5.0
2025-06-20T19:23:58.929056,18.0,8.0,6.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:23:59.930245,17.0,8.0,5.0,12.0,7.0,9.0,10.0,6.0
2025-06-20T19:24:00.931012,18.0,8.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:24:01.933211,17.0,9.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:02.934550,19.0,8.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:24:03.936030,17.0,7.0,5.0,10.0,8.0,10.0,8.0,6.0
2025-06-20T19:24:04.937196,15.0,8.0,5.0,12.0,8.0,11.0,10.0,5.0
2025-06-20T19:24:05.937784,18.0,9.0,5.0,11.0,7.0,11.0,8.0,6.0
2025-06-20T19:24:06.939621,16.0,7.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:07.940884,18.0,9.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:08.941842,18.0,7.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:09.943080,17.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:10.943520,18.0,8.0,5.0,11.0,8.0,11.0,9.0,5.0
2025-06-20T19:24:11.943992,17.0,8.0,6.0,12.0,7.0,10.0,10.0,7.0
2025-06-20T19:24:12.946116,18.0,9.0,4.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:24:13.946727,14.0,7.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:14.947223,15.0,8.0,6.0,10.0,8.0,11.0,10.0,6.0
2025-06-20T19:24:15.947844,18.0,7.0,5.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:24:16.948386,17.0,8.0,4.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:17.948972,17.0,9.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:24:18.952315,17.9,9.0,5.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:19.952803,17.0,8.0,6.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T19:24:20.953329,17.0,8.0,5.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:24:21.954108,17.0,8.0,5.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T19:24:22.956345,17.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:23.956950,18.0,8.0,5.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:24:24.957572,17.0,7.0,5.0,12.0,7.0,10.0,8.0,6.0
2025-06-20T19:24:25.958994,17.0,8.0,6.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:26.961295,18.0,8.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:24:27.962650,17.0,9.0,4.0,11.0,7.0,10.0,8.0,6.0
2025-06-20T19:24:28.963099,17.0,8.0,6.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:24:29.964090,18.0,8.0,6.0,10.0,8.0,10.0,10.0,5.0
2025-06-20T19:24:30.964782,16.0,8.0,5.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:31.965712,18.0,8.0,4.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:32.967896,17.0,8.0,6.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:24:33.968619,17.0,7.0,5.0,11.0,8.0,9.0,9.0,6.0
2025-06-20T19:24:34.971050,18.0,8.0,5.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T19:24:35.971769,17.0,8.0,6.0,12.0,6.0,10.0,10.0,6.0
2025-06-20T19:24:36.972352,17.0,8.0,5.0,10.0,8.0,10.0,8.0,5.0
2025-06-20T19:24:37.973114,17.0,7.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:38.973582,18.0,8.0,6.0,12.0,8.0,11.0,10.0,7.0
2025-06-20T19:24:39.976252,16.0,8.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:24:40.977878,17.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:41.978861,18.0,8.0,5.0,11.0,6.0,10.0,9.0,6.0
2025-06-20T19:24:42.979395,16.0,7.0,5.0,11.0,8.0,10.0,10.0,5.0
2025-06-20T19:24:43.979970,18.0,9.0,6.0,12.0,8.0,11.0,9.0,7.0
2025-06-20T19:24:44.980635,17.0,7.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:45.981112,18.0,8.0,5.0,10.0,7.0,11.0,10.0,5.0
2025-06-20T19:24:46.981571,17.0,8.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:47.982284,17.0,8.0,6.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:48.983054,17.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:24:49.983809,17.0,9.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:24:50.984277,17.0,7.0,6.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:51.985195,18.0,9.0,5.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T19:24:52.985611,17.0,7.0,6.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:53.986202,16.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:24:54.987777,18.0,8.0,4.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:24:55.988563,17.0,8.0,6.0,12.0,8.0,11.0,9.0,5.0
2025-06-20T19:24:56.989155,17.0,8.0,6.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T19:24:57.991025,17.0,7.0,5.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:58.991721,17.0,9.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:24:59.992318,18.0,7.0,6.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T19:25:00.992788,17.0,9.0,5.0,11.0,8.0,11.0,10.0,5.0
2025-06-20T19:25:01.993634,16.0,7.0,6.0,11.0,7.0,10.0,9.0,7.0
2025-06-20T19:25:02.994472,18.0,9.0,5.0,12.0,7.0,10.0,10.0,5.0
2025-06-20T19:25:03.995358,17.0,7.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:25:04.995872,17.0,9.0,5.0,12.0,7.0,11.0,10.0,6.0
2025-06-20T19:25:05.996460,17.0,7.0,6.0,10.0,8.0,11.0,10.0,6.0
2025-06-20T19:25:06.996990,17.0,9.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:25:07.997407,16.0,8.0,5.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T19:25:08.998551,18.0,7.0,5.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T19:25:10.000219,17.0,9.0,6.0,10.0,7.0,10.0,10.0,6.0
2025-06-20T19:25:11.000877,17.0,8.0,5.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T19:25:12.002047,17.0,8.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:25:13.002875,17.0,8.0,5.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T19:25:14.003382,17.0,7.0,6.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T19:25:15.004048,18.0,9.0,6.0,12.0,7.0,10.0,9.0,7.0
2025-06-20T19:25:16.004476,16.0,7.0,5.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T19:25:17.005029,17.0,9.0,4.0,10.0,8.0,10.0,10.0,5.0
2025-06-20T19:25:18.005627,17.0,8.0,7.0,12.0,7.0,12.0,10.0,6.0
2025-06-20T19:25:19.006730,17.0,8.0,5.0,11.0,8.0,9.0,9.0,7.0
2025-06-20T19:25:20.008046,16.0,7.0,4.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:25:21.009337,17.0,9.0,7.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T19:25:22.009874,18.0,8.0,4.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T19:25:23.010298,16.0,7.0,5.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T19:25:24.011824,17.0,9.0,6.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T19:25:25.013279,16.0,7.0,5.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T19:25:26.014578,17.0,9.0,6.0,10.0,7.0,10.0,10.0,6.0
2025-06-20T19:25:27.015905,17.0,8.0,5.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T19:25:28.016862,17.0,7.0,5.0,11.0,7.0,10.0,9.0,5.0
