timestamp,bt_navigator,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T18:38:10.699036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T18:38:11.700447,5.0,6.9,6.9,8.9,7.9,5.9,4.9,4.8
2025-06-20T18:38:12.739816,10.6,9.7,11.6,12.6,9.7,8.7,7.8,7.9
2025-06-20T18:38:13.751498,7.9,7.9,11.0,13.9,7.9,10.9,10.9,5.9
2025-06-20T18:38:14.757405,5.0,5.0,8.0,8.0,7.0,6.0,5.0,6.0
2025-06-20T18:38:15.759482,10.0,5.0,8.0,10.0,7.0,6.0,6.0,4.0
2025-06-20T18:38:16.760129,7.0,4.0,7.0,8.0,5.0,7.0,4.0,2.0
2025-06-20T18:38:17.762182,12.0,5.0,7.0,10.0,7.0,11.0,7.0,4.0
2025-06-20T18:38:18.762809,22.0,6.0,9.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T18:38:19.763258,11.0,5.0,7.0,10.0,8.0,9.0,9.0,5.0
2025-06-20T18:38:20.764064,9.0,4.0,7.0,9.0,5.0,8.0,7.0,4.0
2025-06-20T18:38:21.765868,10.0,5.0,7.0,8.0,6.0,9.0,7.0,5.0
2025-06-20T18:38:22.767410,9.0,5.0,7.0,10.0,7.0,8.0,7.0,5.0
2025-06-20T18:38:23.768715,11.0,5.0,8.0,10.0,6.0,9.0,8.0,5.0
2025-06-20T18:38:24.769361,9.0,5.0,8.0,10.0,7.0,9.0,8.0,6.0
2025-06-20T18:38:25.770390,10.0,5.0,7.0,9.0,7.0,8.0,8.0,4.0
2025-06-20T18:38:26.771052,10.0,5.0,8.0,10.0,7.0,10.0,8.0,4.0
2025-06-20T18:38:27.771602,11.0,5.0,9.0,10.0,7.0,9.0,8.0,6.0
2025-06-20T18:38:28.773608,10.0,6.0,8.0,10.0,7.0,9.0,8.0,5.0
2025-06-20T18:38:29.774572,11.0,4.0,9.0,10.0,7.0,9.0,9.0,5.0
2025-06-20T18:38:30.775268,10.0,6.0,8.0,12.0,8.0,10.0,9.0,5.0
2025-06-20T18:38:31.777153,10.0,5.0,8.0,9.0,6.0,10.0,9.0,5.0
2025-06-20T18:38:32.778729,11.0,4.0,9.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T18:38:33.779368,9.0,5.0,9.0,11.0,7.0,11.0,9.0,4.0
2025-06-20T18:38:34.780748,11.0,5.0,7.0,10.0,7.0,9.0,10.0,6.0
2025-06-20T18:38:35.781365,9.0,5.0,8.0,11.0,7.0,10.0,9.0,4.0
2025-06-20T18:38:36.781827,11.0,5.0,8.0,10.0,8.0,10.0,10.0,5.0
2025-06-20T18:38:37.783212,11.0,5.0,8.0,10.0,7.0,10.0,9.0,5.0
2025-06-20T18:38:38.783741,9.0,5.0,7.0,10.0,7.0,10.0,9.0,5.0
2025-06-20T18:38:39.784587,11.0,6.0,8.0,11.0,7.0,9.0,10.0,6.0
2025-06-20T18:38:40.785460,17.0,4.0,8.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T18:38:41.786825,18.0,5.0,8.0,11.0,7.0,11.0,9.0,4.0
2025-06-20T18:38:42.787906,19.0,5.0,7.0,11.0,7.0,9.0,10.0,6.0
2025-06-20T18:38:43.789524,18.0,5.0,7.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T18:38:44.789980,17.0,5.0,9.0,12.0,6.0,9.0,8.0,5.0
2025-06-20T18:38:45.791419,18.0,5.0,7.0,10.0,7.0,11.0,10.0,6.0
2025-06-20T18:38:46.792529,17.0,5.0,7.0,11.0,7.0,9.0,9.0,5.0
2025-06-20T18:38:47.793246,18.0,4.0,8.0,10.0,7.0,10.0,8.0,5.0
2025-06-20T18:38:48.794009,18.0,5.0,8.0,12.0,7.0,11.0,9.0,6.0
2025-06-20T18:38:49.795102,16.0,5.0,7.0,10.0,7.0,9.0,10.0,5.0
2025-06-20T18:38:50.795603,18.0,5.0,7.0,10.0,7.0,10.0,8.0,6.0
2025-06-20T18:38:51.796060,18.0,5.0,8.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T18:38:52.796824,18.0,5.0,7.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T18:38:53.797955,18.0,5.0,9.0,11.0,6.0,9.0,9.0,6.0
2025-06-20T18:38:54.799043,17.0,5.0,7.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T18:38:55.799695,17.0,5.0,7.0,11.0,8.0,9.0,9.0,4.0
2025-06-20T18:38:56.800237,18.0,5.0,8.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T18:38:57.800605,17.0,4.0,7.0,11.0,6.0,9.0,9.0,6.0
2025-06-20T18:38:58.801122,18.0,5.0,9.0,10.0,7.0,11.0,9.0,5.0
2025-06-20T18:38:59.802116,17.0,5.0,7.0,11.0,7.0,9.0,9.0,5.0
2025-06-20T18:39:00.804990,17.9,5.0,9.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T18:39:01.805784,17.0,5.0,7.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T18:39:02.806225,18.0,5.0,9.0,10.0,7.0,10.0,9.0,5.0
2025-06-20T18:39:03.806665,17.0,5.0,7.0,12.0,7.0,10.0,9.0,5.0
2025-06-20T18:39:04.807429,17.0,4.0,7.0,10.0,7.0,9.0,9.0,6.0
2025-06-20T18:39:05.809487,18.0,6.0,7.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T18:39:06.810124,18.0,4.0,8.0,11.0,7.0,9.0,9.0,6.0
