realtime,timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-06-11T14:07:27.545981,14.304,0.125,0.0,0.0,0.0,0.0,0.16
2025-06-11T14:07:27.603114,14.322,0.25,0.0,0.0,0.0,0.0,0.32
2025-06-11T14:07:27.641888,14.334,0.26,0.0,0.0,0.0,0.0,0.34036268623730387
2025-06-11T14:07:27.736431,14.358,0.26,0.0,0.0,0.0,0.0,0.33766506132355173
2025-06-11T14:07:27.780429,14.376,0.26,0.0,0.0,0.0,0.0,0.33365985990106406
2025-06-11T14:07:27.815038,14.388,0.26,0.0,0.0,0.0,0.0,0.3241254030427776
2025-06-11T14:07:27.862814,14.409,0.26,0.0,0.0,0.0,0.0,0.31786445133449365
2025-06-11T14:07:27.892080,14.427,0.26,0.0,0.0,0.0,0.0,0.30869178731563046
2025-06-11T14:07:27.942569,14.454,0.26,0.0,0.0,0.0,0.0,0.2940984026347611
2025-06-11T14:07:28.012196,14.475,0.26,0.0,0.0,0.0,0.0,0.28587805737953886
2025-06-11T14:07:28.054463,14.49,0.26,0.0,0.0,0.0,0.0,0.2792988849088335
2025-06-11T14:07:28.092321,14.514,0.26,0.0,0.0,0.0,0.0,0.2659797067619611
2025-06-11T14:07:28.133632,14.532,0.26,0.0,0.0,0.0,0.0,0.260206497954047
2025-06-11T14:07:28.196417,14.553,0.26,0.0,0.0,0.0,0.0,0.2537578839452923
2025-06-11T14:07:28.241572,14.577,0.26,0.0,0.0,0.0,0.0,0.24366900401397248
2025-06-11T14:07:28.300845,14.601,0.26,0.0,0.0,0.0,0.0,0.23793631733022763
2025-06-11T14:07:28.343917,14.622,0.26,0.0,0.0,0.0,0.0,0.22893510445781953
2025-06-11T14:07:28.371272,14.646,0.26,0.0,0.0,0.0,0.0,0.2237261564195392
2025-06-11T14:07:28.451314,14.67,0.26,0.0,0.0,0.0,0.0,0.21941284282200857
2025-06-11T14:07:28.482404,14.691,0.26,0.0,0.0,0.0,0.0,0.20953799831019967
2025-06-11T14:07:28.530646,14.715,0.26,0.0,0.0,0.0,0.0,0.20626372470351245
2025-06-11T14:07:28.592545,14.733,0.26,0.0,0.0,0.0,0.0,0.21341818821443762
2025-06-11T14:07:28.641423,14.754,0.26,0.0,0.0,0.0,0.0,0.20966309060735042
2025-06-11T14:07:28.701227,14.781,0.26,0.0,0.0,0.0,0.0,0.20434805772390635
