realtime,time,voltage,current
2025-06-02T12:01:13.021778,3.0,16.474000930786133,-0.15000000596046448
2025-06-02T12:01:15.320067,4.002,16.474000930786133,-0.15000000596046448
2025-06-02T12:01:17.633832,5.001,16.474000930786133,-0.15000000596046448
2025-06-02T12:01:19.546940,6.0,16.474000930786133,-0.15000000596046448
2025-06-02T12:01:21.477262,7.002,16.473419189453125,-0.5260000228881836
2025-06-02T12:01:23.375508,8.001,16.47288703918457,-0.5260000228881836
2025-06-02T12:01:25.350673,9.0,16.472354888916016,-0.5260000228881836
2025-06-02T12:01:27.251894,10.002,16.471820831298828,-0.5260000228881836
2025-06-02T12:01:29.226603,11.001,16.471288681030273,-0.5260000228881836
2025-06-02T12:01:31.206441,12.0,16.47075653076172,-0.5260000228881836
2025-06-02T12:01:33.088891,13.002,16.470224380493164,-0.5260000228881836
2025-06-02T12:01:35.083152,14.001,16.46969223022461,-0.5260000228881836
2025-06-02T12:01:37.068567,15.0,16.46916389465332,-0.40400001406669617
2025-06-02T12:01:39.204572,16.002,16.468626022338867,-0.5260000228881836
2025-06-02T12:01:41.361433,17.001,16.468093872070312,-0.5260000228881836
2025-06-02T12:01:43.588378,18.0,16.467561721801758,-0.5260000228881836
2025-06-02T12:01:45.832346,19.002,16.46702766418457,-0.5260000228881836
2025-06-02T12:01:47.986676,20.001,16.46649742126465,-0.5260000228881836
2025-06-02T12:01:50.198040,21.0,16.465965270996094,-0.5260000228881836
2025-06-02T12:01:52.430665,22.002,16.465431213378906,-0.5260000228881836
2025-06-02T12:01:54.616650,23.001,16.46489906311035,-0.5260000228881836
2025-06-02T12:01:56.775053,24.0,16.464366912841797,-0.5260000228881836
2025-06-02T12:01:59.000544,25.002,16.46383285522461,-0.5260000228881836
2025-06-02T12:02:01.224901,26.001,16.463300704956055,-0.5260000228881836
2025-06-02T12:02:03.407756,27.0,16.4627685546875,-0.5260000228881836
2025-06-02T12:02:05.596865,28.002,16.462236404418945,-0.5260000228881836
2025-06-02T12:02:07.817975,29.001,16.46170425415039,-0.5260000228881836
2025-06-02T12:02:09.996818,30.0,16.461172103881836,-0.5260000228881836
2025-06-02T12:02:12.186363,31.002,16.46063804626465,-0.5260000228881836
2025-06-02T12:02:14.374450,32.001,16.460105895996094,-0.5260000228881836
2025-06-02T12:02:16.571767,33.0,16.459575653076172,-0.5260000228881836
2025-06-02T12:02:18.787032,34.002,16.459041595458984,-0.5260000228881836
2025-06-02T12:02:20.918964,35.001,16.45850944519043,-0.5260000228881836
2025-06-02T12:02:23.121254,36.0,16.457977294921875,-0.5260000228881836
2025-06-02T12:02:25.349348,37.002,16.457443237304688,-0.5260000228881836
2025-06-02T12:02:27.541272,38.001,16.456911087036133,-0.5260000228881836
2025-06-02T12:02:29.705136,39.0,16.456378936767578,-0.5260000228881836
2025-06-02T12:02:31.922110,40.002,16.455846786499023,-0.5260000228881836
2025-06-02T12:02:34.144637,41.001,16.45531463623047,-0.5260000228881836
2025-06-02T12:02:36.272143,42.0,16.454782485961914,-0.5260000228881836
2025-06-02T12:02:38.478392,43.002,16.454248428344727,-0.5260000228881836
2025-06-02T12:02:40.734862,44.001,16.453716278076172,-0.5260000228881836
2025-06-02T12:02:42.936875,45.0,16.453184127807617,-0.5260000228881836
2025-06-02T12:02:45.109123,46.002,16.452651977539062,-0.5260000228881836
2025-06-02T12:02:47.370623,47.001,16.452119827270508,-0.5260000228881836
2025-06-02T12:02:49.591635,48.0,16.451587677001953,-0.5260000228881836
2025-06-02T12:02:51.833266,49.002,16.451053619384766,-0.5260000228881836
2025-06-02T12:02:53.971519,50.001,16.45052146911621,-0.5260000228881836
2025-06-02T12:02:56.182408,51.0,16.449989318847656,-0.5260000228881836
2025-06-02T12:02:58.374180,52.002,16.44945526123047,-0.5260000228881836
2025-06-02T12:03:00.519569,53.001,16.448925018310547,-0.5260000228881836
2025-06-02T12:03:02.696024,54.0,16.448392868041992,-0.5260000228881836
2025-06-02T12:03:04.915445,55.002,16.447858810424805,-0.5260000228881836
2025-06-02T12:03:07.126995,56.001,16.44732666015625,-0.5260000228881836
2025-06-02T12:03:09.224909,57.0,16.446794509887695,-0.5260000228881836
2025-06-02T12:03:11.358374,58.002,16.446260452270508,-0.5260000228881836
2025-06-02T12:03:13.578448,59.001,16.445728302001953,-0.5260000228881836
2025-06-02T12:03:15.711602,60.0,16.4451961517334,-0.5260000228881836
2025-06-02T12:03:17.842274,61.002,16.444664001464844,-0.5260000228881836
2025-06-02T12:03:19.997026,62.001,16.44413185119629,-0.5260000228881836
2025-06-02T12:03:22.050764,63.0,16.443599700927734,-0.5260000228881836
2025-06-02T12:03:24.088505,64.002,16.443065643310547,-0.5260000228881836
2025-06-02T12:03:26.240631,65.001,16.442533493041992,-0.5260000228881836
2025-06-02T12:03:28.449682,66.0,16.442001342773438,-0.5260000228881836
2025-06-02T12:03:30.660988,67.002,16.441469192504883,-0.5260000228881836
2025-06-02T12:03:32.816504,68.001,16.440937042236328,-0.5260000228881836
2025-06-02T12:03:35.028497,69.0,16.440404891967773,-0.5260000228881836
2025-06-02T12:03:37.202760,70.002,16.439870834350586,-0.5260000228881836
2025-06-02T12:03:39.336565,71.001,16.43933868408203,-0.5260000228881836
2025-06-02T12:03:41.495397,72.0,16.438806533813477,-0.5260000228881836
2025-06-02T12:03:43.746428,73.002,16.43827247619629,-0.5260000228881836
2025-06-02T12:03:45.915704,74.001,16.437742233276367,-0.5260000228881836
2025-06-02T12:03:48.067282,75.0,16.437210083007812,-0.5260000228881836
2025-06-02T12:03:50.267953,76.002,16.436676025390625,-0.5260000228881836
2025-06-02T12:03:52.466939,77.001,16.43614387512207,-0.5260000228881836
2025-06-02T12:03:54.647750,78.0,16.435611724853516,-0.5260000228881836
2025-06-02T12:03:56.818319,79.002,16.43507957458496,-0.5260000228881836
2025-06-02T12:03:59.012916,80.001,16.434547424316406,-0.5260000228881836
2025-06-02T12:04:01.239581,81.0,16.43401527404785,-0.5260000228881836
2025-06-02T12:04:03.360711,82.002,16.433481216430664,-0.5260000228881836
2025-06-02T12:04:05.556272,83.001,16.43294906616211,-0.5260000228881836
2025-06-02T12:04:07.785809,84.0,16.432416915893555,-0.5260000228881836
2025-06-02T12:04:09.990358,85.002,16.431882858276367,-0.5260000228881836
2025-06-02T12:04:12.136912,86.001,16.431350708007812,-0.5260000228881836
2025-06-02T12:04:14.349630,87.0,16.43082046508789,-0.5260000228881836
2025-06-02T12:04:16.575631,88.002,16.430286407470703,-0.5260000228881836
2025-06-02T12:04:18.792401,89.001,16.42975425720215,-0.5260000228881836
2025-06-02T12:04:20.972283,90.0,16.429222106933594,-0.5260000228881836
2025-06-02T12:04:23.173200,91.002,16.428688049316406,-0.5260000228881836
2025-06-02T12:04:25.356768,92.001,16.42815589904785,-0.5260000228881836
2025-06-02T12:04:27.543721,93.0,16.427623748779297,-0.5260000228881836
2025-06-02T12:04:29.727300,94.002,16.427091598510742,-0.5260000228881836
2025-06-02T12:04:31.926364,95.001,16.426559448242188,-0.5260000228881836
2025-06-02T12:04:34.147108,96.0,16.426027297973633,-0.5260000228881836
2025-06-02T12:04:36.258425,97.002,16.425493240356445,-0.5260000228881836
2025-06-02T12:04:38.481865,98.001,16.42496109008789,-0.5260000228881836
2025-06-02T12:04:40.702851,99.0,16.424428939819336,-0.5260000228881836
2025-06-02T12:04:42.874717,100.002,16.42389678955078,-0.5260000228881836
2025-06-02T12:04:45.025156,101.001,16.423364639282227,-0.5260000228881836
2025-06-02T12:04:47.216422,102.0,16.422832489013672,-0.5260000228881836
2025-06-02T12:04:49.440780,103.002,16.422298431396484,-0.5260000228881836
2025-06-02T12:04:51.614705,104.001,16.42176628112793,-0.5260000228881836
2025-06-02T12:04:53.787970,105.0,16.421234130859375,-0.5260000228881836
2025-06-02T12:04:56.013116,106.002,16.420700073242188,-0.5260000228881836
2025-06-02T12:04:58.206808,107.001,16.420169830322266,-0.5260000228881836
2025-06-02T12:05:00.370570,108.0,16.41963768005371,-0.5260000228881836
2025-06-02T12:05:02.580065,109.002,16.419103622436523,-0.5260000228881836
2025-06-02T12:05:04.746674,110.001,16.41857147216797,-0.5260000228881836
2025-06-02T12:05:06.931909,111.0,16.418039321899414,-0.5260000228881836
2025-06-02T12:05:09.093863,112.002,16.417505264282227,-0.5260000228881836
2025-06-02T12:05:11.329282,113.001,16.416975021362305,-0.5260000228881836
2025-06-02T12:05:13.518639,114.0,16.41644287109375,-0.5260000228881836
