timestamp,bt_navigator,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T18:27:12.548502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T18:27:13.550221,6.0,6.0,6.0,8.0,6.0,6.0,5.0,3.0
2025-06-20T18:27:14.561241,6.9,6.9,9.9,12.9,10.9,9.9,7.9,8.0
2025-06-20T18:27:15.561807,8.0,7.0,8.0,8.0,7.0,6.0,6.0,5.0
2025-06-20T18:27:16.562871,12.0,9.0,10.0,14.0,6.0,10.0,5.0,5.0
2025-06-20T18:27:17.566945,6.0,5.0,8.0,10.0,8.0,8.0,9.0,4.0
2025-06-20T18:27:18.567970,6.0,4.0,7.0,8.0,5.0,6.0,4.0,3.0
2025-06-20T18:27:19.568549,6.0,4.0,6.0,9.0,6.0,8.0,5.0,2.0
2025-06-20T18:27:20.569665,26.0,6.0,8.0,11.0,8.0,12.0,10.0,8.0
2025-06-20T18:27:21.572754,12.0,6.0,9.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T18:27:22.575323,11.0,5.0,8.0,9.0,7.0,9.0,8.0,5.0
2025-06-20T18:27:23.576137,10.0,6.0,8.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T18:27:24.578366,11.0,5.0,9.0,10.0,8.0,9.0,9.0,6.0
2025-06-20T18:27:25.580391,11.0,5.0,7.0,10.0,7.0,9.0,8.0,5.0
2025-06-20T18:27:26.581047,10.0,5.0,10.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T18:27:27.582294,11.0,6.0,7.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T18:27:28.583215,11.0,6.0,9.0,10.0,8.0,10.0,8.0,5.0
2025-06-20T18:27:29.583762,11.0,4.0,8.0,10.0,7.0,9.0,8.0,5.0
2025-06-20T18:27:30.584392,10.0,7.0,9.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T18:27:31.585137,11.0,4.0,8.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T18:27:32.587475,10.0,6.0,9.0,10.0,8.0,10.0,9.0,5.0
2025-06-20T18:27:33.588023,11.0,6.0,9.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T18:27:34.589105,10.0,5.0,8.0,10.0,8.0,10.0,10.0,5.0
2025-06-20T18:27:35.590271,10.0,5.0,8.0,10.0,7.0,9.0,10.0,6.0
2025-06-20T18:27:36.590753,10.0,6.0,8.0,10.0,8.0,10.0,8.0,5.0
2025-06-20T18:27:37.591581,10.0,5.0,8.0,9.0,6.0,10.0,10.0,5.0
2025-06-20T18:27:38.592188,10.0,5.0,8.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T18:27:39.593917,10.0,5.0,9.0,10.0,8.0,10.0,10.0,5.0
2025-06-20T18:27:40.594721,11.0,6.0,7.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T18:27:41.596819,10.0,4.0,8.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T18:27:42.601680,10.9,7.0,8.0,10.0,8.0,10.9,10.9,6.0
2025-06-20T18:27:43.602221,17.0,5.0,9.0,12.0,8.0,10.0,9.0,7.0
2025-06-20T18:27:44.603397,18.0,5.0,8.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T18:27:45.604710,19.0,6.0,8.0,12.0,8.0,9.0,10.0,5.0
2025-06-20T18:27:46.606677,17.0,4.0,7.0,10.0,7.0,11.0,9.0,6.0
2025-06-20T18:27:47.608044,19.0,6.0,8.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T18:27:48.608953,17.0,5.0,9.0,11.0,7.0,10.0,8.0,7.0
2025-06-20T18:27:49.610493,17.0,5.0,7.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T18:27:50.611007,19.0,6.0,8.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T18:27:51.611609,18.0,5.0,7.0,11.0,7.0,9.0,10.0,6.0
2025-06-20T18:27:52.613438,17.0,5.0,8.0,11.0,7.0,11.0,9.0,5.0
2025-06-20T18:27:53.614766,19.0,6.0,9.0,12.0,8.0,10.0,9.0,7.0
