realtime,time,voltage,current,percentage
2025-06-20T18:16:44.052790,3.0,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T18:16:46.577173,4.002,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T18:16:48.598199,5.001,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T18:16:50.605130,6.0,16.47364616394043,-0.5260000228881836,0.9999408721923828
2025-06-20T18:16:52.672892,7.002,16.473112106323242,-0.5260000228881836,0.9998519420623779
2025-06-20T18:16:54.696091,8.001,16.472579956054688,-0.5260000228881836,0.9997633099555969
2025-06-20T18:16:56.693498,9.0,16.472047805786133,-0.5260000228881836,0.9996746182441711
2025-06-20T18:16:58.700027,10.002,16.471513748168945,-0.5260000228881836,0.9995856881141663
2025-06-20T18:17:00.788892,11.001,16.47098159790039,-0.5260000228881836,0.9994970560073853
2025-06-20T18:17:02.851327,12.0,16.470449447631836,-0.5260000228881836,0.9994083642959595
2025-06-20T18:17:04.872530,13.002,16.46991729736328,-0.5260000228881836,0.9993194937705994
2025-06-20T18:17:06.997660,14.001,16.469446182250977,-0.40400001406669617,0.9992409348487854
2025-06-20T18:17:09.197868,15.0,16.468852996826172,-0.5260000228881836,0.9991421699523926
2025-06-20T18:17:11.416314,16.002,16.468318939208984,-0.5260000228881836,0.9990532398223877
2025-06-20T18:17:13.681520,17.001,16.46778678894043,-0.5260000228881836,0.9989645481109619
2025-06-20T18:17:15.960433,18.0,16.467254638671875,-0.5260000228881836,0.9988759160041809
2025-06-20T18:17:18.239439,19.002,16.46672248840332,-0.5260000228881836,0.998786985874176
2025-06-20T18:17:20.461187,20.001,16.466190338134766,-0.5260000228881836,0.9986982941627502
2025-06-20T18:17:22.709221,21.0,16.46565818786621,-0.5260000228881836,0.9986096620559692
2025-06-20T18:17:24.956216,22.002,16.465124130249023,-0.5260000228881836,0.9985207319259644
2025-06-20T18:17:27.231895,23.001,16.46459197998047,-0.5260000228881836,0.9984320402145386
2025-06-20T18:17:29.456964,24.0,16.464059829711914,-0.5260000228881836,0.9983434081077576
2025-06-20T18:17:31.672836,25.002,16.46352767944336,-0.5260000228881836,0.9982544779777527
2025-06-20T18:17:33.962069,26.001,16.462995529174805,-0.5260000228881836,0.9981657862663269
2025-06-20T18:17:36.519670,27.0,16.46246337890625,-0.5260000228881836,0.9980771541595459
2025-06-20T18:17:39.156036,28.002,16.461929321289062,-0.5260000228881836,0.997988224029541
2025-06-20T18:17:41.431507,29.001,16.461397171020508,-0.5260000228881836,0.9978995323181152
2025-06-20T18:17:43.730650,30.0,16.460865020751953,-0.5260000228881836,0.9978109002113342
2025-06-20T18:17:45.970195,31.002,16.460330963134766,-0.5260000228881836,0.9977219700813293
2025-06-20T18:17:48.206350,32.001,16.45979881286621,-0.5260000228881836,0.9976332783699036
2025-06-20T18:17:50.401391,33.0,16.45926856994629,-0.5260000228881836,0.9975446462631226
2025-06-20T18:17:52.681544,34.002,16.4587345123291,-0.5260000228881836,0.9974557161331177
2025-06-20T18:17:54.909770,35.001,16.458202362060547,-0.5260000228881836,0.9973670244216919
2025-06-20T18:17:57.165467,36.0,16.457670211791992,-0.5260000228881836,0.9972783923149109
2025-06-20T18:17:59.388217,37.002,16.457136154174805,-0.5260000228881836,0.997189462184906
2025-06-20T18:18:01.638113,38.001,16.456605911254883,-0.5260000228881836,0.997100830078125
2025-06-20T18:18:03.838384,39.0,16.456073760986328,-0.5260000228881836,0.9970121383666992
2025-06-20T18:18:06.146556,40.002,16.45553970336914,-0.5260000228881836,0.9969232082366943
2025-06-20T18:18:08.374488,41.001,16.455007553100586,-0.5260000228881836,0.9968345761299133
2025-06-20T18:18:10.587644,42.0,16.45447540283203,-0.5260000228881836,0.9967458844184875
2025-06-20T18:18:12.850401,43.002,16.453941345214844,-0.5260000228881836,0.9966569542884827
2025-06-20T18:18:15.112517,44.001,16.45340919494629,-0.5260000228881836,0.9965683221817017
2025-06-20T18:18:17.314390,45.0,16.452877044677734,-0.5260000228881836,0.9964796304702759
2025-06-20T18:18:19.605988,46.002,16.45234489440918,-0.5260000228881836,0.996390700340271
2025-06-20T18:18:21.879112,47.001,16.451812744140625,-0.5260000228881836,0.99630206823349
2025-06-20T18:18:24.165991,48.0,16.45128059387207,-0.5260000228881836,0.9962133765220642
2025-06-20T18:18:26.363285,49.002,16.450746536254883,-0.5260000228881836,0.9961244463920593
2025-06-20T18:18:28.641329,50.001,16.450214385986328,-0.5260000228881836,0.9960358142852783
2025-06-20T18:18:30.900743,51.0,16.449682235717773,-0.5260000228881836,0.9959471225738525
2025-06-20T18:18:33.161464,52.002,16.44915008544922,-0.5260000228881836,0.9958581924438477
2025-06-20T18:18:35.457683,53.001,16.448617935180664,-0.5260000228881836,0.9957695603370667
2025-06-20T18:18:37.749091,54.0,16.44808578491211,-0.5260000228881836,0.9956808686256409
2025-06-20T18:18:39.986205,55.002,16.447551727294922,-0.5260000228881836,0.995591938495636
2025-06-20T18:18:42.281640,56.001,16.447019577026367,-0.5260000228881836,0.995503306388855
2025-06-20T18:18:44.536969,57.0,16.446487426757812,-0.5260000228881836,0.9954146146774292
2025-06-20T18:18:46.809632,58.002,16.445955276489258,-0.5260000228881836,0.9953257441520691
2025-06-20T18:18:49.090509,59.001,16.445423126220703,-0.5260000228881836,0.9952370524406433
2025-06-20T18:18:51.407672,60.0,16.44489097595215,-0.5260000228881836,0.9951484203338623
2025-06-20T18:18:53.641204,61.002,16.44435691833496,-0.5260000228881836,0.9950594902038574
