realtime,timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-06-20T18:17:08.512990,14.682,0.125,0.0,0.0,0.0,0.0,-0.16
2025-06-20T18:17:08.549581,14.7,0.25,0.0,0.0,0.0,0.0,-0.32
2025-06-20T18:17:08.633330,14.721,0.26,0.0,0.0,0.0,0.0,-0.48
2025-06-20T18:17:08.661845,14.745,0.26,0.0,0.0,0.0,0.0,-0.5555555555555556
2025-06-20T18:17:08.713376,14.766,0.26,0.0,0.0,0.0,0.0,-0.5555555555555555
2025-06-20T18:17:08.739243,14.784,0.26,0.0,0.0,0.0,0.0,-0.5555555555555556
2025-06-20T18:17:08.820558,14.802,0.26,0.0,0.0,0.0,0.0,-0.5555555555555556
2025-06-20T18:17:08.850453,14.829,0.26,0.0,0.0,0.0,0.0,-0.5555555555555556
2025-06-20T18:17:08.906464,14.85,0.26,0.0,0.0,0.0,0.0,-0.5555555555555556
2025-06-20T18:17:08.962327,14.871,0.26,0.0,0.0,0.0,0.0,-0.5555555555555556
2025-06-20T18:17:09.010172,14.898,0.26,0.0,0.0,0.0,0.0,-0.5555555555555555
2025-06-20T18:17:09.050656,14.916,0.26,0.0,0.0,0.0,0.0,-0.5504904246176137
2025-06-20T18:17:09.127873,14.934,0.26,0.0,0.0,0.0,0.0,-0.5273972462489319
2025-06-20T18:17:09.139483,14.955,0.26,0.0,0.0,0.0,0.0,-0.5170134073205859
2025-06-20T18:17:09.202034,14.979,0.26,0.0,0.0,0.0,0.0,-0.49444711583871026
2025-06-20T18:17:09.281418,15.0,0.26,0.0,0.0,0.0,0.0,-0.48272916020125295
2025-06-20T18:17:09.313008,15.015,0.26,0.0,0.0,0.0,0.0,-0.4731341024859115
2025-06-20T18:17:09.352973,15.042,0.26,0.0,0.0,0.0,0.0,-0.4634939607254403
2025-06-20T18:17:09.420972,15.063,0.26,0.0,0.0,0.0,0.0,-0.4432088081038144
2025-06-20T18:17:09.450606,15.084,0.26,0.0,0.0,0.0,0.0,-0.43412453554429603
2025-06-20T18:17:09.501125,15.111,0.26,0.0,0.0,0.0,0.0,-0.4143716936115479
2025-06-20T18:17:09.580728,15.129,0.26,0.0,0.0,0.0,0.0,-0.41201835470212594
2025-06-20T18:17:09.610896,15.147,0.26,0.0,0.0,0.0,0.0,-0.40334126244308854
2025-06-20T18:17:09.652633,15.171,0.26,0.0,0.0,0.0,0.0,-0.39478887242483174
2025-06-20T18:17:09.720789,15.192,0.26,0.0,0.0,0.0,0.0,-0.37614409360236467
2025-06-20T18:17:09.751115,15.213,0.26,0.0,0.0,0.0,0.0,-0.36598836166568866
2025-06-20T18:17:09.825208,15.237,0.26,0.0,0.0,0.0,0.0,-0.34931634823938706
2025-06-20T18:17:09.861954,15.261,0.26,0.0,0.0,0.0,0.0,-0.3392888630331577
2025-06-20T18:17:09.924015,15.282,0.26,0.0,0.0,0.0,0.0,-0.3314130219747584
2025-06-20T18:17:09.971394,15.309,0.26,0.0,0.0,0.0,0.0,-0.3139028407307805
2025-06-20T18:17:10.023690,15.33,0.26,0.0,0.0,0.0,0.0,-0.3064452341313879
2025-06-20T18:17:10.060503,15.357,0.26,0.0,0.0,0.0,0.0,-0.29009758171719996
2025-06-20T18:17:10.123335,15.384,0.26,0.0,0.0,0.0,0.0,-0.2830258199758702
2025-06-20T18:17:10.170887,15.405,0.26,0.0,0.0,0.0,0.0,-0.2674825865788801
2025-06-20T18:17:10.222542,15.426,0.26,0.0,0.0,0.0,0.0,-0.2607042824301081
2025-06-20T18:17:10.294131,15.444,0.26,0.0,0.0,0.0,0.0,-0.2526344956059669
2025-06-20T18:17:10.315517,15.474,0.26,0.0,0.0,0.0,0.0,-0.23829598531761023
2025-06-20T18:17:10.372263,15.486,0.26,0.0,0.0,0.0,0.0,-0.23188630214642422
2025-06-20T18:17:10.421871,15.51,0.26,0.0,0.0,0.0,0.0,-0.2255647874073289
2025-06-20T18:17:10.463182,15.537,0.26,0.0,0.0,0.0,0.0,-0.21253475508124509
2025-06-20T18:17:10.490369,15.555,0.26,0.0,0.0,0.0,0.0,-0.206791837406953
2025-06-20T18:17:10.593028,15.576,0.26,0.0,0.0,0.0,0.0,-0.1940381745581581
2025-06-20T18:17:10.614332,15.603,0.26,0.0,0.0,0.0,0.0,-0.10407569505683857
