timestamp,bt_navigator,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T17:49:08.417734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T17:49:09.418692,6.0,4.0,6.0,10.0,4.0,6.0,4.0,3.0
2025-06-20T17:49:10.432723,9.9,6.9,9.9,14.8,10.9,12.8,6.9,7.9
2025-06-20T17:49:11.434883,9.0,9.9,8.0,8.0,8.0,8.9,8.9,6.0
2025-06-20T17:49:12.439527,5.0,4.0,6.0,9.0,5.0,6.0,6.0,3.0
2025-06-20T17:49:13.440301,6.0,3.0,7.0,8.0,6.0,6.0,5.0,3.0
2025-06-20T17:49:14.442661,9.0,5.0,7.0,9.0,6.0,11.0,6.0,3.0
2025-06-20T17:49:15.443201,26.0,6.0,9.0,12.0,9.0,10.0,11.0,8.0
2025-06-20T17:49:16.447457,10.0,6.0,7.0,9.0,6.0,10.0,8.0,4.0
2025-06-20T17:49:17.448405,11.0,5.0,9.0,10.0,7.0,9.0,8.0,6.0
2025-06-20T17:49:18.449609,10.0,5.0,7.0,11.0,7.0,8.0,8.0,5.0
2025-06-20T17:49:19.450279,9.0,5.0,8.0,9.0,7.0,10.0,8.0,6.0
2025-06-20T17:49:20.450837,10.0,6.0,8.0,10.0,7.0,9.0,8.0,5.0
2025-06-20T17:49:21.453163,11.0,5.0,8.0,11.0,7.0,8.0,8.0,6.0
2025-06-20T17:49:22.454914,10.0,5.0,8.0,10.0,7.0,10.0,9.0,5.0
2025-06-20T17:49:23.457224,11.0,6.0,8.0,11.0,7.0,10.0,8.0,5.0
2025-06-20T17:49:24.457733,9.0,4.0,8.0,9.0,6.0,8.0,8.0,5.0
2025-06-20T17:49:25.458384,10.0,6.0,8.0,10.0,7.0,9.0,8.0,6.0
2025-06-20T17:49:26.458951,10.0,5.0,8.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T17:49:27.460419,11.0,5.0,9.0,9.0,7.0,9.0,8.0,5.0
2025-06-20T17:49:28.460942,10.0,5.0,8.0,11.0,7.0,9.0,8.0,6.0
2025-06-20T17:49:29.462690,10.0,6.0,9.0,9.0,7.0,10.0,8.0,5.0
2025-06-20T17:49:30.463489,10.0,4.0,8.0,11.0,6.0,9.0,10.0,5.0
2025-06-20T17:49:31.466160,8.0,5.0,7.0,8.0,7.0,8.0,7.0,5.0
2025-06-20T17:49:32.467336,10.0,5.0,8.0,10.0,7.0,9.0,9.0,5.0
2025-06-20T17:49:33.468990,10.0,6.0,8.0,12.0,7.0,11.0,11.0,5.0
2025-06-20T17:49:34.469623,11.0,6.0,9.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T17:49:35.470260,11.0,5.0,8.0,11.0,8.0,9.0,10.0,6.0
2025-06-20T17:49:36.471237,9.0,5.0,7.0,10.0,7.0,11.0,9.0,5.0
2025-06-20T17:49:37.471738,10.0,5.0,9.0,10.0,7.0,9.0,10.0,6.0
2025-06-20T17:49:38.472557,11.0,6.0,8.0,12.0,8.0,11.0,10.0,5.0
2025-06-20T17:49:39.473144,13.0,5.0,8.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T17:49:40.473902,18.0,5.0,7.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T17:49:41.474515,18.0,5.0,8.0,11.0,6.0,10.0,8.0,6.0
2025-06-20T17:49:42.474943,19.0,5.0,8.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T17:49:43.475827,17.0,6.0,8.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T17:49:44.478608,18.0,5.0,8.0,12.0,8.0,10.0,9.0,5.0
2025-06-20T17:49:45.479181,17.0,5.0,7.0,10.0,7.0,10.0,8.0,6.0
2025-06-20T17:49:46.480781,19.0,5.0,9.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T17:49:47.481252,17.0,6.0,7.0,11.0,7.0,9.0,10.0,5.0
2025-06-20T17:49:48.484148,17.9,4.0,7.0,12.0,7.0,11.0,9.0,6.0
2025-06-20T17:49:49.485157,17.0,5.0,9.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T17:49:50.486075,19.0,6.0,8.0,11.0,8.0,11.0,9.0,6.0
2025-06-20T17:49:51.486711,17.0,5.0,7.0,11.0,6.0,9.0,9.0,6.0
2025-06-20T17:49:52.487233,18.0,5.0,7.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T17:49:53.488258,18.0,5.0,8.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T17:49:54.489051,18.0,5.0,7.0,10.0,7.0,10.0,9.0,7.0
2025-06-20T17:49:55.490358,17.0,6.0,9.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T17:49:56.490923,18.0,4.0,7.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T17:49:57.491890,17.0,6.0,8.0,10.0,7.0,9.0,9.0,5.0
2025-06-20T17:49:58.493224,18.0,5.0,7.0,11.0,7.0,10.0,8.0,6.0
2025-06-20T17:49:59.493638,18.0,5.0,8.0,12.0,7.0,10.0,10.0,6.0
2025-06-20T17:50:00.494509,17.0,5.0,7.0,10.0,7.0,9.0,9.0,6.0
2025-06-20T17:50:01.495985,18.0,5.0,8.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T17:50:02.498180,17.0,5.0,8.0,12.0,7.0,10.0,8.0,6.0
2025-06-20T17:50:03.499912,18.0,5.0,8.0,10.0,6.0,9.0,9.0,6.0
2025-06-20T17:50:04.501103,17.0,6.0,9.0,12.0,8.0,11.0,10.0,7.0
2025-06-20T17:50:05.501690,18.0,5.0,8.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T17:50:06.502598,18.0,5.0,7.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T17:50:07.504337,17.0,5.0,8.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T17:50:08.505260,17.0,5.0,7.0,10.0,6.0,9.0,9.0,5.0
2025-06-20T17:50:09.505755,16.0,5.0,8.0,11.0,6.0,9.0,8.0,6.0
2025-06-20T17:50:10.506731,18.0,4.0,7.0,11.0,7.0,11.0,9.0,6.0
2025-06-20T17:50:11.507845,19.0,6.0,8.0,12.0,8.0,10.0,10.0,6.0
2025-06-20T17:50:12.509332,18.0,5.0,8.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T17:50:13.512661,17.9,6.0,8.0,11.0,6.0,11.0,9.0,6.0
2025-06-20T17:50:14.513435,17.0,5.0,9.0,12.0,8.0,9.0,9.0,6.0
2025-06-20T17:50:15.514580,18.0,5.0,8.0,11.0,6.0,11.0,10.0,6.0
2025-06-20T17:50:16.517266,18.0,5.0,7.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T17:50:17.521019,17.9,5.0,8.0,12.0,7.0,10.0,9.0,6.0
2025-06-20T17:50:18.524893,16.9,5.0,8.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T17:50:19.527091,18.0,6.0,8.0,11.0,7.0,10.0,10.0,7.0
2025-06-20T17:50:20.527977,17.0,5.0,8.0,12.0,8.0,10.0,9.0,6.0
2025-06-20T17:50:21.531366,18.9,5.0,8.0,11.0,7.0,9.0,9.0,6.0
2025-06-20T17:50:22.533872,16.0,5.0,8.0,11.0,6.0,10.0,9.0,5.0
