timestamp,bt_navigator,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T17:22:41.874027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T17:22:42.885407,6.9,4.9,5.9,4.0,4.9,4.9,4.0,4.0
2025-06-20T17:22:43.886975,10.0,8.0,9.0,12.0,7.0,8.0,9.0,10.0
2025-06-20T17:22:44.887734,8.0,9.0,8.0,11.0,7.0,11.0,10.0,7.0
2025-06-20T17:22:45.888285,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0
2025-06-20T17:22:46.889083,6.0,6.0,11.0,10.0,7.0,10.0,11.0,5.0
2025-06-20T17:22:47.889702,6.0,5.0,7.0,5.0,4.0,6.0,4.0,4.0
2025-06-20T17:22:48.895087,9.9,8.0,8.0,7.0,6.0,10.9,7.0,6.0
2025-06-20T17:22:49.896106,10.0,8.0,15.0,12.0,8.0,10.0,9.0,8.0
2025-06-20T17:22:50.899566,4.0,4.0,23.9,5.0,3.0,4.0,6.0,3.0
2025-06-20T17:22:51.906335,6.0,5.0,17.9,9.9,7.9,5.0,5.0,3.0
2025-06-20T17:22:52.907296,6.0,3.0,7.0,9.0,5.0,6.0,5.0,3.0
2025-06-20T17:22:53.908738,6.0,4.0,7.0,8.0,5.0,6.0,4.0,2.0
2025-06-20T17:22:54.909308,6.0,4.0,7.0,10.0,7.0,9.0,6.0,3.0
2025-06-20T17:22:55.909833,28.0,7.0,9.0,12.0,9.0,11.0,10.0,8.0
2025-06-20T17:22:56.910301,9.0,5.0,8.0,9.0,6.0,9.0,8.0,4.0
2025-06-20T17:22:57.911185,11.0,6.0,8.0,10.0,7.0,10.0,8.0,6.0
2025-06-20T17:22:58.911934,10.0,5.0,8.0,10.0,8.0,9.0,8.0,5.0
2025-06-20T17:22:59.912405,10.0,5.0,7.0,10.0,6.0,9.0,7.0,4.0
2025-06-20T17:23:00.913750,10.0,5.0,9.0,11.0,8.0,9.0,9.0,6.0
2025-06-20T17:23:01.914295,10.0,6.0,9.0,9.0,6.0,9.0,7.0,6.0
2025-06-20T17:23:02.915286,10.0,4.0,8.0,10.0,7.0,9.0,8.0,4.0
2025-06-20T17:23:03.916825,10.0,6.0,8.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T17:23:04.917840,10.0,5.0,8.0,10.0,8.0,9.0,8.0,4.0
2025-06-20T17:23:05.918598,10.0,4.0,8.0,10.0,6.0,9.0,8.0,5.0
2025-06-20T17:23:06.919669,10.0,6.0,9.0,11.0,8.0,10.0,10.0,6.0
2025-06-20T17:23:07.921613,11.0,5.0,8.0,10.0,8.0,10.0,9.0,5.0
2025-06-20T17:23:08.923024,9.0,5.0,8.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T17:23:09.923935,10.0,5.0,9.0,11.0,7.0,11.0,10.0,5.0
2025-06-20T17:23:10.925402,11.0,5.0,8.0,10.0,8.0,9.0,9.0,5.0
2025-06-20T17:23:11.926619,10.0,6.0,8.0,11.0,8.0,10.0,9.0,5.0
2025-06-20T17:23:12.927749,10.0,4.0,9.0,11.0,7.0,11.0,10.0,5.0
2025-06-20T17:23:13.928389,10.0,6.0,7.0,10.0,7.0,9.0,10.0,6.0
2025-06-20T17:23:14.929020,10.0,5.0,8.0,10.0,8.0,10.0,8.0,4.0
2025-06-20T17:23:15.929444,11.0,5.0,7.0,10.0,8.0,11.0,11.0,5.0
2025-06-20T17:23:16.930653,14.0,6.0,9.0,16.0,6.0,10.0,8.0,7.0
2025-06-20T17:23:17.931730,17.0,4.0,6.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:23:18.932674,18.0,5.0,8.0,20.9,8.0,9.0,9.0,6.0
2025-06-20T17:23:19.935042,18.0,5.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:23:20.936302,18.0,5.0,8.0,21.0,7.0,11.0,9.0,6.0
2025-06-20T17:23:21.936881,17.0,5.0,8.0,22.0,7.0,10.0,9.0,5.0
2025-06-20T17:23:22.938972,17.0,5.0,7.0,21.0,7.0,9.0,9.0,6.0
2025-06-20T17:23:23.939507,17.0,5.0,8.0,20.0,7.0,10.0,10.0,5.0
2025-06-20T17:23:24.940090,17.0,5.0,7.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:23:25.940650,18.0,5.0,8.0,21.0,8.0,10.0,8.0,5.0
2025-06-20T17:23:26.942512,18.0,5.0,7.0,20.0,6.0,10.0,9.0,5.0
2025-06-20T17:23:27.943053,17.0,5.0,8.0,20.0,8.0,9.0,9.0,6.0
2025-06-20T17:23:28.943765,18.0,6.0,8.0,22.0,7.0,10.0,10.0,6.0
2025-06-20T17:23:29.944331,17.0,4.0,6.0,20.0,7.0,10.0,9.0,5.0
2025-06-20T17:23:30.947630,16.9,6.0,9.0,20.9,7.0,11.0,9.0,6.0
2025-06-20T17:23:31.948204,17.0,4.0,7.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T17:23:32.949091,18.0,6.0,8.0,21.0,8.0,9.0,9.0,5.0
2025-06-20T17:23:33.953452,17.9,4.0,7.0,20.9,7.0,10.0,9.0,6.0
2025-06-20T17:23:34.953962,17.0,5.0,8.0,20.0,6.0,10.0,10.0,6.0
2025-06-20T17:23:35.954542,17.0,5.0,8.0,21.0,8.0,10.0,7.0,5.0
2025-06-20T17:23:36.956198,18.0,5.0,7.0,20.0,6.0,8.0,8.0,6.0
2025-06-20T17:23:37.956789,17.0,5.0,7.0,21.0,7.0,9.0,8.0,5.0
2025-06-20T17:23:38.957310,17.0,4.0,7.0,19.0,6.0,10.0,9.0,6.0
2025-06-20T17:23:39.959149,18.0,5.0,8.0,22.0,7.0,9.0,9.0,5.0
2025-06-20T17:23:40.960497,17.0,5.0,7.0,21.0,8.0,10.0,9.0,5.0
2025-06-20T17:23:41.961502,18.0,5.0,8.0,21.0,6.0,10.0,9.0,5.0
2025-06-20T17:23:42.962496,17.0,5.0,7.0,20.0,7.0,11.0,9.0,7.0
2025-06-20T17:23:43.964094,18.0,5.0,8.0,22.0,8.0,9.0,9.0,5.0
2025-06-20T17:23:44.964753,17.0,5.0,8.0,20.0,7.0,9.0,9.0,5.0
2025-06-20T17:23:45.965627,17.0,6.0,7.0,20.9,7.0,10.0,9.0,6.0
2025-06-20T17:23:46.968057,17.0,5.0,9.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:23:47.968978,18.0,4.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:23:48.969516,17.0,6.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:23:49.970188,17.0,5.0,8.0,20.0,8.0,10.0,9.0,5.0
2025-06-20T17:23:50.971155,18.0,4.0,7.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:23:51.971748,16.0,6.0,9.0,22.0,7.0,10.0,10.0,5.0
2025-06-20T17:23:52.972468,18.0,5.0,7.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:23:53.974335,16.0,5.0,9.0,20.0,7.0,10.0,8.0,5.0
2025-06-20T17:23:54.975169,18.0,5.0,8.0,21.0,7.0,9.0,9.0,7.0
2025-06-20T17:23:55.975925,17.0,5.0,7.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:23:56.976944,17.0,4.0,9.0,20.9,8.0,10.0,9.0,5.0
2025-06-20T17:23:57.981513,17.9,6.0,7.0,21.0,7.0,9.0,8.0,5.0
2025-06-20T17:23:58.982677,17.0,5.0,9.0,21.0,7.0,10.0,10.0,7.0
2025-06-20T17:23:59.983103,16.0,5.0,7.0,21.0,7.0,10.0,9.0,4.0
2025-06-20T17:24:00.984718,17.0,5.0,7.0,21.0,7.0,11.0,9.0,6.0
2025-06-20T17:24:01.985402,18.0,5.0,9.0,21.0,8.0,10.0,9.0,6.0
2025-06-20T17:24:02.986134,17.0,5.0,8.0,20.0,6.0,10.0,9.0,5.0
2025-06-20T17:24:03.986696,17.0,5.0,8.0,21.0,8.0,10.0,10.0,7.0
2025-06-20T17:24:04.987506,17.0,5.0,7.0,20.0,7.0,9.0,9.0,5.0
2025-06-20T17:24:05.988092,17.0,5.0,7.0,21.0,7.0,10.0,8.0,5.0
2025-06-20T17:24:06.989091,16.0,6.0,9.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:24:07.989681,17.0,4.0,8.0,21.0,7.0,9.0,10.0,5.0
2025-06-20T17:24:08.990263,17.0,5.0,8.0,20.0,7.0,10.0,8.0,6.0
2025-06-20T17:24:09.993867,16.9,5.0,7.0,21.9,8.0,9.0,10.0,5.0
2025-06-20T17:24:10.994672,17.0,6.0,9.0,20.0,7.0,10.0,8.0,6.0
2025-06-20T17:24:11.997267,17.0,4.0,7.0,20.9,6.0,10.0,9.0,5.0
2025-06-20T17:24:12.998441,17.0,6.0,8.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:24:13.999992,18.0,4.0,8.0,21.0,8.0,10.0,9.0,5.0
2025-06-20T17:24:15.000581,17.0,5.0,7.0,21.0,6.0,10.0,9.0,5.0
2025-06-20T17:24:16.001461,16.0,5.0,8.0,19.9,7.0,10.0,10.0,6.0
2025-06-20T17:24:17.007886,16.9,5.0,8.0,21.9,8.0,10.0,8.0,5.0
2025-06-20T17:24:18.008545,18.0,5.0,8.0,20.0,6.0,10.0,9.0,6.0
2025-06-20T17:24:19.009620,17.0,5.0,7.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:24:20.010371,17.0,5.0,8.0,20.0,8.0,9.0,8.0,6.0
2025-06-20T17:24:21.011173,17.0,5.0,7.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:24:22.011609,17.0,5.0,7.0,21.0,7.0,10.0,8.0,6.0
2025-06-20T17:24:23.012255,18.0,5.0,9.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:24:24.012705,17.0,5.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:24:25.013145,17.0,6.0,8.0,20.0,7.0,10.0,8.0,7.0
2025-06-20T17:24:26.014714,17.0,4.0,8.0,21.0,8.0,9.0,10.0,5.0
2025-06-20T17:24:27.016133,17.0,5.0,8.0,21.0,6.0,10.0,9.0,5.0
2025-06-20T17:24:28.016579,17.0,5.0,7.0,21.0,8.0,11.0,9.0,7.0
2025-06-20T17:24:29.017197,16.0,5.0,9.0,20.0,7.0,9.0,9.0,4.0
2025-06-20T17:24:30.019651,17.0,5.0,7.0,20.9,7.0,10.0,8.0,5.0
2025-06-20T17:24:31.020713,18.0,6.0,8.0,21.0,8.0,10.0,10.0,7.0
2025-06-20T17:24:32.022817,16.0,4.0,8.0,21.0,6.0,10.0,9.0,5.0
2025-06-20T17:24:33.023424,17.0,5.0,8.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:24:34.025232,14.0,6.0,8.0,16.0,8.0,11.0,10.0,5.0
2025-06-20T17:24:35.027267,15.0,5.0,7.0,15.0,7.0,10.0,9.0,5.0
2025-06-20T17:24:36.028387,17.0,5.0,7.0,20.0,7.0,10.0,8.0,5.0
2025-06-20T17:24:37.030625,16.0,4.0,8.0,20.9,7.0,10.0,10.0,6.0
2025-06-20T17:24:38.031761,16.0,5.0,8.0,21.0,7.0,10.0,8.0,6.0
2025-06-20T17:24:39.033943,16.0,5.0,7.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:24:40.037925,17.9,5.0,8.0,20.9,7.0,11.0,8.0,6.0
2025-06-20T17:24:41.040186,18.0,5.0,7.0,21.0,8.0,9.0,9.0,6.0
2025-06-20T17:24:42.041234,16.0,5.0,9.0,21.0,6.0,10.0,9.0,4.0
2025-06-20T17:24:43.045227,17.9,6.0,7.0,20.9,8.0,10.0,10.0,6.0
2025-06-20T17:24:44.047405,17.0,5.0,7.0,20.0,6.0,10.0,8.0,6.0
2025-06-20T17:24:45.048365,17.0,4.0,8.0,21.0,8.0,9.0,9.0,5.0
2025-06-20T17:24:46.049616,17.0,6.0,9.0,20.0,7.0,11.0,10.0,5.0
2025-06-20T17:24:47.050280,17.0,5.0,8.0,22.0,7.0,10.0,9.0,6.0
2025-06-20T17:24:48.051562,16.0,4.0,7.0,19.0,7.0,9.0,8.0,5.0
2025-06-20T17:24:49.052795,18.0,6.0,9.0,22.0,7.0,10.0,10.0,6.0
2025-06-20T17:24:50.053919,17.0,5.0,7.0,20.9,7.0,9.0,8.0,6.0
2025-06-20T17:24:51.057131,16.9,4.0,8.0,20.0,8.0,11.0,10.0,6.0
2025-06-20T17:24:52.057808,17.0,5.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:24:53.061060,17.9,6.0,8.0,21.9,7.0,9.0,9.0,6.0
2025-06-20T17:24:54.061478,16.0,5.0,7.0,21.0,7.0,11.0,9.0,5.0
2025-06-20T17:24:55.061892,17.0,5.0,8.0,21.0,8.0,9.0,9.0,5.0
2025-06-20T17:24:56.062680,18.0,4.0,9.0,21.0,6.0,10.0,9.0,6.0
2025-06-20T17:24:57.064109,17.0,5.0,6.0,20.0,7.0,10.0,10.0,5.0
2025-06-20T17:24:58.064875,16.0,6.0,8.0,21.0,7.0,10.0,8.0,6.0
2025-06-20T17:24:59.065388,18.0,5.0,8.0,21.0,8.0,10.0,9.0,5.0
2025-06-20T17:25:00.065989,17.0,5.0,7.0,21.0,7.0,9.0,9.0,6.0
2025-06-20T17:25:01.067107,17.0,5.0,8.0,21.0,7.0,11.0,10.0,6.0
2025-06-20T17:25:02.070230,16.0,5.0,7.0,20.9,7.0,9.0,9.0,6.0
2025-06-20T17:25:03.070822,17.0,5.0,7.0,20.0,7.0,10.0,9.0,4.0
2025-06-20T17:25:04.071581,18.0,5.0,8.0,22.0,8.0,11.0,9.0,7.0
2025-06-20T17:25:05.075239,16.9,5.0,8.0,20.9,7.0,9.0,9.0,5.0
2025-06-20T17:25:06.076122,17.0,5.0,7.0,21.0,6.0,10.0,9.0,5.0
2025-06-20T17:25:07.076843,17.0,6.0,8.0,20.0,8.0,10.0,8.0,6.0
2025-06-20T17:25:08.077433,16.0,4.0,7.0,21.0,7.0,9.0,10.0,5.0
2025-06-20T17:25:09.078417,17.0,5.0,7.0,21.0,7.0,10.0,8.0,5.0
2025-06-20T17:25:10.079302,18.0,6.0,9.0,22.0,7.0,10.0,10.0,7.0
2025-06-20T17:25:11.080304,16.0,4.0,7.0,20.0,7.0,10.0,9.0,5.0
2025-06-20T17:25:12.081813,18.0,5.0,9.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:25:13.084434,16.0,5.0,6.0,20.9,8.0,10.0,9.0,7.0
2025-06-20T17:25:14.087039,17.0,5.0,9.0,20.9,6.0,9.0,9.0,5.0
2025-06-20T17:25:15.088650,17.0,4.0,7.0,20.0,7.0,9.0,8.0,5.0
2025-06-20T17:25:16.091693,16.9,5.0,6.0,20.9,7.0,10.0,8.0,5.0
2025-06-20T17:25:17.092259,16.0,5.0,9.0,20.0,7.0,9.0,9.0,6.0
2025-06-20T17:25:18.092842,17.0,6.0,6.0,21.0,6.0,9.0,8.0,5.0
2025-06-20T17:25:19.094525,17.0,4.0,9.0,21.0,8.0,10.0,9.0,6.0
2025-06-20T17:25:20.097707,15.9,6.0,7.0,19.9,6.0,11.0,9.0,6.0
2025-06-20T17:25:21.098952,17.0,4.0,8.0,21.0,8.0,9.0,9.0,4.0
2025-06-20T17:25:22.100704,18.0,6.0,8.0,21.0,7.0,10.0,10.0,7.0
2025-06-20T17:25:23.101632,17.0,5.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:25:24.103545,17.0,4.0,8.0,21.0,8.0,9.0,9.0,5.0
2025-06-20T17:25:25.104588,16.0,5.0,8.0,21.0,6.0,11.0,9.0,6.0
2025-06-20T17:25:26.105638,18.0,6.0,8.0,20.0,8.0,10.0,9.0,5.0
2025-06-20T17:25:27.106418,16.0,5.0,8.0,22.0,7.0,10.0,10.0,6.0
2025-06-20T17:25:28.108258,17.0,5.0,8.0,21.0,7.0,9.0,9.0,6.0
2025-06-20T17:25:29.109042,17.0,5.0,7.0,21.0,6.0,9.0,9.0,5.0
2025-06-20T17:25:30.111189,17.0,4.0,7.0,21.0,8.0,11.0,9.0,6.0
2025-06-20T17:25:31.112134,16.0,6.0,8.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:32.112575,18.0,5.0,8.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T17:25:33.113068,16.0,5.0,8.0,20.0,7.0,11.0,9.0,5.0
2025-06-20T17:25:34.113963,17.0,4.0,7.0,21.0,8.0,9.0,8.0,6.0
2025-06-20T17:25:35.117043,16.9,6.0,9.0,20.9,6.0,10.0,9.0,5.0
2025-06-20T17:25:36.118008,16.0,4.0,7.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:37.118531,17.0,6.0,8.0,20.0,8.0,10.0,10.0,6.0
2025-06-20T17:25:38.119245,17.0,4.0,8.0,21.0,7.0,10.0,8.0,5.0
2025-06-20T17:25:39.120139,17.0,6.0,8.0,22.0,7.0,10.0,10.0,5.0
2025-06-20T17:25:40.122271,18.0,5.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:41.123080,16.0,5.0,7.0,21.0,8.0,10.0,10.0,6.0
2025-06-20T17:25:42.124410,17.0,5.0,8.0,19.0,6.0,9.0,8.0,5.0
2025-06-20T17:25:43.125041,17.0,5.0,8.0,22.0,8.0,11.0,9.0,6.0
2025-06-20T17:25:44.125580,16.0,5.0,8.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T17:25:45.127607,17.0,5.0,7.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:46.128608,16.0,5.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:47.129145,18.0,5.0,8.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:48.129949,16.0,4.0,8.0,20.8,6.9,9.9,8.9,4.0
2025-06-20T17:25:49.139061,16.9,5.9,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:50.143230,16.9,5.0,8.0,19.9,7.0,10.0,10.0,6.0
2025-06-20T17:25:51.146341,15.9,5.0,7.0,20.9,8.0,9.9,8.9,5.0
2025-06-20T17:25:52.149878,17.9,6.0,8.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:53.151943,16.0,4.0,8.0,21.0,6.0,9.0,9.0,6.0
2025-06-20T17:25:54.154277,16.0,5.0,7.0,20.0,8.0,11.0,9.0,4.0
2025-06-20T17:25:55.156435,18.0,5.0,9.0,21.0,7.0,9.0,10.0,7.0
2025-06-20T17:25:56.156898,15.0,5.0,8.0,20.0,7.0,10.0,8.0,5.0
2025-06-20T17:25:57.157737,17.0,4.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:25:58.159814,16.0,6.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:25:59.160490,18.0,5.0,8.0,21.0,8.0,9.0,10.0,5.0
2025-06-20T17:26:00.161066,16.0,5.0,7.0,20.0,7.0,10.0,8.0,6.0
2025-06-20T17:26:01.161948,16.0,5.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:26:02.162764,17.0,5.0,9.0,21.0,7.0,10.0,10.0,6.0
2025-06-20T17:26:03.164280,17.0,5.0,8.0,20.0,6.0,10.0,8.0,4.0
2025-06-20T17:26:04.166121,17.0,5.0,8.0,20.0,8.0,9.0,10.0,6.0
2025-06-20T17:26:05.166930,16.0,5.0,8.0,21.0,8.0,11.0,8.0,6.0
2025-06-20T17:26:06.167581,16.0,6.0,7.0,20.0,6.0,9.0,10.0,5.0
2025-06-20T17:26:07.168331,17.0,4.0,7.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:26:08.168905,16.0,5.0,8.0,20.0,8.0,10.0,8.0,5.0
2025-06-20T17:26:09.169480,17.0,5.0,8.0,20.0,6.0,10.0,10.0,5.0
2025-06-20T17:26:10.170452,16.0,5.0,7.0,22.0,7.0,10.0,8.0,7.0
2025-06-20T17:26:11.171720,16.0,5.0,8.0,20.0,8.0,9.0,9.0,5.0
2025-06-20T17:26:12.172424,17.0,5.0,8.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:26:13.172991,16.0,5.0,8.0,22.0,6.0,10.0,10.0,6.0
2025-06-20T17:26:14.173567,16.0,5.0,8.0,20.0,8.0,11.0,9.0,5.0
2025-06-20T17:26:15.182195,16.8,5.9,6.9,20.8,6.9,8.9,9.9,5.9
2025-06-20T17:26:16.186234,17.0,4.0,8.0,21.9,8.0,10.0,9.0,5.0
2025-06-20T17:26:17.186982,16.0,6.0,8.0,21.0,7.0,10.0,8.0,6.0
2025-06-20T17:26:18.188574,17.0,4.0,7.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:26:19.192433,16.9,5.0,8.0,20.9,7.0,10.0,9.0,6.0
2025-06-20T17:26:20.192915,16.0,6.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:26:21.194491,16.0,4.0,7.0,20.0,7.0,9.0,10.0,5.0
2025-06-20T17:26:22.195355,17.0,5.0,7.0,21.0,8.0,11.0,8.0,6.0
2025-06-20T17:26:23.196153,16.0,5.0,9.0,20.0,6.0,10.0,9.0,6.0
2025-06-20T17:26:24.198155,16.0,5.0,7.0,20.0,7.0,9.0,9.0,5.0
