timestamp,bt_navigator,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T17:34:06.006588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T17:34:07.006974,6.0,4.0,15.0,10.0,6.0,6.0,6.0,4.0
2025-06-20T17:34:08.018153,9.9,10.9,11.9,10.9,8.9,8.9,7.9,6.9
2025-06-20T17:34:09.024492,10.9,9.9,11.9,8.9,10.9,9.9,13.9,9.0
2025-06-20T17:34:10.027489,8.0,8.0,9.0,13.0,9.0,11.0,9.0,7.0
2025-06-20T17:34:11.029133,6.0,7.0,7.0,14.0,5.0,5.0,5.0,3.0
2025-06-20T17:34:12.030808,7.0,4.0,8.0,10.0,7.0,6.0,4.0,3.0
2025-06-20T17:34:13.032168,6.0,5.0,8.0,9.0,6.0,7.0,6.0,4.0
2025-06-20T17:34:14.033351,19.0,6.0,7.0,12.0,7.0,12.0,9.0,5.0
2025-06-20T17:34:15.033938,22.0,6.0,10.0,11.0,9.0,11.0,10.0,8.0
2025-06-20T17:34:16.034601,12.0,6.0,9.0,12.0,8.0,11.0,9.0,5.0
2025-06-20T17:34:17.036902,11.0,7.0,9.0,11.0,7.0,10.0,10.0,6.0
2025-06-20T17:34:18.038972,11.0,6.0,10.0,12.0,7.0,10.0,8.0,6.0
2025-06-20T17:34:19.039438,11.0,6.0,8.0,11.0,8.0,10.0,9.0,7.0
2025-06-20T17:34:20.040335,11.0,6.0,10.0,11.0,8.0,11.0,10.0,6.0
2025-06-20T17:34:21.041929,11.0,4.0,8.0,10.0,7.0,9.0,8.0,4.0
2025-06-20T17:34:22.043335,11.0,5.0,8.0,10.0,6.0,9.0,8.0,6.0
2025-06-20T17:34:23.044705,10.0,6.0,7.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T17:34:24.045515,11.0,6.0,9.0,10.0,6.0,8.0,8.0,4.0
2025-06-20T17:34:25.046420,10.0,5.0,8.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T17:34:26.047717,12.0,5.0,9.0,10.0,7.0,10.0,8.0,5.0
2025-06-20T17:34:27.048375,10.0,5.0,9.0,11.0,6.0,8.0,8.0,5.0
2025-06-20T17:34:28.049307,11.0,5.0,8.0,10.0,8.0,10.0,9.0,6.0
2025-06-20T17:34:29.050057,10.0,5.0,9.0,10.0,7.0,10.0,9.0,4.0
2025-06-20T17:34:30.051512,10.0,5.0,9.0,11.0,6.0,9.0,8.0,6.0
2025-06-20T17:34:31.051977,11.0,6.0,9.0,10.0,8.0,9.0,8.0,5.0
2025-06-20T17:34:32.052486,10.0,5.0,8.0,11.0,7.0,10.0,10.0,5.0
2025-06-20T17:34:33.054846,10.0,6.0,8.0,10.0,7.0,10.0,10.0,5.0
2025-06-20T17:34:34.055588,11.0,5.0,7.0,11.0,8.0,10.0,9.0,6.0
2025-06-20T17:34:35.056513,11.0,5.0,9.0,9.0,7.0,10.0,11.0,5.0
2025-06-20T17:34:36.057172,9.0,5.0,7.0,11.0,7.0,10.0,9.0,5.0
2025-06-20T17:34:37.057767,17.0,5.0,8.0,18.0,8.0,11.0,9.0,5.0
2025-06-20T17:34:38.060028,18.0,6.0,7.0,21.0,7.0,9.0,9.0,7.0
2025-06-20T17:34:39.063199,17.9,4.0,7.0,19.9,7.0,10.0,9.0,5.0
2025-06-20T17:34:40.063754,18.0,5.0,8.0,22.0,7.0,10.0,10.0,6.0
2025-06-20T17:34:41.064260,18.0,6.0,9.0,21.0,8.0,10.0,9.0,6.0
2025-06-20T17:34:42.064739,18.0,4.0,8.0,21.0,6.0,9.0,10.0,5.0
2025-06-20T17:34:43.065476,19.0,5.0,7.0,20.0,8.0,12.0,8.0,6.0
2025-06-20T17:34:44.066229,18.0,5.0,8.0,22.0,7.0,10.0,11.0,5.0
2025-06-20T17:34:45.067892,18.0,5.0,8.0,20.0,6.0,9.0,8.0,6.0
2025-06-20T17:34:46.072073,17.9,6.0,8.0,20.9,8.0,10.0,10.0,5.0
2025-06-20T17:34:47.073524,17.0,5.0,8.0,22.0,7.0,10.0,9.0,6.0
2025-06-20T17:34:48.074093,19.0,4.0,7.0,20.0,7.0,10.0,10.0,5.0
2025-06-20T17:34:49.075208,18.0,6.0,7.0,22.0,7.0,10.0,9.0,7.0
2025-06-20T17:34:50.075620,18.0,5.0,9.0,21.0,8.0,11.0,9.0,5.0
2025-06-20T17:34:51.079301,17.9,5.0,7.0,21.9,6.0,9.0,10.0,6.0
2025-06-20T17:34:52.079919,19.0,5.0,7.0,20.0,7.0,10.0,9.0,5.0
2025-06-20T17:34:53.080444,18.0,5.0,9.0,22.0,7.0,10.0,9.0,6.0
2025-06-20T17:34:54.080978,17.0,5.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:34:55.083315,18.9,5.0,7.0,20.9,8.0,9.0,10.0,5.0
2025-06-20T17:34:56.084200,18.0,5.0,8.0,21.0,7.0,11.0,10.0,6.0
2025-06-20T17:34:57.084610,17.0,5.0,7.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:34:58.086124,19.0,5.0,8.0,21.0,7.0,10.0,9.0,5.0
2025-06-20T17:34:59.086582,17.0,5.0,10.0,21.0,8.0,10.0,10.0,7.0
2025-06-20T17:35:00.087109,18.0,6.0,6.0,22.0,7.0,9.0,9.0,5.0
2025-06-20T17:35:01.087761,19.0,5.0,8.0,21.0,6.0,10.0,10.0,6.0
2025-06-20T17:35:02.088233,17.0,5.0,8.0,21.0,8.0,11.0,9.0,6.0
2025-06-20T17:35:03.088821,19.0,5.0,9.0,20.0,7.0,10.0,9.0,5.0
2025-06-20T17:35:04.089300,18.0,5.0,8.0,21.0,7.0,10.0,11.0,6.0
2025-06-20T17:35:05.089877,18.0,5.0,9.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:35:06.090814,17.0,5.0,7.0,21.0,7.0,11.0,9.0,5.0
2025-06-20T17:35:07.093088,18.0,5.0,8.0,20.0,8.0,10.0,9.0,6.0
2025-06-20T17:35:08.095140,18.0,6.0,6.0,21.0,6.0,9.0,9.0,6.0
2025-06-20T17:35:09.098231,18.9,4.0,8.0,20.9,8.0,10.0,10.0,6.0
2025-06-20T17:35:10.100377,17.0,5.0,9.0,22.0,6.0,10.0,10.0,5.0
2025-06-20T17:35:11.104342,18.9,5.0,7.0,21.9,8.0,11.0,9.0,6.0
2025-06-20T17:35:12.105780,17.0,5.0,9.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:35:13.106335,19.0,5.0,7.0,20.0,7.0,10.0,10.0,5.0
2025-06-20T17:35:14.108419,18.0,5.0,9.0,22.0,7.0,9.0,9.0,6.0
2025-06-20T17:35:15.109797,18.0,6.0,8.0,21.0,8.0,11.0,9.0,5.0
2025-06-20T17:35:16.111260,17.0,5.0,8.0,21.0,7.0,10.0,9.0,6.0
2025-06-20T17:35:17.112721,19.0,5.0,7.0,21.0,7.0,10.0,10.0,6.0
2025-06-20T17:35:18.117056,16.9,5.0,8.0,20.9,7.0,10.0,9.0,5.0
2025-06-20T17:35:19.119732,18.9,5.0,8.0,20.9,7.0,9.9,9.0,6.0
2025-06-20T17:35:20.123327,16.9,5.0,8.0,20.9,7.0,10.0,10.0,6.0
2025-06-20T17:35:21.126039,18.0,4.0,8.0,21.0,8.0,11.0,9.0,6.0
2025-06-20T17:35:22.127103,18.0,6.0,8.0,20.0,6.0,9.0,9.0,5.0
2025-06-20T17:35:23.130160,17.9,5.0,7.0,21.9,7.0,10.0,10.0,6.0
2025-06-20T17:35:24.131166,18.0,5.0,9.0,22.0,8.0,11.0,9.0,6.0
2025-06-20T17:35:25.132274,17.0,5.0,8.0,21.0,6.0,9.0,10.0,5.0
2025-06-20T17:35:26.133948,19.0,6.0,9.0,21.0,8.0,11.0,9.0,6.0
2025-06-20T17:35:27.135603,18.0,5.0,7.0,21.0,7.0,10.0,10.0,5.0
2025-06-20T17:35:28.137346,18.0,5.0,8.0,20.9,7.0,9.0,9.0,6.0
2025-06-20T17:35:29.139994,18.0,5.0,8.0,20.0,8.0,10.0,10.0,6.0
2025-06-20T17:35:30.141141,18.0,5.0,8.0,21.0,7.0,11.0,9.0,5.0
2025-06-20T17:35:31.142467,17.0,5.0,8.0,22.0,7.0,9.0,10.0,6.0
2025-06-20T17:35:32.148206,18.9,5.0,8.0,21.9,7.0,9.9,8.9,6.0
2025-06-20T17:35:33.149569,17.0,5.0,7.0,20.0,7.0,10.0,9.0,6.0
2025-06-20T17:35:34.150706,18.0,5.0,9.0,21.0,7.0,10.0,10.0,6.0
2025-06-20T17:35:35.151566,19.0,5.0,9.0,20.0,7.0,10.0,8.0,6.0
2025-06-20T17:35:36.153606,17.0,5.0,8.0,22.0,7.0,11.0,10.0,5.0
2025-06-20T17:35:37.156831,18.9,5.0,8.0,21.9,7.0,9.0,10.0,6.0
2025-06-20T17:35:38.157983,17.0,5.0,8.0,20.0,7.0,11.0,9.0,5.0
2025-06-20T17:35:39.159757,19.0,6.0,8.0,21.0,8.0,9.0,10.0,6.0
2025-06-20T17:35:40.161853,17.0,5.0,7.0,20.9,7.0,10.0,9.0,6.0
2025-06-20T17:35:41.163280,19.0,5.0,10.0,21.0,7.0,11.0,9.0,5.0
2025-06-20T17:35:42.164362,17.0,5.0,8.0,20.0,7.0,10.0,10.0,6.0
2025-06-20T17:35:43.165325,18.0,5.0,7.0,22.0,7.0,10.0,9.0,5.0
2025-06-20T17:35:44.166668,17.0,5.0,9.0,21.0,7.0,10.0,10.0,6.0
2025-06-20T17:35:45.167708,18.0,5.0,7.0,20.0,8.0,10.0,9.0,6.0
2025-06-20T17:35:46.168402,18.0,5.0,8.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T17:35:47.170451,18.0,5.0,9.0,21.0,7.0,11.0,9.0,6.0
