realtime,timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-06-20T16:36:11.968153,14.373,0.05963985621929169,0.0,0.0,0.0,0.0,0.0007041162461973727
2025-06-20T16:36:11.984817,14.388,0.08295631408691406,0.0,0.0,0.0,0.0,-0.005029093474149704
2025-06-20T16:36:12.036676,14.388,0.08295631408691406,0.0,0.0,0.0,0.0,-0.005029093474149704
2025-06-20T16:36:12.117029,14.391,0.09506961703300476,0.0,0.0,0.0,0.0,-0.01260533556342125
2025-06-20T16:36:12.158546,14.397,0.10616247355937958,0.0,0.0,0.0,0.0,-0.021479414775967598
2025-06-20T16:36:12.253241,14.415,0.1125648096203804,0.0,0.0,0.0,0.0,-0.026581747457385063
2025-06-20T16:36:12.285697,14.427,0.1250918060541153,0.0,0.0,0.0,0.0,-0.030215973034501076
2025-06-20T16:36:12.286003,14.451,0.1202164962887764,0.0,0.0,0.0,0.0,-0.058557864278554916
2025-06-20T16:36:12.365806,14.451,0.1202164962887764,0.0,0.0,0.0,0.0,-0.058557864278554916
2025-06-20T16:36:12.394091,14.46,0.13173764944076538,0.0,0.0,0.0,0.0,-0.06645230203866959
2025-06-20T16:36:12.465128,14.487,0.13269148766994476,0.0,0.0,0.0,0.0,-0.1015988290309906
2025-06-20T16:36:12.484861,14.514,0.12904100120067596,0.0,0.0,0.0,0.0,-0.11494570225477219
2025-06-20T16:36:12.545183,14.514,0.12904100120067596,0.0,0.0,0.0,0.0,-0.11494570225477219
2025-06-20T16:36:12.628622,14.553,0.1383051574230194,0.0,0.0,0.0,0.0,-0.15331585705280304
2025-06-20T16:36:12.664271,14.568,0.14279809594154358,0.0,0.0,0.0,0.0,-0.16316746175289154
2025-06-20T16:36:12.706135,14.586,0.14633315801620483,0.0,0.0,0.0,0.0,-0.17944587767124176
2025-06-20T16:36:12.776125,14.61,0.1496686488389969,0.0,0.0,0.0,0.0,-0.18939828872680664
2025-06-20T16:36:12.803842,14.634,0.1563366949558258,0.0,0.0,0.0,0.0,-0.21182389557361603
2025-06-20T16:36:12.854861,14.652,0.15702205896377563,0.0,0.0,0.0,0.0,-0.23212212324142456
2025-06-20T16:36:12.884160,14.676,0.16555950045585632,0.0,0.0,0.0,0.0,-0.24165216088294983
2025-06-20T16:36:12.977106,14.676,0.16555950045585632,0.0,0.0,0.0,0.0,-0.24165216088294983
2025-06-20T16:36:13.015098,14.718,0.17779305577278137,0.0,0.0,0.0,0.0,-0.2685231864452362
2025-06-20T16:36:13.045063,14.739,0.18358737230300903,0.0,0.0,0.0,0.0,-0.2811073660850525
2025-06-20T16:36:13.094783,14.754,0.1905597448348999,0.0,0.0,0.0,0.0,-0.2954932153224945
2025-06-20T16:36:13.164007,14.781,0.19526858627796173,0.0,0.0,0.0,0.0,-0.3056780695915222
2025-06-20T16:36:13.206278,14.802,0.2004081904888153,0.0,0.0,0.0,0.0,-0.3166692852973938
2025-06-20T16:36:13.278663,14.82,0.20812153816223145,0.0,0.0,0.0,0.0,-0.3263036906719208
2025-06-20T16:36:13.305434,14.844,0.2146448791027069,0.0,0.0,0.0,0.0,-0.33697792887687683
2025-06-20T16:36:13.344667,14.865,0.22409315407276154,0.0,0.0,0.0,0.0,-0.34434774518013
2025-06-20T16:36:13.426620,14.889,0.2316741943359375,0.0,0.0,0.0,0.0,-0.35320109128952026
2025-06-20T16:36:13.478535,14.913,0.24303849041461945,0.0,0.0,0.0,0.0,-0.3571484386920929
2025-06-20T16:36:13.506015,14.925,0.25020793080329895,0.0,0.0,0.0,0.0,-0.36285415291786194
2025-06-20T16:36:13.533308,14.949,0.2516592741012573,0.0,0.0,0.0,0.0,-0.3624120354652405
2025-06-20T16:36:13.606651,14.973,0.26,0.0,0.0,0.0,0.0,-0.36827757954597473
2025-06-20T16:36:13.655815,14.973,0.26,0.0,0.0,0.0,0.0,-0.36827757954597473
2025-06-20T16:36:13.683250,15.015,0.26,0.0,0.0,0.0,0.0,-0.37422487139701843
2025-06-20T16:36:13.765653,15.015,0.26,0.0,0.0,0.0,0.0,-0.37422487139701843
2025-06-20T16:36:13.806639,15.036,0.26,0.0,0.0,0.0,0.0,-0.374424546957016
2025-06-20T16:36:13.876025,15.081,0.26,0.0,0.0,0.0,0.0,-0.37584784626960754
2025-06-20T16:36:13.903728,15.105,0.26,0.0,0.0,0.0,0.0,-0.36731213331222534
2025-06-20T16:36:13.945817,15.12,0.26,0.0,0.0,0.0,0.0,-0.36664360761642456
2025-06-20T16:36:14.026992,15.147,0.26,0.0,0.0,0.0,0.0,-0.35450929403305054
2025-06-20T16:36:14.064020,15.165,0.26,0.0,0.0,0.0,0.0,-0.34149688482284546
2025-06-20T16:36:14.105933,15.186,0.26,0.0,0.0,0.0,0.0,-0.3359925150871277
2025-06-20T16:36:14.189093,15.21,0.26,0.0,0.0,0.0,0.0,-0.3323766589164734
2025-06-20T16:36:14.221728,15.225,0.26,0.0,0.0,0.0,0.0,-0.3304961621761322
2025-06-20T16:36:14.266434,15.246,0.26,0.0,0.0,0.0,0.0,-0.3237575590610504
2025-06-20T16:36:14.295551,15.267,0.26,0.0,0.0,0.0,0.0,-0.3156159520149231
2025-06-20T16:36:14.378120,15.267,0.26,0.0,0.0,0.0,0.0,-0.3156159520149231
2025-06-20T16:36:14.416835,15.309,0.26,0.0,0.0,0.0,0.0,-0.3014218807220459
2025-06-20T16:36:14.446363,15.33,0.26,0.0,0.0,0.0,0.0,-0.2969989478588104
2025-06-20T16:36:14.495266,15.33,0.26,0.0,0.0,0.0,0.0,-0.2969989478588104
2025-06-20T16:36:14.564255,15.375,0.26,0.0,0.0,0.0,0.0,-0.2736901640892029
2025-06-20T16:36:14.611607,15.393,0.26,0.0,0.0,0.0,0.0,-0.27157822251319885
2025-06-20T16:36:14.678284,15.393,0.26,0.0,0.0,0.0,0.0,-0.27157822251319885
2025-06-20T16:36:14.737685,15.441,0.26,0.0,0.0,0.0,0.0,-0.2578619122505188
2025-06-20T16:36:14.757189,15.453,0.26,0.0,0.0,0.0,0.0,-0.24911564588546753
2025-06-20T16:36:14.816342,15.477,0.26,0.0,0.0,0.0,0.0,-0.23815476894378662
2025-06-20T16:36:14.845074,15.492,0.26,0.0,0.0,0.0,0.0,-0.23923881351947784
