timestamp,bt_navigator,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,velocity_smoother
2025-06-20T15:28:25.461226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T15:28:26.465914,6.0,5.0,7.0,8.0,7.0,6.0,7.0,4.0
2025-06-20T15:28:27.475777,12.9,7.9,11.9,11.9,7.9,10.9,7.9,8.9
2025-06-20T15:28:28.476359,6.0,7.0,7.0,10.0,8.0,8.0,6.0,6.0
2025-06-20T15:28:29.477915,7.0,8.0,9.0,10.0,9.0,5.0,8.0,4.0
2025-06-20T15:28:30.479415,5.0,3.0,6.0,8.0,5.0,6.0,5.0,2.0
2025-06-20T15:28:31.480352,7.0,3.0,6.0,9.0,6.0,7.0,4.0,2.0
2025-06-20T15:28:32.482187,26.0,6.0,8.0,11.0,8.0,12.0,9.0,6.0
2025-06-20T15:28:33.483712,11.0,6.0,9.0,11.0,7.0,9.0,10.0,6.0
2025-06-20T15:28:34.484203,10.0,5.0,8.0,10.0,7.0,10.0,8.0,5.0
2025-06-20T15:28:35.484608,10.0,6.0,7.0,11.0,7.0,8.0,8.0,6.0
2025-06-20T15:28:36.485109,10.0,4.0,8.0,9.0,7.0,9.0,8.0,4.0
2025-06-20T15:28:37.485715,11.0,5.0,8.0,11.0,7.0,10.0,8.0,5.0
2025-06-20T15:28:38.486233,11.0,5.0,7.0,10.0,7.0,9.0,8.0,7.0
2025-06-20T15:28:39.488296,10.0,6.0,9.0,10.0,7.0,10.0,8.0,4.0
2025-06-20T15:28:40.489416,11.0,5.0,9.0,11.0,7.0,9.0,8.0,5.0
2025-06-20T15:28:41.494959,10.9,5.0,8.0,10.9,8.0,9.0,8.0,5.0
2025-06-20T15:28:42.495610,10.0,6.0,8.0,10.0,6.0,9.0,9.0,6.0
2025-06-20T15:28:43.496874,10.0,4.0,8.0,9.0,8.0,10.0,8.0,5.0
2025-06-20T15:28:44.497386,11.0,6.0,9.0,11.0,7.0,9.0,8.0,5.0
2025-06-20T15:28:45.499725,11.0,5.0,8.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T15:28:46.500532,10.0,5.0,8.0,11.0,8.0,9.0,10.0,5.0
2025-06-20T15:28:47.503233,11.0,5.0,9.0,11.0,7.0,11.0,10.0,6.0
2025-06-20T15:28:48.503995,10.0,5.0,9.0,10.0,8.0,10.0,9.0,5.0
2025-06-20T15:28:49.505059,11.0,6.0,8.0,11.0,8.0,11.0,10.0,5.0
2025-06-20T15:28:50.505764,10.0,5.0,9.0,11.0,7.0,10.0,9.0,6.0
2025-06-20T15:28:51.506275,10.0,6.0,7.0,11.0,7.0,9.0,10.0,4.0
2025-06-20T15:28:52.506898,10.0,4.0,8.0,10.0,8.0,11.0,10.0,5.0
2025-06-20T15:28:53.507415,11.0,5.0,8.0,10.0,7.0,10.0,9.0,6.0
2025-06-20T15:28:54.509835,12.0,6.0,9.0,14.0,8.0,11.0,10.0,6.0
2025-06-20T15:28:55.510742,19.0,5.0,7.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T15:28:56.511542,17.0,5.0,7.0,21.0,7.0,11.0,9.0,6.0
2025-06-20T15:28:57.513267,18.0,5.0,8.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T15:28:58.514340,18.0,5.0,7.0,21.0,7.0,11.0,9.0,6.0
2025-06-20T15:28:59.514927,19.0,6.0,8.0,22.0,8.0,10.0,10.0,6.0
2025-06-20T15:29:00.515478,18.0,5.0,8.0,20.0,7.0,9.0,9.0,6.0
2025-06-20T15:29:01.516115,16.0,4.0,8.0,21.0,7.0,11.0,9.0,5.0
2025-06-20T15:29:02.516801,18.0,5.0,8.0,21.0,7.0,9.0,9.0,6.0
2025-06-20T15:29:03.517550,18.0,6.0,8.0,21.0,7.0,9.0,9.0,5.0
2025-06-20T15:29:04.518753,17.0,4.0,8.0,22.0,7.0,10.0,9.0,6.0
2025-06-20T15:29:05.519830,19.0,5.0,6.0,20.0,7.0,11.0,10.0,6.0
2025-06-20T15:29:06.520522,17.0,6.0,9.0,22.0,7.0,9.0,8.0,5.0
2025-06-20T15:29:07.521609,17.0,5.0,8.0,21.0,7.0,10.0,10.0,6.0
2025-06-20T15:29:08.522309,19.0,5.0,7.0,22.0,7.0,10.0,9.0,6.0
2025-06-20T15:29:09.523073,17.0,4.0,8.0,20.0,7.0,10.0,8.0,6.0
2025-06-20T15:29:10.523688,18.0,6.0,8.0,22.0,8.0,10.0,10.0,4.0
2025-06-20T15:29:11.525789,18.0,5.0,7.0,21.0,7.0,9.0,9.0,6.0
2025-06-20T15:29:12.526907,18.0,5.0,8.0,20.9,7.0,11.0,8.0,6.0
2025-06-20T15:29:13.529308,18.0,5.0,7.0,21.0,7.0,10.0,10.0,6.0
2025-06-20T15:29:14.531873,17.0,5.0,8.0,21.9,7.0,10.0,8.0,5.0
