realtime,timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-06-10T16:02:38.410500,14.922,0.057080384343862534,0.0,0.0,0.0,0.0,0.031102202832698822
2025-06-10T16:02:38.508127,14.949,0.0988333448767662,0.0,0.0,0.0,0.0,0.03987541422247887
2025-06-10T16:02:38.562561,14.955,0.1348094493150711,0.0,0.0,0.0,0.0,0.06725039333105087
2025-06-10T16:02:38.613124,14.967,0.15302278101444244,0.0,0.0,0.0,0.0,0.08112198114395142
2025-06-10T16:02:38.645167,14.982,0.1653805673122406,0.0,0.0,0.0,0.0,0.09561425447463989
2025-06-10T16:02:38.700317,14.994,0.17573516070842743,0.0,0.0,0.0,0.0,0.1049845889210701
2025-06-10T16:02:38.732243,15.015,0.18846465647220612,0.0,0.0,0.0,0.0,0.1173255443572998
2025-06-10T16:02:38.792168,15.036,0.20085465908050537,0.0,0.0,0.0,0.0,0.13201241195201874
2025-06-10T16:02:38.821131,15.054,0.212749645113945,0.0,0.0,0.0,0.0,0.14544279873371124
2025-06-10T16:02:38.889321,15.075,0.2293137013912201,0.0,0.0,0.0,0.0,0.15850871801376343
2025-06-10T16:02:38.932090,15.096,0.24333415925502777,0.0,0.0,0.0,0.0,0.16869434714317322
2025-06-10T16:02:38.972520,15.114,0.2572981119155884,0.0,0.0,0.0,0.0,0.17653681337833405
2025-06-10T16:02:39.044300,15.144,0.26,0.0,0.0,0.0,0.0,0.18661056458950043
2025-06-10T16:02:39.090207,15.159,0.26,0.0,0.0,0.0,0.0,0.19592267274856567
2025-06-10T16:02:39.108501,15.18,0.26,0.0,0.0,0.0,0.0,0.20101933181285858
2025-06-10T16:02:39.181081,15.201,0.26,0.0,0.0,0.0,0.0,0.20191578567028046
2025-06-10T16:02:39.229037,15.225,0.26,0.0,0.0,0.0,0.0,0.20468926429748535
2025-06-10T16:02:39.268553,15.246,0.26,0.0,0.0,0.0,0.0,0.2194283902645111
2025-06-10T16:02:39.328522,15.267,0.26,0.0,0.0,0.0,0.0,0.22558718919754028
2025-06-10T16:02:39.370399,15.291,0.26,0.0,0.0,0.0,0.0,0.22813807427883148
2025-06-10T16:02:39.408289,15.315,0.26,0.0,0.0,0.0,0.0,0.23076105117797852
2025-06-10T16:02:39.489279,15.333,0.26,0.0,0.0,0.0,0.0,0.2437329888343811
2025-06-10T16:02:39.518412,15.357,0.26,0.0,0.0,0.0,0.0,0.24730786681175232
2025-06-10T16:02:39.571311,15.378,0.26,0.0,0.0,0.0,0.0,0.24742358922958374
2025-06-10T16:02:39.631056,15.396,0.26,0.0,0.0,0.0,0.0,0.24552591145038605
2025-06-10T16:02:39.678700,15.423,0.26,0.0,0.0,0.0,0.0,0.24444320797920227
2025-06-10T16:02:39.719084,15.441,0.26,0.0,0.0,0.0,0.0,0.24355337023735046
2025-06-10T16:02:39.800726,15.465,0.26,0.0,0.0,0.0,0.0,0.2416590452194214
2025-06-10T16:02:39.852915,15.486,0.26,0.0,0.0,0.0,0.0,0.243550106883049
2025-06-10T16:02:39.880761,15.51,0.26,0.0,0.0,0.0,0.0,0.23983082175254822
2025-06-10T16:02:39.921276,15.537,0.26,0.0,0.0,0.0,0.0,0.2369023710489273
2025-06-10T16:02:39.989694,15.555,0.26,0.0,0.0,0.0,0.0,0.23316630721092224
2025-06-10T16:02:40.020034,15.582,0.26,0.0,0.0,0.0,0.0,0.22560811042785645
2025-06-10T16:02:40.081009,15.609,0.26,0.0,0.0,0.0,0.0,0.2213161736726761
2025-06-10T16:02:40.131711,15.633,0.26,0.0,0.0,0.0,0.0,0.21774715185165405
2025-06-10T16:02:40.159193,15.648,0.26,0.0,0.0,0.0,0.0,0.21324995160102844
2025-06-10T16:02:40.240234,15.675,0.26,0.0,0.0,0.0,0.0,0.20398841798305511
2025-06-10T16:02:40.279245,15.696,0.26,0.0,0.0,0.0,0.0,0.20134931802749634
2025-06-10T16:02:40.350738,15.714,0.26,0.0,0.0,0.0,0.0,0.19686603546142578
2025-06-10T16:02:40.382405,15.741,0.26,0.0,0.0,0.0,0.0,0.1891663372516632
2025-06-10T16:02:40.424841,15.762,0.26,0.0,0.0,0.0,0.0,0.1827530562877655
2025-06-10T16:02:40.500591,15.786,0.26,0.0,0.0,0.0,0.0,0.17809900641441345
2025-06-10T16:02:40.538938,15.807,0.26,0.0,0.0,0.0,0.0,0.1288771629333496
2025-06-10T16:02:40.559437,15.825,0.26,0.0,0.0,0.0,0.0,0.11887439340353012
