realtime,time,voltage,current,percentage
2025-06-20T12:45:17.382924,3.0,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T12:45:18.344696,4.002,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T12:45:20.716739,5.001,16.474000930786133,-0.15000000596046448,1.0
2025-06-20T12:45:22.741686,6.0,16.47389793395996,-0.5260000228881836,0.9999829530715942
2025-06-20T12:45:24.866203,7.002,16.473363876342773,-0.5260000228881836,0.9998940229415894
2025-06-20T12:45:26.880209,8.001,16.47283172607422,-0.5260000228881836,0.9998053908348083
2025-06-20T12:45:28.908129,9.0,16.472299575805664,-0.5260000228881836,0.9997166991233826
2025-06-20T12:45:30.990055,10.002,16.47176742553711,-0.5260000228881836,0.9996277689933777
2025-06-20T12:45:33.060757,11.001,16.471235275268555,-0.5260000228881836,0.9995391368865967
2025-06-20T12:45:35.176952,12.0,16.470703125,-0.5260000228881836,0.9994504451751709
2025-06-20T12:45:37.285976,13.002,16.470169067382812,-0.5260000228881836,0.999361515045166
2025-06-20T12:45:39.411811,14.001,16.469636917114258,-0.5260000228881836,0.999272882938385
2025-06-20T12:45:41.459568,15.0,16.469234466552734,-0.40400001406669617,0.9992057085037231
2025-06-20T12:45:43.773000,16.002,16.468570709228516,-0.5260000228881836,0.9990952610969543
2025-06-20T12:45:46.142669,17.001,16.468040466308594,-0.5260000228881836,0.9990066289901733
2025-06-20T12:45:48.489353,18.0,16.46750831604004,-0.5260000228881836,0.9989179372787476
2025-06-20T12:45:50.830882,19.002,16.46697425842285,-0.5260000228881836,0.9988290071487427
2025-06-20T12:45:53.150797,20.001,16.466442108154297,-0.5260000228881836,0.9987403750419617
2025-06-20T12:45:55.463660,21.0,16.465909957885742,-0.5260000228881836,0.9986516833305359
2025-06-20T12:45:57.820535,22.002,16.465375900268555,-0.5260000228881836,0.998562753200531
2025-06-20T12:46:00.162544,23.001,16.464845657348633,-0.5260000228881836,0.99847412109375
2025-06-20T12:46:02.449324,24.0,16.464313507080078,-0.5260000228881836,0.998385488986969
2025-06-20T12:46:04.777480,25.002,16.46377944946289,-0.5260000228881836,0.9982965588569641
2025-06-20T12:46:07.134444,26.001,16.463247299194336,-0.5260000228881836,0.9982078671455383
2025-06-20T12:46:09.501915,27.0,16.46271514892578,-0.5260000228881836,0.9981192350387573
2025-06-20T12:46:11.837649,28.002,16.462181091308594,-0.5260000228881836,0.9980303049087524
2025-06-20T12:46:14.095462,29.001,16.46164894104004,-0.5260000228881836,0.9979416131973267
2025-06-20T12:46:16.444561,30.0,16.461118698120117,-0.5260000228881836,0.9978529810905457
2025-06-20T12:46:18.781094,31.002,16.46058464050293,-0.5260000228881836,0.9977640509605408
2025-06-20T12:46:21.070518,32.001,16.460052490234375,-0.5260000228881836,0.997675359249115
2025-06-20T12:46:23.333326,33.0,16.45952033996582,-0.5260000228881836,0.997586727142334
2025-06-20T12:46:25.672688,34.002,16.458986282348633,-0.5260000228881836,0.9974977970123291
2025-06-20T12:46:27.982853,35.001,16.458454132080078,-0.5260000228881836,0.9974091053009033
2025-06-20T12:46:30.300356,36.0,16.457921981811523,-0.5260000228881836,0.9973204731941223
2025-06-20T12:46:32.565522,37.002,16.45738983154297,-0.5260000228881836,0.9972315430641174
2025-06-20T12:46:34.886948,38.001,16.456857681274414,-0.5260000228881836,0.9971428513526917
2025-06-20T12:46:37.703405,39.0,16.45632553100586,-0.5260000228881836,0.9970542192459106
2025-06-20T12:46:40.226075,40.002,16.455791473388672,-0.5260000228881836,0.9969652891159058
2025-06-20T12:46:42.564740,41.001,16.455259323120117,-0.5260000228881836,0.99687659740448
2025-06-20T12:46:44.830875,42.0,16.454727172851562,-0.5260000228881836,0.996787965297699
2025-06-20T12:46:47.109807,43.002,16.454195022583008,-0.5260000228881836,0.9966990351676941
2025-06-20T12:46:49.417458,44.001,16.453662872314453,-0.5260000228881836,0.9966103434562683
2025-06-20T12:46:51.779429,45.0,16.4531307220459,-0.5260000228881836,0.9965217113494873
2025-06-20T12:46:54.120415,46.002,16.45259666442871,-0.5260000228881836,0.9964327812194824
2025-06-20T12:46:56.407831,47.001,16.452064514160156,-0.5260000228881836,0.9963441491127014
2025-06-20T12:46:58.722305,48.0,16.4515323638916,-0.5260000228881836,0.9962554574012756
2025-06-20T12:47:01.055778,49.002,16.450998306274414,-0.5260000228881836,0.9961665272712708
2025-06-20T12:47:03.419403,50.001,16.450468063354492,-0.5260000228881836,0.9960778951644897
2025-06-20T12:47:05.755191,51.0,16.449935913085938,-0.5260000228881836,0.995989203453064
2025-06-20T12:47:08.090261,52.002,16.44940185546875,-0.5260000228881836,0.9959002733230591
2025-06-20T12:47:10.453955,53.001,16.448869705200195,-0.5260000228881836,0.9958116412162781
2025-06-20T12:47:12.828579,54.0,16.44833755493164,-0.5260000228881836,0.9957229495048523
2025-06-20T12:47:15.133654,55.002,16.447803497314453,-0.5260000228881836,0.9956340193748474
2025-06-20T12:47:17.408162,56.001,16.44727325439453,-0.5260000228881836,0.9955453872680664
2025-06-20T12:47:19.790143,57.0,16.446741104125977,-0.5260000228881836,0.9954566955566406
2025-06-20T12:47:22.134077,58.002,16.44620704650879,-0.5260000228881836,0.9953677654266357
2025-06-20T12:47:24.430477,59.001,16.445674896240234,-0.5260000228881836,0.9952791333198547
2025-06-20T12:47:26.761464,60.0,16.44514274597168,-0.5260000228881836,0.995190441608429
2025-06-20T12:47:29.063011,61.002,16.444608688354492,-0.5260000228881836,0.9951015114784241
