realtime,time,voltage,current
2025-06-02T11:42:46.257293,4.002,16.474000930786133,-0.15000000596046448
2025-06-02T11:42:48.368999,5.001,16.474000930786133,-0.15000000596046448
2025-06-02T11:42:50.329044,6.0,16.474000930786133,-0.15000000596046448
2025-06-02T11:42:52.199607,7.002,16.473726272583008,-0.5260000228881836
2025-06-02T11:42:54.056599,8.001,16.473194122314453,-0.5260000228881836
2025-06-02T11:42:55.941612,9.0,16.4726619720459,-0.5260000228881836
2025-06-02T11:42:57.816098,10.002,16.47212791442871,-0.5260000228881836
2025-06-02T11:42:59.723365,11.001,16.471595764160156,-0.5260000228881836
2025-06-02T11:43:01.605245,12.0,16.4710636138916,-0.5260000228881836
2025-06-02T11:43:03.531020,13.002,16.470529556274414,-0.5260000228881836
2025-06-02T11:43:05.440813,14.001,16.46999740600586,-0.5260000228881836
2025-06-02T11:43:07.332459,15.0,16.4694881439209,-0.40400001406669617
2025-06-02T11:43:09.387007,16.002,16.46893310546875,-0.5260000228881836
2025-06-02T11:43:11.502746,17.001,16.468400955200195,-0.5260000228881836
2025-06-02T11:43:13.601155,18.0,16.46786880493164,-0.5260000228881836
2025-06-02T11:43:15.766931,19.002,16.467334747314453,-0.5260000228881836
2025-06-02T11:43:17.873089,20.001,16.4668025970459,-0.5260000228881836
2025-06-02T11:43:19.982166,21.0,16.466270446777344,-0.5260000228881836
2025-06-02T11:43:22.128762,22.002,16.46573829650879,-0.5260000228881836
2025-06-02T11:43:24.279597,23.001,16.465206146240234,-0.5260000228881836
2025-06-02T11:43:26.410811,24.0,16.46467399597168,-0.5260000228881836
2025-06-02T11:43:28.532373,25.002,16.464139938354492,-0.5260000228881836
2025-06-02T11:43:30.634541,26.001,16.463607788085938,-0.5260000228881836
2025-06-02T11:43:32.796897,27.0,16.463075637817383,-0.5260000228881836
2025-06-02T11:43:34.875236,28.002,16.462543487548828,-0.5260000228881836
2025-06-02T11:43:37.009856,29.001,16.462011337280273,-0.5260000228881836
2025-06-02T11:43:39.163348,30.0,16.46147918701172,-0.5260000228881836
2025-06-02T11:43:41.311781,31.002,16.46094512939453,-0.5260000228881836
2025-06-02T11:43:43.426432,32.001,16.460412979125977,-0.5260000228881836
2025-06-02T11:43:45.563259,33.0,16.459880828857422,-0.5260000228881836
2025-06-02T11:43:47.725677,34.002,16.459346771240234,-0.5260000228881836
2025-06-02T11:43:49.810463,35.001,16.458816528320312,-0.5260000228881836
2025-06-02T11:43:51.965027,36.0,16.458284378051758,-0.5260000228881836
2025-06-02T11:43:54.088835,37.002,16.45775032043457,-0.5260000228881836
2025-06-02T11:43:56.182251,38.001,16.457218170166016,-0.5260000228881836
2025-06-02T11:43:58.316329,39.0,16.45668601989746,-0.5260000228881836
2025-06-02T11:44:00.447241,40.002,16.456151962280273,-0.5260000228881836
2025-06-02T11:44:02.610415,41.001,16.45562171936035,-0.5260000228881836
2025-06-02T11:44:04.717045,42.0,16.455089569091797,-0.5260000228881836
2025-06-02T11:44:06.869696,43.002,16.45455551147461,-0.5260000228881836
2025-06-02T11:44:09.017517,44.001,16.454023361206055,-0.5260000228881836
2025-06-02T11:44:11.119387,45.0,16.4534912109375,-0.5260000228881836
2025-06-02T11:44:13.199754,46.002,16.452957153320312,-0.5260000228881836
2025-06-02T11:44:15.313728,47.001,16.452425003051758,-0.5260000228881836
2025-06-02T11:44:17.470085,48.0,16.451894760131836,-0.5260000228881836
2025-06-02T11:44:19.574121,49.002,16.45136070251465,-0.5260000228881836
2025-06-02T11:44:21.719040,50.001,16.450828552246094,-0.5260000228881836
2025-06-02T11:44:23.811977,51.0,16.45029640197754,-0.5260000228881836
2025-06-02T11:44:25.877535,52.002,16.44976234436035,-0.5260000228881836
2025-06-02T11:44:27.986220,53.001,16.449230194091797,-0.5260000228881836
2025-06-02T11:44:30.095755,54.0,16.448698043823242,-0.5260000228881836
2025-06-02T11:44:32.174302,55.002,16.448165893554688,-0.5260000228881836
2025-06-02T11:44:34.258172,56.001,16.447633743286133,-0.5260000228881836
2025-06-02T11:44:36.405576,57.0,16.447101593017578,-0.5260000228881836
2025-06-02T11:44:38.453056,58.002,16.44656753540039,-0.5260000228881836
2025-06-02T11:44:40.524635,59.001,16.446035385131836,-0.5260000228881836
2025-06-02T11:44:42.617718,60.0,16.44550323486328,-0.5260000228881836
2025-06-02T11:44:44.708747,61.002,16.444971084594727,-0.5260000228881836
2025-06-02T11:44:46.739340,62.001,16.444438934326172,-0.5260000228881836
2025-06-02T11:44:48.846857,63.0,16.443906784057617,-0.5260000228881836
2025-06-02T11:44:50.971674,64.002,16.44337272644043,-0.5260000228881836
2025-06-02T11:44:53.068410,65.001,16.442840576171875,-0.5260000228881836
2025-06-02T11:44:55.138366,66.0,16.44230842590332,-0.5260000228881836
2025-06-02T11:44:57.288120,67.002,16.441774368286133,-0.5260000228881836
2025-06-02T11:44:59.408689,68.001,16.44124412536621,-0.5260000228881836
2025-06-02T11:45:01.483544,69.0,16.440711975097656,-0.5260000228881836
2025-06-02T11:45:03.592465,70.002,16.44017791748047,-0.5260000228881836
2025-06-02T11:45:05.656795,71.001,16.439645767211914,-0.5260000228881836
2025-06-02T11:45:07.740769,72.0,16.43911361694336,-0.5260000228881836
2025-06-02T11:45:09.887864,73.002,16.438579559326172,-0.5260000228881836
2025-06-02T11:45:11.982038,74.001,16.43804931640625,-0.5260000228881836
2025-06-02T11:45:14.090128,75.0,16.437517166137695,-0.5260000228881836
2025-06-02T11:45:16.239434,76.002,16.436983108520508,-0.5260000228881836
2025-06-02T11:45:18.332211,77.001,16.436450958251953,-0.5260000228881836
2025-06-02T11:45:20.479042,78.0,16.4359188079834,-0.5260000228881836
2025-06-02T11:45:22.578544,79.002,16.43538475036621,-0.5260000228881836
2025-06-02T11:45:24.739235,80.001,16.434852600097656,-0.5260000228881836
2025-06-02T11:45:26.843248,81.0,16.4343204498291,-0.5260000228881836
2025-06-02T11:45:28.968634,82.002,16.433788299560547,-0.5260000228881836
2025-06-02T11:45:31.087100,83.001,16.433256149291992,-0.5260000228881836
2025-06-02T11:45:33.226376,84.0,16.432723999023438,-0.5260000228881836
2025-06-02T11:45:35.333986,85.002,16.43218994140625,-0.5260000228881836
2025-06-02T11:45:37.427779,86.001,16.431657791137695,-0.5260000228881836
2025-06-02T11:45:39.570989,87.0,16.43112564086914,-0.5260000228881836
2025-06-02T11:45:41.719042,88.002,16.430593490600586,-0.5260000228881836
2025-06-02T11:45:43.778861,89.001,16.43006134033203,-0.5260000228881836
2025-06-02T11:45:45.947180,90.0,16.429529190063477,-0.5260000228881836
2025-06-02T11:45:48.090772,91.002,16.42899513244629,-0.5260000228881836
2025-06-02T11:45:50.185579,92.001,16.428462982177734,-0.5260000228881836
2025-06-02T11:45:52.356477,93.0,16.42793083190918,-0.5260000228881836
2025-06-02T11:45:54.512656,94.002,16.427398681640625,-0.5260000228881836
2025-06-02T11:45:56.653272,95.001,16.42686653137207,-0.5260000228881836
2025-06-02T11:45:58.754804,96.0,16.426334381103516,-0.5260000228881836
2025-06-02T11:46:00.900202,97.002,16.425800323486328,-0.5260000228881836
2025-06-02T11:46:03.029030,98.001,16.425268173217773,-0.5260000228881836
2025-06-02T11:46:05.112533,99.0,16.42473602294922,-0.5260000228881836
2025-06-02T11:46:07.219807,100.002,16.42420196533203,-0.5260000228881836
2025-06-02T11:46:09.358327,101.001,16.423669815063477,-0.5260000228881836
2025-06-02T11:46:11.439140,102.0,16.423139572143555,-0.5260000228881836
2025-06-02T11:46:13.581860,103.002,16.422605514526367,-0.5260000228881836
2025-06-02T11:46:15.687836,104.001,16.422073364257812,-0.5260000228881836
2025-06-02T11:46:17.834407,105.0,16.421541213989258,-0.5260000228881836
2025-06-02T11:46:19.967783,106.002,16.42100715637207,-0.5260000228881836
2025-06-02T11:46:22.073495,107.001,16.420475006103516,-0.5260000228881836
2025-06-02T11:46:24.208233,108.0,16.419944763183594,-0.5260000228881836
2025-06-02T11:46:26.325907,109.002,16.419410705566406,-0.5260000228881836
2025-06-02T11:46:28.402861,110.001,16.41887855529785,-0.5260000228881836
2025-06-02T11:46:30.513759,111.0,16.418346405029297,-0.5260000228881836
2025-06-02T11:46:32.605157,112.002,16.41781234741211,-0.5260000228881836
2025-06-02T11:46:34.731914,113.001,16.417280197143555,-0.5260000228881836
2025-06-02T11:46:36.817628,114.0,16.416748046875,-0.5260000228881836
2025-06-02T11:46:38.891308,115.002,16.416215896606445,-0.5260000228881836
2025-06-02T11:46:40.966351,116.001,16.41568374633789,-0.5260000228881836
2025-06-02T11:46:43.008374,117.0,16.415151596069336,-0.5260000228881836
2025-06-02T11:46:45.082035,118.002,16.41461753845215,-0.5260000228881836
2025-06-02T11:46:47.165229,119.001,16.414085388183594,-0.5260000228881836
2025-06-02T11:46:49.215859,120.0,16.41355323791504,-0.5260000228881836
2025-06-02T11:46:51.277992,121.002,16.413021087646484,-0.5260000228881836
2025-06-02T11:46:53.341233,122.001,16.41248893737793,-0.5260000228881836
2025-06-02T11:46:55.463276,123.0,16.411956787109375,-0.5260000228881836
2025-06-02T11:46:57.551169,124.002,16.411422729492188,-0.5260000228881836
2025-06-02T11:46:59.661663,125.001,16.410890579223633,-0.5260000228881836
2025-06-02T11:47:01.761588,126.0,16.410358428955078,-0.5260000228881836
2025-06-02T11:47:03.894967,127.002,16.40982437133789,-0.5260000228881836
2025-06-02T11:47:05.993977,128.001,16.40929412841797,-0.5260000228881836
2025-06-02T11:47:08.072590,129.0,16.408761978149414,-0.5260000228881836
2025-06-02T11:47:10.114258,130.002,16.408227920532227,-0.5260000228881836
2025-06-02T11:47:12.234346,131.001,16.407695770263672,-0.5260000228881836
