realtime,time,voltage,current
2025-06-02T10:55:19.685495,3.0,16.474000930786133,-0.15000000596046448
2025-06-02T10:55:19.685972,4.002,16.474000930786133,-0.15000000596046448
2025-06-02T10:55:21.951675,5.001,16.474000930786133,-0.15000000596046448
2025-06-02T10:55:23.870919,6.0,16.473804473876953,-0.5260000228881836
2025-06-02T10:55:25.848019,7.002,16.473270416259766,-0.5260000228881836
2025-06-02T10:55:27.796177,8.001,16.47273826599121,-0.5260000228881836
2025-06-02T10:55:29.702475,9.0,16.472206115722656,-0.5260000228881836
2025-06-02T10:55:31.664414,10.002,16.47167205810547,-0.5260000228881836
2025-06-02T10:55:33.590668,11.001,16.471139907836914,-0.5260000228881836
2025-06-02T10:55:35.552123,12.0,16.47060775756836,-0.5260000228881836
2025-06-02T10:55:37.501296,13.002,16.470075607299805,-0.5260000228881836
2025-06-02T10:55:39.415405,14.001,16.46954345703125,-0.5260000228881836
2025-06-02T10:55:41.470413,15.0,16.469024658203125,-0.40400001406669617
2025-06-02T10:55:43.656353,16.002,16.468477249145508,-0.5260000228881836
2025-06-02T10:55:45.849318,17.001,16.467945098876953,-0.5260000228881836
2025-06-02T10:55:48.032344,18.0,16.4674129486084,-0.5260000228881836
2025-06-02T10:55:50.218072,19.002,16.466880798339844,-0.5260000228881836
2025-06-02T10:55:52.449228,20.001,16.46634864807129,-0.5260000228881836
2025-06-02T10:55:54.599609,21.0,16.465816497802734,-0.5260000228881836
2025-06-02T10:55:56.757801,22.002,16.465282440185547,-0.5260000228881836
2025-06-02T10:55:58.939054,23.001,16.464750289916992,-0.5260000228881836
2025-06-02T10:56:01.152015,24.0,16.464218139648438,-0.5260000228881836
2025-06-02T10:56:03.275533,25.002,16.46368408203125,-0.5260000228881836
2025-06-02T10:56:05.444853,26.001,16.463153839111328,-0.5260000228881836
