timestamp,map_server,amcl,controller_server,smoother_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-19T13:13:29.434588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T13:13:30.435467,7.0,8.0,11.0,6.0,7.0,6.0,5.0,5.0
2025-06-19T13:13:31.436008,8.0,11.0,11.0,10.0,9.0,7.0,9.0,8.0
2025-06-19T13:13:32.436593,9.0,10.0,12.0,8.0,8.0,11.0,11.0,7.0
2025-06-19T13:13:33.440645,6.0,9.0,10.0,7.0,10.0,6.0,7.0,5.0
2025-06-19T13:13:34.441231,4.0,8.0,10.0,7.0,7.0,5.0,6.0,4.0
2025-06-19T13:13:35.441813,4.0,6.0,9.0,6.0,8.0,5.0,7.0,2.0
2025-06-19T13:13:36.442797,6.0,8.0,11.0,7.0,12.0,10.0,26.0,7.0
2025-06-19T13:13:37.444247,5.0,9.0,11.0,8.0,10.0,9.0,11.0,5.0
2025-06-19T13:13:38.444713,6.0,8.0,10.0,7.0,11.0,11.0,10.0,5.0
2025-06-19T13:13:39.445175,5.0,8.0,11.0,8.0,10.0,9.0,11.0,6.0
2025-06-19T13:13:40.445744,5.0,8.0,10.0,7.0,10.0,10.0,10.0,6.0
2025-06-19T13:13:41.446391,6.0,8.0,11.0,8.0,11.0,10.0,10.0,5.0
2025-06-19T13:13:42.447080,4.0,7.0,11.0,7.0,10.0,9.0,11.0,5.0
2025-06-19T13:13:43.448225,6.0,10.0,11.0,8.0,10.0,10.0,10.0,6.0
2025-06-19T13:13:44.449425,5.0,8.0,10.0,8.0,11.0,9.0,10.0,5.0
2025-06-19T13:13:45.451563,6.0,8.0,11.0,7.0,10.0,10.0,11.0,5.0
2025-06-19T13:13:46.454430,5.0,8.0,11.0,8.0,9.0,10.0,11.0,6.0
2025-06-19T13:13:47.456335,5.0,8.0,10.0,8.0,11.0,10.0,10.0,5.0
2025-06-19T13:13:48.459295,6.0,9.0,10.0,7.0,10.0,9.0,10.0,5.0
2025-06-19T13:13:49.459923,4.0,9.0,12.0,7.0,10.0,11.0,10.0,5.0
2025-06-19T13:13:50.461288,5.0,9.0,10.0,7.0,11.0,9.0,11.0,6.0
2025-06-19T13:13:51.465983,6.0,8.0,10.0,8.0,9.0,9.0,9.9,5.0
2025-06-19T13:13:52.467685,5.0,9.0,11.0,8.0,11.0,10.0,11.0,6.0
2025-06-19T13:13:53.468389,5.0,8.0,11.0,7.0,10.0,10.0,11.0,5.0
2025-06-19T13:13:54.469020,5.0,8.0,11.0,8.0,11.0,11.0,10.0,6.0
2025-06-19T13:13:55.469655,6.0,9.0,11.0,8.0,10.0,9.0,11.0,5.0
2025-06-19T13:13:56.471937,5.0,8.0,10.0,7.0,10.0,9.0,10.0,5.0
2025-06-19T13:13:57.472485,5.0,7.0,10.0,7.0,10.0,10.0,11.0,5.0
2025-06-19T13:13:58.473361,6.0,9.0,15.0,8.0,12.0,11.0,13.0,7.0
2025-06-19T13:13:59.474118,5.0,7.0,21.0,7.0,11.0,8.0,19.0,4.0
2025-06-19T13:14:00.475252,5.0,8.0,20.0,7.0,9.0,10.0,18.0,7.0
2025-06-19T13:14:01.477801,6.0,8.0,21.9,8.0,11.0,9.0,17.9,6.0
2025-06-19T13:14:02.481285,4.0,7.0,20.0,7.0,9.0,10.0,18.0,5.0
2025-06-19T13:14:03.482778,6.0,8.0,21.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:14:04.483711,5.0,8.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:05.486023,5.0,8.0,20.9,7.0,11.0,10.0,17.9,5.0
2025-06-19T13:14:06.487512,5.0,8.0,20.0,8.0,9.0,9.0,17.0,6.0
2025-06-19T13:14:07.488822,5.0,8.0,20.0,8.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:08.489854,5.0,7.0,22.0,7.0,10.0,9.0,18.0,5.0
2025-06-19T13:14:09.490417,5.0,8.0,21.0,6.0,10.0,9.0,18.0,7.0
2025-06-19T13:14:10.490907,6.0,8.0,20.0,7.0,10.0,10.0,18.0,5.0
2025-06-19T13:14:11.491599,5.0,8.0,21.0,8.0,10.0,9.0,16.0,5.0
2025-06-19T13:14:12.493440,5.0,8.0,21.0,7.0,10.0,9.0,19.0,6.0
2025-06-19T13:14:13.494052,5.0,8.0,20.0,7.0,11.0,9.0,18.0,6.0
2025-06-19T13:14:14.494832,6.0,7.0,21.0,7.0,10.0,10.0,17.0,5.0
2025-06-19T13:14:15.495845,5.0,8.0,22.0,7.0,10.0,10.0,18.0,7.0
2025-06-19T13:14:16.496384,5.0,8.0,21.0,8.0,11.0,9.0,18.0,6.0
2025-06-19T13:14:17.497058,4.0,8.0,20.0,7.0,10.0,9.0,17.0,5.0
2025-06-19T13:14:18.497477,6.0,7.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:19.498251,5.0,8.0,22.0,7.0,10.0,10.0,17.0,5.0
2025-06-19T13:14:20.499695,6.0,9.0,21.0,8.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:21.500446,4.0,8.0,21.0,7.0,10.0,10.0,18.0,6.0
2025-06-19T13:14:22.501130,6.0,8.0,21.0,7.0,11.0,9.0,18.0,6.0
2025-06-19T13:14:23.501803,5.0,6.0,20.0,7.0,9.0,10.0,17.0,5.0
2025-06-19T13:14:24.503082,5.0,9.0,21.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:14:25.504280,4.0,8.0,21.0,7.0,10.0,8.0,19.0,6.0
2025-06-19T13:14:26.504738,6.0,8.0,21.0,7.0,10.0,10.0,17.0,5.0
2025-06-19T13:14:27.505970,6.0,8.0,20.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:28.506758,4.0,8.0,21.0,7.0,10.0,9.0,17.0,7.0
2025-06-19T13:14:29.508560,5.0,7.0,20.9,8.0,11.0,10.0,18.0,4.0
2025-06-19T13:14:30.510383,5.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:31.511223,6.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:32.513111,4.0,8.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:33.514907,6.0,8.0,21.0,8.0,10.0,10.0,17.0,6.0
2025-06-19T13:14:34.517183,5.0,8.0,21.0,6.0,11.0,9.0,19.0,5.0
2025-06-19T13:14:35.519991,5.0,8.0,21.9,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:36.520469,5.0,8.0,20.0,8.0,10.0,10.0,16.0,6.0
2025-06-19T13:14:37.521050,6.0,8.0,22.0,7.0,10.0,9.0,19.0,6.0
2025-06-19T13:14:38.522366,4.0,8.0,20.0,7.0,9.0,9.0,16.0,5.0
2025-06-19T13:14:39.523208,6.0,8.0,21.0,8.0,10.0,10.0,17.0,5.0
2025-06-19T13:14:40.524953,5.0,8.0,20.0,6.0,11.0,9.0,19.0,7.0
2025-06-19T13:14:41.525932,5.0,8.0,22.0,8.0,9.0,10.0,17.0,5.0
2025-06-19T13:14:42.526660,6.0,8.0,21.0,8.0,11.0,9.0,17.0,6.0
2025-06-19T13:14:43.527511,4.0,8.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:44.527959,6.0,8.0,21.0,7.0,11.0,10.0,18.0,6.0
2025-06-19T13:14:45.532745,5.0,7.0,19.9,7.0,9.0,9.0,15.9,5.0
2025-06-19T13:14:46.533396,5.0,8.0,20.0,7.0,11.0,10.0,18.0,6.0
2025-06-19T13:14:47.533954,5.0,8.0,21.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:14:48.534569,5.0,8.0,21.0,8.0,10.0,9.0,18.0,5.0
2025-06-19T13:14:49.537031,6.0,8.0,21.0,6.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:50.538486,4.0,7.0,21.0,8.0,10.0,10.0,18.0,6.0
2025-06-19T13:14:51.539732,5.0,9.0,20.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:52.542149,6.0,7.0,21.9,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:14:53.543848,5.0,9.0,21.0,7.0,11.0,10.0,17.0,5.0
2025-06-19T13:14:54.544556,5.0,7.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:55.546412,6.0,8.0,21.0,7.0,10.0,10.0,18.0,6.0
2025-06-19T13:14:56.547752,4.0,9.0,21.0,8.0,10.0,9.0,17.0,5.0
2025-06-19T13:14:57.549182,6.0,7.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:14:58.549950,4.0,8.0,21.0,7.0,10.0,10.0,17.0,6.0
2025-06-19T13:14:59.550631,6.0,8.0,21.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:15:00.551099,5.0,7.0,21.0,7.0,10.0,8.0,18.0,5.0
2025-06-19T13:15:01.553696,5.0,9.0,19.9,7.0,9.0,10.0,18.0,6.0
2025-06-19T13:15:02.554210,5.0,8.0,21.0,7.0,11.0,10.0,16.0,6.0
2025-06-19T13:15:03.554880,5.0,8.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:15:04.555756,6.0,8.0,22.0,8.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:05.556267,5.0,7.0,20.0,7.0,11.0,9.0,18.0,5.0
2025-06-19T13:15:06.559458,5.0,8.0,20.9,7.0,10.0,10.0,15.9,6.0
2025-06-19T13:15:07.564730,5.0,8.0,22.9,7.0,9.9,8.9,17.9,6.0
2025-06-19T13:15:08.566895,5.0,8.0,20.0,8.0,10.0,10.0,18.0,5.0
2025-06-19T13:15:09.567804,6.0,8.0,21.0,6.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:10.568865,5.0,9.0,22.0,8.0,11.0,9.0,18.0,6.0
2025-06-19T13:15:11.570297,5.0,8.0,20.0,7.0,9.0,9.0,16.0,5.0
2025-06-19T13:15:12.571501,4.0,7.0,21.0,8.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:13.572634,6.0,9.0,21.0,7.0,10.0,11.0,17.0,6.0
2025-06-19T13:15:14.573546,5.0,7.0,21.0,7.0,10.0,8.0,18.0,5.0
2025-06-19T13:15:15.574059,5.0,8.0,23.0,7.0,11.0,10.0,17.0,6.0
2025-06-19T13:15:16.574538,5.0,9.0,20.0,8.0,10.0,10.0,18.0,6.0
2025-06-19T13:15:17.575124,5.0,7.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:18.575688,5.0,9.0,22.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:15:19.577948,6.0,8.0,20.0,6.0,10.0,9.0,18.0,5.0
2025-06-19T13:15:20.579229,5.0,7.0,22.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:15:21.580775,5.0,9.0,22.0,8.0,10.0,10.0,18.0,6.0
2025-06-19T13:15:22.582838,6.0,8.0,21.0,7.0,10.0,9.0,17.0,5.0
2025-06-19T13:15:23.583661,4.0,7.0,20.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:24.584538,5.0,9.0,21.0,8.0,11.0,10.0,18.0,5.0
2025-06-19T13:15:25.587124,5.0,8.0,20.9,7.0,11.0,10.0,17.0,6.0
2025-06-19T13:15:26.587925,5.0,8.0,21.0,7.0,9.0,9.0,18.0,6.0
2025-06-19T13:15:27.588387,6.0,8.0,22.0,8.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:28.589227,5.0,8.0,21.0,7.0,11.0,9.0,18.0,6.0
2025-06-19T13:15:29.591480,5.0,7.0,21.0,7.0,10.0,9.0,16.0,5.0
2025-06-19T13:15:30.593251,5.0,8.0,22.0,7.0,10.0,10.0,18.0,7.0
2025-06-19T13:15:31.593910,6.0,9.0,20.0,7.0,10.0,10.0,18.0,5.0
2025-06-19T13:15:32.595199,5.0,7.0,22.0,7.0,11.0,9.0,16.0,5.0
2025-06-19T13:15:33.595740,5.0,8.0,21.0,8.0,10.0,9.0,16.9,6.0
2025-06-19T13:15:34.599456,5.0,8.0,20.9,7.0,10.0,10.0,18.0,7.0
2025-06-19T13:15:35.600681,5.0,7.0,21.0,6.0,10.0,9.0,17.0,5.0
2025-06-19T13:15:36.601173,6.0,8.0,21.0,8.0,11.0,10.0,17.0,5.0
2025-06-19T13:15:37.601789,4.0,8.0,21.0,8.0,10.0,9.0,18.0,6.0
2025-06-19T13:15:38.602691,5.0,8.0,20.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:39.603229,6.0,8.0,21.0,7.0,11.0,10.0,18.0,6.0
2025-06-19T13:15:40.603930,5.0,8.0,22.0,8.0,10.0,9.0,17.0,7.0
2025-06-19T13:15:41.608809,5.0,7.9,20.8,6.9,9.9,9.9,16.9,5.0
2025-06-19T13:15:42.612969,5.0,8.0,22.0,7.0,10.0,9.0,17.0,5.0
2025-06-19T13:15:43.613680,6.0,8.0,21.0,7.0,11.0,10.0,18.0,7.0
2025-06-19T13:15:44.614954,5.0,7.0,20.0,7.0,9.0,8.0,16.0,5.0
2025-06-19T13:15:45.616509,5.0,8.0,21.0,7.0,10.0,11.0,18.0,6.0
2025-06-19T13:15:46.618267,5.0,9.0,22.0,8.0,10.0,9.0,17.0,6.0
2025-06-19T13:15:47.621237,5.0,7.0,19.9,8.0,10.0,9.0,17.0,5.0
2025-06-19T13:15:48.622138,6.0,8.0,22.0,6.0,11.0,9.0,17.0,6.0
2025-06-19T13:15:49.622902,5.0,8.0,21.0,8.0,10.0,10.0,17.0,6.0
2025-06-19T13:15:50.623740,5.0,8.0,21.0,7.0,10.0,9.0,17.0,5.0
2025-06-19T13:15:51.624802,6.0,9.0,22.0,7.0,11.0,10.0,18.0,6.0
2025-06-19T13:15:52.627036,5.0,8.0,20.9,7.0,10.0,9.0,17.0,7.0
2025-06-19T13:15:53.628412,5.0,7.0,21.0,8.0,10.0,10.0,17.0,5.0
2025-06-19T13:15:54.629045,5.0,8.0,22.0,6.0,11.0,9.0,17.0,6.0
2025-06-19T13:15:55.630224,5.0,9.0,21.0,9.0,10.0,10.0,18.0,6.0
2025-06-19T13:15:56.630792,5.0,7.0,21.0,6.0,11.0,9.0,16.0,6.0
2025-06-19T13:15:57.631329,6.0,9.0,21.0,7.0,10.0,9.0,18.0,5.0
2025-06-19T13:15:58.631791,5.0,7.0,21.0,8.0,10.0,10.0,16.0,6.0
2025-06-19T13:15:59.635387,5.0,9.0,20.9,7.0,10.0,9.0,17.9,5.0
2025-06-19T13:16:00.635961,5.0,8.0,21.0,8.0,10.0,10.0,18.0,7.0
2025-06-19T13:16:01.637114,5.0,7.0,22.0,7.0,11.0,9.0,16.0,6.0
2025-06-19T13:16:02.637732,5.0,8.0,20.9,7.0,9.9,9.0,16.9,5.0
2025-06-19T13:16:03.644796,5.0,8.0,21.0,7.0,10.0,9.0,18.0,6.0
2025-06-19T13:16:04.647834,6.0,8.0,20.9,7.0,11.0,10.0,15.9,5.0
2025-06-19T13:16:05.648804,5.0,8.0,20.0,8.0,10.0,9.0,16.0,6.0
2025-06-19T13:16:06.649698,5.0,8.0,22.0,6.0,10.0,10.0,18.0,6.0
2025-06-19T13:16:07.651037,5.0,9.0,20.0,8.0,10.0,9.0,16.0,6.0
2025-06-19T13:16:08.652968,6.0,8.0,22.0,7.0,10.0,9.0,18.0,5.0
2025-06-19T13:16:09.654669,5.0,8.0,20.0,7.0,11.0,10.0,16.0,6.0
2025-06-19T13:16:10.655531,5.0,8.0,21.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:16:11.657120,5.0,7.0,21.0,7.0,9.0,9.0,18.0,5.0
2025-06-19T13:16:12.657874,6.0,8.0,21.0,8.0,10.0,9.0,17.0,7.0
2025-06-19T13:16:13.660929,5.0,8.0,20.0,6.0,11.0,10.0,16.0,5.0
2025-06-19T13:16:14.663558,4.0,8.0,20.9,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:16:15.664988,6.0,8.0,20.9,8.0,9.0,9.0,16.9,5.0
2025-06-19T13:16:16.669015,5.0,7.0,20.9,8.0,10.0,10.0,17.0,6.0
2025-06-19T13:16:17.669928,5.0,9.0,20.0,6.0,10.0,9.0,16.0,6.0
2025-06-19T13:16:18.671156,6.0,8.0,22.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:16:19.671762,5.0,8.0,21.0,8.0,11.0,11.0,17.0,6.0
2025-06-19T13:16:20.672406,4.0,8.0,20.0,7.0,10.0,9.0,16.0,5.0
2025-06-19T13:16:21.672999,5.0,7.0,21.0,8.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:22.673830,6.0,9.0,21.0,6.0,10.0,9.0,17.0,6.0
2025-06-19T13:16:23.677263,5.0,8.0,20.0,8.0,9.0,9.0,16.0,5.0
2025-06-19T13:16:24.677857,5.0,8.0,21.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:25.680621,5.0,7.0,20.0,7.0,9.0,10.0,17.0,6.0
2025-06-19T13:16:26.681939,5.0,9.0,21.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:16:27.682500,5.0,7.0,22.0,8.0,11.0,9.0,18.0,6.0
2025-06-19T13:16:28.683976,6.0,9.0,20.0,6.0,10.0,9.0,16.0,6.0
2025-06-19T13:16:29.684489,5.0,7.0,21.0,7.0,9.0,10.0,17.0,4.0
2025-06-19T13:16:30.685382,5.0,9.0,22.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:31.686294,5.0,7.0,20.0,8.0,10.0,10.0,17.0,7.0
2025-06-19T13:16:32.687589,5.0,8.0,20.0,6.0,10.0,8.0,16.0,5.0
2025-06-19T13:16:33.688404,6.0,8.0,22.0,8.0,10.0,10.0,17.0,6.0
2025-06-19T13:16:34.689047,4.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:16:35.690812,5.0,8.0,21.0,7.0,10.0,10.0,16.0,5.0
2025-06-19T13:16:36.691776,6.0,8.0,20.0,8.0,10.0,8.0,17.0,6.0
2025-06-19T13:16:37.692663,5.0,9.0,21.0,6.0,10.0,10.0,17.0,6.0
2025-06-19T13:16:38.693723,5.0,7.0,20.0,8.0,10.0,9.0,16.0,5.0
2025-06-19T13:16:39.694191,5.0,8.0,21.0,6.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:40.695381,5.0,7.0,20.0,8.0,10.0,9.0,16.9,7.0
2025-06-19T13:16:41.698405,6.0,9.0,21.9,7.0,9.0,10.0,16.0,4.0
2025-06-19T13:16:42.698828,5.0,8.0,20.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:43.703904,5.0,7.0,20.9,7.0,10.0,9.0,15.9,7.0
2025-06-19T13:16:44.704876,4.0,9.0,21.0,7.0,10.0,10.0,17.0,5.0
2025-06-19T13:16:45.705985,6.0,7.0,22.0,8.0,10.0,10.0,17.0,6.0
2025-06-19T13:16:46.708165,5.0,8.0,21.0,8.0,11.0,9.0,18.0,6.0
2025-06-19T13:16:47.710912,6.0,9.0,20.9,6.0,10.0,9.0,15.0,6.0
2025-06-19T13:16:48.712349,4.0,8.0,21.0,7.0,9.0,9.0,17.0,5.0
2025-06-19T13:16:49.713018,6.0,8.0,19.9,8.0,11.0,10.0,16.9,6.0
2025-06-19T13:16:50.717207,4.0,8.0,21.0,6.0,9.0,9.0,16.0,6.0
2025-06-19T13:16:51.717676,6.0,8.0,20.0,8.0,10.0,9.0,16.0,5.0
2025-06-19T13:16:52.718943,6.0,8.0,22.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:53.720064,5.0,9.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:16:54.721441,4.0,7.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-19T13:16:55.722466,6.0,7.0,21.0,7.0,10.0,10.0,16.0,6.0
2025-06-19T13:16:56.723307,5.0,8.0,21.0,8.0,11.0,9.0,17.0,5.0
2025-06-19T13:16:57.725432,5.0,8.0,21.0,7.0,9.0,9.0,17.0,6.0
2025-06-19T13:16:58.727015,5.0,9.0,21.0,8.0,11.0,9.0,17.0,6.0
2025-06-19T13:16:59.727918,5.0,7.0,20.0,7.0,10.0,10.0,15.0,5.0
2025-06-19T13:17:00.728615,6.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:17:01.730167,5.0,9.0,20.9,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:17:02.732390,5.0,7.0,20.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:17:03.733122,5.0,8.0,21.0,7.0,10.0,10.0,16.0,6.0
2025-06-19T13:17:04.733866,5.0,9.0,21.0,7.0,9.0,9.0,17.0,5.0
2025-06-19T13:17:05.734452,5.0,8.0,20.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:17:06.736021,5.0,8.0,21.0,8.0,10.0,10.0,16.0,6.0
2025-06-19T13:17:07.737612,6.0,7.0,21.0,7.0,10.0,9.0,16.0,5.0
2025-06-19T13:17:08.742697,4.0,9.0,19.9,7.0,9.9,9.0,16.9,6.0
2025-06-19T13:17:09.745141,6.0,7.0,20.9,7.0,10.0,10.0,16.0,6.0
2025-06-19T13:17:10.746082,5.0,9.0,20.0,7.0,11.0,10.0,17.0,6.0
2025-06-19T13:17:11.748539,5.0,7.0,21.9,8.0,10.0,8.0,16.0,6.0
2025-06-19T13:17:12.750688,6.0,8.0,20.0,7.0,10.0,10.0,16.0,6.0
2025-06-19T13:17:13.752064,5.0,9.0,21.0,8.0,10.0,10.0,17.0,5.0
2025-06-19T13:17:14.753887,5.0,7.0,21.0,6.0,11.0,8.0,16.0,6.0
2025-06-19T13:17:15.756129,5.0,10.0,20.0,8.0,9.0,10.0,17.0,6.0
2025-06-19T13:17:16.759673,5.0,7.0,21.9,7.0,10.0,9.0,16.9,6.0
2025-06-19T13:17:17.762418,5.0,8.0,19.9,7.0,10.0,9.0,16.9,5.0
2025-06-19T13:17:18.764278,5.0,8.0,22.0,8.0,11.0,10.0,15.0,6.0
2025-06-19T13:17:19.765020,6.0,8.0,20.0,7.0,11.0,9.0,17.0,6.0
2025-06-19T13:17:20.766241,5.0,7.0,21.0,7.0,9.0,10.0,16.0,5.0
2025-06-19T13:17:21.767460,5.0,8.0,20.0,7.0,10.0,9.0,17.0,7.0
2025-06-19T13:17:22.769573,5.0,8.0,21.0,7.0,10.0,9.0,15.0,5.0
2025-06-19T13:17:23.770377,5.0,8.0,20.0,7.0,10.0,9.0,16.0,5.0
2025-06-19T13:17:24.771387,5.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:17:25.771965,5.0,9.0,21.0,7.0,11.0,10.0,17.0,6.0
2025-06-19T13:17:26.775078,6.0,7.0,19.9,7.0,9.0,9.0,16.0,6.0
2025-06-19T13:17:27.777354,4.0,8.0,21.0,8.0,11.0,9.0,17.0,6.0
2025-06-19T13:17:28.777969,7.0,8.0,21.0,6.0,9.0,10.0,15.0,5.0
2025-06-19T13:17:29.779403,4.0,7.0,20.0,8.0,11.0,9.0,16.9,6.0
2025-06-19T13:17:30.782268,6.0,10.0,20.9,7.0,10.0,10.0,16.0,6.0
2025-06-19T13:17:31.782868,4.0,7.0,21.0,7.0,11.0,9.0,16.0,5.0
2025-06-19T13:17:32.783323,6.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:17:33.783817,5.0,8.0,21.0,7.0,10.0,9.0,17.0,6.0
2025-06-19T13:17:34.784239,5.0,8.0,20.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:17:35.784698,5.0,7.0,20.0,8.0,9.0,9.0,16.0,5.0
2025-06-19T13:17:36.785113,5.0,8.0,21.0,7.0,11.0,10.0,16.0,6.0
2025-06-19T13:17:37.785720,5.0,9.0,21.0,7.0,10.0,9.0,16.0,6.0
2025-06-19T13:17:38.787980,6.0,7.0,20.0,7.0,10.0,10.0,16.0,6.0
2025-06-19T13:17:39.789098,4.0,8.0,21.0,7.0,10.0,9.0,17.0,5.0
