timestamp,smoother_server,bt_navigator,map_server,amcl,controller_server,planner_server,behavior_server,velocity_smoother
2025-06-18T12:18:02.992230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T12:18:03.996583,8.0,5.0,6.0,7.0,9.0,5.0,7.0,6.0
2025-06-18T12:18:05.005707,10.9,7.9,6.9,9.9,11.9,6.9,6.9,5.0
2025-06-18T12:18:06.011308,7.0,9.9,8.0,7.9,10.9,10.8,9.9,6.9
2025-06-18T12:18:07.022433,7.9,7.9,7.9,8.9,11.9,8.0,9.0,7.0
2025-06-18T12:18:08.023807,7.0,7.0,5.0,10.0,10.0,6.0,6.0,3.0
2025-06-18T12:18:09.024410,5.0,7.0,3.0,6.0,9.0,5.0,4.0,2.0
2025-06-18T12:18:10.025873,6.0,5.0,3.0,7.0,10.0,6.0,5.0,2.0
2025-06-18T12:18:11.027546,6.0,7.0,5.0,7.0,9.0,11.0,7.0,4.0
2025-06-18T12:18:12.028540,9.0,28.0,6.0,9.0,11.0,11.0,9.0,7.0
2025-06-18T12:18:13.029133,7.0,10.0,5.0,8.0,11.0,10.0,11.0,5.0
2025-06-18T12:18:14.030775,7.0,10.0,6.0,8.0,11.0,10.0,9.0,6.0
2025-06-18T12:18:15.031274,8.0,10.0,5.0,8.0,10.0,10.0,9.0,4.0
2025-06-18T12:18:16.031732,7.0,10.0,5.0,7.0,11.0,10.0,10.0,6.0
2025-06-18T12:18:17.032410,7.0,11.0,5.0,9.0,11.0,10.0,9.0,6.0
2025-06-18T12:18:18.032951,7.0,10.0,5.0,9.0,10.0,10.0,10.0,4.0
2025-06-18T12:18:19.033407,8.0,10.0,5.0,8.0,11.0,9.0,9.0,5.0
2025-06-18T12:18:20.034442,7.0,10.0,5.0,7.0,10.0,11.0,9.0,5.0
2025-06-18T12:18:21.034879,7.0,11.0,5.0,9.0,11.0,10.0,10.0,6.0
2025-06-18T12:18:22.035632,8.0,10.0,5.0,9.0,10.0,10.0,10.0,5.0
2025-06-18T12:18:23.036633,7.0,11.0,6.0,8.0,11.0,10.0,9.0,5.0
2025-06-18T12:18:24.038388,7.0,10.0,4.0,9.0,10.0,10.0,10.0,5.0
2025-06-18T12:18:25.038928,8.0,10.0,6.0,8.0,11.0,10.0,9.0,5.0
2025-06-18T12:18:26.039437,8.0,11.0,5.0,9.0,12.0,11.0,10.0,6.0
2025-06-18T12:18:27.040001,7.0,10.0,5.0,8.0,10.0,9.0,9.0,5.0
2025-06-18T12:18:28.040578,7.0,10.0,5.0,9.0,11.0,10.0,10.0,5.0
2025-06-18T12:18:29.042342,8.0,10.0,5.0,9.0,10.0,10.0,10.0,5.0
2025-06-18T12:18:30.042936,6.0,10.0,5.0,7.0,10.0,10.0,9.0,5.0
2025-06-18T12:18:31.043661,7.0,10.0,5.0,8.0,11.0,10.0,9.0,5.0
2025-06-18T12:18:32.046307,8.0,11.0,4.0,8.0,10.0,10.0,9.0,6.0
2025-06-18T12:18:33.046798,7.0,16.0,6.0,8.0,17.0,11.0,10.0,5.0
2025-06-18T12:18:34.048246,7.0,19.0,5.0,8.0,16.0,10.0,8.0,5.0
2025-06-18T12:18:35.049710,7.0,18.0,4.0,8.0,17.0,9.0,10.0,6.0
2025-06-18T12:18:36.050591,7.0,19.0,6.0,7.0,19.0,10.0,9.0,6.0
2025-06-18T12:18:37.051256,7.0,17.0,5.0,7.0,16.0,10.0,8.0,5.0
2025-06-18T12:18:38.051810,7.0,18.0,5.0,8.0,17.0,10.0,10.0,7.0
2025-06-18T12:18:39.052860,7.0,17.0,4.0,8.0,18.0,9.0,9.0,4.0
2025-06-18T12:18:40.055988,6.0,17.9,5.0,7.0,15.9,10.0,8.0,7.0
2025-06-18T12:18:41.058988,6.0,17.0,5.0,6.0,16.0,8.0,8.0,4.0
2025-06-18T12:18:42.061514,7.0,18.0,4.0,8.0,17.0,8.0,8.0,6.0
2025-06-18T12:18:43.062597,6.0,17.0,5.0,7.0,17.0,10.0,8.0,5.0
2025-06-18T12:18:44.064275,7.0,17.0,5.0,8.0,17.0,9.0,8.0,6.0
2025-06-18T12:18:45.064890,7.0,18.0,4.0,7.0,17.0,10.0,10.0,5.0
2025-06-18T12:18:46.065603,7.0,17.0,5.0,7.0,17.0,9.0,8.0,6.0
2025-06-18T12:18:47.067203,6.0,19.0,5.0,9.0,18.0,11.0,9.0,6.0
2025-06-18T12:18:48.068768,7.0,17.0,5.0,7.0,17.0,9.0,9.0,5.0
2025-06-18T12:18:49.069494,7.0,17.0,5.0,7.0,17.0,10.0,9.0,5.0
2025-06-18T12:18:50.070572,8.0,18.0,4.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:18:51.072357,6.0,17.0,6.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:18:52.073496,7.0,17.0,4.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:18:53.075047,7.0,18.0,6.0,8.0,18.0,10.0,10.0,5.0
2025-06-18T12:18:54.077529,7.0,17.0,4.0,9.0,17.0,9.0,9.0,7.0
2025-06-18T12:18:55.078190,7.0,17.0,5.0,7.0,17.0,9.0,9.0,4.0
2025-06-18T12:18:56.078911,6.0,18.0,5.0,7.0,17.0,10.0,8.0,7.0
2025-06-18T12:18:57.079547,7.0,19.0,5.0,8.0,18.0,9.0,8.0,5.0
2025-06-18T12:18:58.080176,6.0,18.0,5.0,7.0,16.0,9.0,9.0,5.0
2025-06-18T12:18:59.082713,6.0,18.0,4.0,6.0,17.0,9.0,7.0,6.0
2025-06-18T12:19:00.083194,7.0,19.0,5.0,8.0,17.0,9.0,9.0,5.0
2025-06-18T12:19:01.083910,6.0,17.0,5.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:02.084840,6.0,17.0,4.0,6.0,16.0,8.0,6.0,5.0
2025-06-18T12:19:03.086164,7.0,18.0,5.0,7.0,18.0,10.0,10.0,6.0
2025-06-18T12:19:04.088055,6.0,17.0,5.0,7.0,15.9,8.0,7.0,6.0
2025-06-18T12:19:05.093491,6.0,18.9,5.0,7.0,17.9,10.0,9.0,6.0
2025-06-18T12:19:06.095116,7.0,18.0,4.0,7.0,17.0,8.0,7.0,5.0
2025-06-18T12:19:07.096132,6.0,19.0,6.0,9.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:08.099001,6.0,17.9,5.0,7.0,17.9,10.0,8.0,6.0
2025-06-18T12:19:09.102093,8.0,16.9,4.0,7.0,16.9,10.0,9.0,4.0
2025-06-18T12:19:10.102725,7.0,18.0,5.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:19:11.104223,7.0,17.0,5.0,7.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:12.105248,7.0,17.0,5.0,9.0,18.0,11.0,10.0,5.0
2025-06-18T12:19:13.107908,6.0,18.0,4.0,7.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:14.108493,7.0,17.0,6.0,7.0,18.0,10.0,8.0,5.0
2025-06-18T12:19:15.109563,7.0,18.0,5.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:19:16.110527,7.0,17.0,4.0,7.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:17.111967,8.0,17.0,5.0,8.0,18.0,11.0,9.0,6.0
2025-06-18T12:19:18.113130,6.0,18.0,5.0,8.0,17.0,9.0,9.0,5.0
2025-06-18T12:19:19.113893,7.0,17.0,5.0,8.0,17.0,11.0,10.0,6.0
2025-06-18T12:19:20.115544,7.0,18.0,5.0,7.0,18.0,8.0,8.0,6.0
2025-06-18T12:19:21.116567,6.0,17.0,4.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:19:22.117275,7.0,18.0,4.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:19:23.117823,7.0,16.0,6.0,7.0,17.0,11.0,9.0,6.0
2025-06-18T12:19:24.119177,7.0,18.0,5.0,8.0,17.0,9.0,10.0,5.0
2025-06-18T12:19:25.119769,7.0,18.0,4.0,8.0,18.0,9.0,8.0,6.0
2025-06-18T12:19:26.120647,8.0,17.0,6.0,8.0,17.0,11.0,10.0,6.0
2025-06-18T12:19:27.121886,6.0,17.0,5.0,8.0,18.0,9.0,9.0,5.0
2025-06-18T12:19:28.122421,7.0,17.0,4.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:19:29.122879,8.0,17.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:19:30.123282,6.0,17.0,6.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:19:31.123828,7.0,18.0,4.0,8.0,17.0,10.0,10.0,6.0
2025-06-18T12:19:32.124885,8.0,18.0,6.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:19:33.125772,7.0,17.0,4.0,7.0,18.0,10.0,9.0,5.0
2025-06-18T12:19:34.126340,6.0,16.0,5.0,9.0,17.0,10.0,8.0,5.0
2025-06-18T12:19:35.127238,7.0,18.0,5.0,7.0,17.0,10.0,9.0,7.0
2025-06-18T12:19:36.127791,7.0,17.0,5.0,9.0,18.0,10.0,9.0,5.0
2025-06-18T12:19:37.128430,7.0,17.0,5.0,6.0,16.0,9.0,9.0,6.0
2025-06-18T12:19:38.128882,8.0,17.0,5.0,8.0,19.0,11.0,10.0,6.0
2025-06-18T12:19:39.129445,6.0,17.0,5.0,8.0,16.0,9.0,9.0,5.0
2025-06-18T12:19:40.130588,7.0,18.0,5.0,8.0,17.0,11.0,9.0,5.0
2025-06-18T12:19:41.132360,8.0,16.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:19:42.132801,6.0,17.0,4.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:43.133561,7.0,17.0,6.0,8.0,18.0,10.0,10.0,5.0
2025-06-18T12:19:44.134870,7.0,18.0,4.0,8.0,17.0,10.0,9.0,7.0
2025-06-18T12:19:45.135879,7.0,16.0,6.0,8.0,18.0,10.0,8.0,5.0
2025-06-18T12:19:46.136340,7.0,18.0,4.0,7.0,16.0,9.0,10.0,5.0
2025-06-18T12:19:47.136788,7.0,16.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:19:48.137478,6.0,18.0,5.0,9.0,18.0,11.0,8.0,6.0
2025-06-18T12:19:49.138103,7.0,17.0,5.0,6.0,17.0,9.0,9.0,5.0
2025-06-18T12:19:50.138639,7.0,17.0,5.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:19:51.139852,7.0,16.0,5.0,8.0,18.0,11.0,9.0,6.0
2025-06-18T12:19:52.141534,7.0,17.0,4.0,8.0,17.0,9.0,8.0,5.0
2025-06-18T12:19:53.142351,7.0,18.0,6.0,9.0,18.0,10.0,10.0,5.0
2025-06-18T12:19:54.143720,7.0,17.0,4.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:19:55.145605,7.0,17.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:19:56.146673,8.0,17.0,5.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:19:57.147091,7.0,17.0,5.0,6.0,17.0,10.0,9.0,5.0
2025-06-18T12:19:58.147746,6.0,16.0,5.0,9.0,16.0,10.0,9.0,5.0
2025-06-18T12:19:59.149958,7.0,18.0,5.0,8.0,18.0,9.0,10.0,6.0
2025-06-18T12:20:00.152257,7.0,16.0,5.0,8.0,17.0,11.0,9.0,6.0
2025-06-18T12:20:01.153467,7.0,18.0,4.0,8.0,18.0,9.0,9.0,6.0
2025-06-18T12:20:02.156227,7.0,18.0,5.0,8.0,18.0,11.0,9.0,5.0
2025-06-18T12:20:03.156700,7.0,17.0,6.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:20:04.157201,7.0,16.0,5.0,8.0,18.0,10.0,10.0,6.0
2025-06-18T12:20:05.157710,8.0,18.0,5.0,8.0,16.0,11.0,8.0,5.0
2025-06-18T12:20:06.158631,6.0,17.0,4.0,8.0,18.0,9.0,10.0,6.0
2025-06-18T12:20:07.159171,8.0,16.0,5.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:20:08.161437,7.0,17.0,5.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:09.162055,7.0,18.0,6.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:10.162879,7.0,17.0,4.0,7.0,17.0,10.0,10.0,6.0
2025-06-18T12:20:11.164373,7.0,18.0,5.0,8.0,17.0,10.0,8.0,5.0
2025-06-18T12:20:12.165303,8.0,17.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:13.166268,7.0,16.0,5.0,8.0,17.0,9.0,10.0,6.0
2025-06-18T12:20:14.166797,7.0,17.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:20:15.167169,6.0,17.0,5.0,8.0,16.0,10.0,9.0,4.0
2025-06-18T12:20:16.168876,7.0,16.0,5.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:17.169974,8.0,17.0,4.0,8.0,18.0,11.0,10.0,6.0
2025-06-18T12:20:18.170643,6.0,18.0,6.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:20:19.171196,7.0,17.0,4.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:20:20.171706,7.0,16.0,5.0,8.0,18.0,9.0,9.0,6.0
2025-06-18T12:20:21.172463,7.0,17.0,5.0,7.0,17.0,11.0,9.0,6.0
2025-06-18T12:20:22.172990,7.0,17.0,5.0,8.0,16.0,10.0,8.0,5.0
2025-06-18T12:20:23.173660,7.0,17.0,5.0,8.0,17.0,10.0,10.0,6.0
2025-06-18T12:20:24.174526,7.0,17.0,5.0,7.0,17.0,10.0,9.0,5.0
2025-06-18T12:20:25.175843,7.0,16.0,4.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:20:26.176355,7.0,17.0,5.0,8.0,16.0,11.0,9.0,5.0
2025-06-18T12:20:27.176867,7.0,18.0,5.0,8.0,17.0,9.0,8.0,7.0
2025-06-18T12:20:28.177421,7.0,15.0,5.0,8.0,17.0,10.0,9.0,4.0
2025-06-18T12:20:29.178466,7.0,18.0,5.0,8.0,18.0,10.0,10.0,6.0
2025-06-18T12:20:30.182200,7.0,16.9,5.0,7.0,16.9,10.0,8.0,6.0
2025-06-18T12:20:31.183141,7.0,15.0,5.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:32.183617,6.0,18.0,4.0,7.0,17.0,9.0,10.0,6.0
2025-06-18T12:20:33.184148,8.0,17.0,5.0,8.0,18.0,10.0,8.0,5.0
2025-06-18T12:20:34.186100,7.0,17.0,5.0,8.0,16.0,10.0,10.0,6.0
2025-06-18T12:20:35.187175,7.0,16.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:20:36.187738,7.0,17.0,5.0,7.0,17.0,10.0,9.0,5.0
2025-06-18T12:20:37.189255,7.0,16.0,5.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:20:38.190566,7.0,18.0,5.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:39.191132,7.0,16.0,5.0,7.0,18.0,10.0,9.0,5.0
2025-06-18T12:20:40.191615,7.0,16.0,5.0,8.0,16.0,9.0,9.0,7.0
2025-06-18T12:20:41.192181,7.0,18.0,4.0,7.0,18.0,10.0,9.0,5.0
2025-06-18T12:20:42.193241,7.0,16.0,6.0,9.0,17.0,10.0,10.0,6.0
2025-06-18T12:20:43.194558,7.0,17.0,4.0,7.0,16.0,10.0,8.0,5.0
2025-06-18T12:20:44.196449,7.0,16.0,5.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:45.197073,6.0,16.0,5.0,7.0,17.0,10.0,10.0,6.0
2025-06-18T12:20:46.198332,8.0,17.0,5.0,8.0,17.0,10.0,8.0,5.0
2025-06-18T12:20:47.199083,6.0,17.0,5.0,8.0,17.0,10.0,10.0,6.0
2025-06-18T12:20:48.199743,7.0,16.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:49.200180,7.0,17.0,4.0,7.0,17.0,9.0,8.0,4.0
2025-06-18T12:20:50.201250,7.0,16.0,5.0,7.0,17.0,10.0,10.0,7.0
2025-06-18T12:20:51.201683,6.0,17.0,6.0,9.0,18.0,10.0,9.0,5.0
2025-06-18T12:20:52.202693,7.0,17.0,4.0,7.0,16.0,10.0,9.0,5.0
2025-06-18T12:20:53.204604,7.0,17.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:20:54.205836,8.0,16.0,6.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:20:55.206398,7.0,17.0,5.0,9.0,17.0,10.0,9.0,5.0
2025-06-18T12:20:56.206835,7.0,17.0,4.0,8.0,17.0,11.0,9.0,6.0
2025-06-18T12:20:57.207678,6.0,17.0,5.0,8.0,17.0,9.0,10.0,6.0
2025-06-18T12:20:58.208257,7.0,16.0,5.0,7.0,17.0,10.0,8.0,6.0
2025-06-18T12:20:59.209521,8.0,17.0,5.0,8.0,17.0,11.0,9.0,6.0
2025-06-18T12:21:00.210075,7.0,16.0,5.0,8.0,17.0,9.0,9.0,4.0
2025-06-18T12:21:01.210561,6.0,17.0,4.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:02.211846,8.0,17.0,5.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:21:03.212467,6.0,16.0,5.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:04.213083,8.0,16.0,5.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:05.214158,7.0,18.0,5.0,7.0,17.0,9.0,9.0,5.0
2025-06-18T12:21:06.214657,7.0,16.0,5.0,8.0,17.0,11.0,10.0,6.0
2025-06-18T12:21:07.215489,7.0,16.0,5.0,8.0,18.0,8.0,9.0,5.0
2025-06-18T12:21:08.216394,7.0,17.0,5.0,8.0,16.0,11.0,8.0,6.0
2025-06-18T12:21:09.216810,7.0,16.0,4.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:21:10.217415,6.0,17.0,5.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:11.217950,7.0,16.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:21:12.219768,8.0,17.0,5.0,9.0,17.0,9.0,10.0,5.0
2025-06-18T12:21:13.220261,7.0,16.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:14.220767,6.0,16.0,4.0,8.0,17.0,9.0,8.0,6.0
2025-06-18T12:21:15.221731,7.0,16.0,6.0,8.0,17.0,11.0,10.0,5.0
2025-06-18T12:21:16.223117,7.0,17.0,4.0,9.0,18.0,9.0,8.0,5.0
2025-06-18T12:21:17.223848,7.0,16.0,6.0,8.0,17.0,10.0,10.0,7.0
2025-06-18T12:21:18.225255,8.0,17.0,4.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:21:19.227474,6.0,16.0,5.0,8.0,18.0,11.0,8.0,6.0
2025-06-18T12:21:20.229096,7.0,17.0,5.0,7.0,17.0,10.0,9.0,5.0
2025-06-18T12:21:21.229936,8.0,17.0,5.0,9.0,17.0,10.0,10.0,6.0
2025-06-18T12:21:22.230617,6.0,16.0,5.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:23.231180,8.0,17.0,5.0,9.0,17.0,10.0,10.0,5.0
2025-06-18T12:21:24.231942,7.0,17.0,5.0,7.0,18.0,10.0,8.0,6.0
2025-06-18T12:21:25.233595,6.0,16.0,4.0,8.0,16.0,9.0,9.0,5.0
2025-06-18T12:21:26.234271,8.0,17.0,6.0,8.0,17.0,11.0,9.0,6.0
2025-06-18T12:21:27.234780,7.0,17.0,5.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:21:28.235291,7.0,15.0,5.0,8.0,18.0,10.0,9.0,5.0
2025-06-18T12:21:29.236170,7.0,18.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:30.236759,7.0,16.0,4.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:21:31.237430,7.0,16.0,6.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:32.240235,7.0,17.0,4.0,9.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:33.240801,7.0,16.0,5.0,7.0,18.0,10.0,9.0,6.0
2025-06-18T12:21:34.241436,6.0,17.0,5.0,9.0,16.0,10.0,9.0,5.0
2025-06-18T12:21:35.241950,8.0,16.0,5.0,7.0,18.0,9.0,10.0,6.0
2025-06-18T12:21:36.242398,7.0,16.0,5.0,8.0,17.0,11.0,8.0,6.0
2025-06-18T12:21:37.243379,7.0,17.0,5.0,8.0,17.0,10.0,10.0,5.0
2025-06-18T12:21:38.244338,8.0,16.0,4.0,8.0,18.0,10.0,9.0,5.0
2025-06-18T12:21:39.245139,6.0,16.0,6.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:21:40.245950,8.0,17.0,5.0,8.0,17.0,9.0,9.0,6.0
2025-06-18T12:21:41.246506,7.0,16.0,4.0,8.0,16.0,10.0,9.0,5.0
2025-06-18T12:21:42.247052,6.0,16.0,5.0,8.0,18.0,9.0,9.0,6.0
