timestamp,smoother_server,bt_navigator,map_server,amcl,controller_server,planner_server,behavior_server,velocity_smoother
2025-06-18T13:37:40.060549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T13:37:41.068482,7.9,5.0,6.0,8.9,11.9,6.9,6.0,4.0
2025-06-18T13:37:42.080460,10.9,10.9,10.9,8.9,12.7,8.8,8.8,8.8
2025-06-18T13:37:43.098004,7.9,7.9,6.9,7.9,15.9,8.9,7.0,7.0
2025-06-18T13:37:44.100894,8.0,8.0,7.0,9.0,11.0,9.0,7.0,6.0
2025-06-18T13:37:45.103542,6.0,6.0,5.0,7.0,9.0,6.0,6.0,3.0
2025-06-18T13:37:46.104721,6.0,7.0,4.0,7.0,9.0,7.0,5.0,2.0
2025-06-18T13:37:47.105932,7.0,13.0,5.0,7.0,11.0,10.0,8.0,6.0
2025-06-18T13:37:48.107722,9.0,23.0,7.0,9.0,11.0,12.0,10.0,6.0
2025-06-18T13:37:49.108428,6.0,10.0,5.0,8.0,10.0,8.0,8.0,6.0
2025-06-18T13:37:50.109399,7.0,11.0,6.0,8.0,10.0,11.0,10.0,6.0
2025-06-18T13:37:51.111991,8.0,11.0,6.0,9.0,11.0,9.0,9.0,5.0
2025-06-18T13:37:52.113188,7.0,10.0,5.0,8.0,10.0,10.0,9.0,6.0
2025-06-18T13:37:53.114109,8.0,12.0,6.0,8.0,11.0,11.0,10.0,5.0
2025-06-18T13:37:54.114870,7.0,10.0,5.0,9.0,11.0,10.0,10.0,6.0
2025-06-18T13:37:55.115322,9.0,11.0,6.0,8.0,11.0,10.0,10.0,5.0
2025-06-18T13:37:56.115850,7.0,10.0,6.0,8.0,10.0,11.0,10.0,6.0
2025-06-18T13:37:57.117404,7.0,11.0,5.0,8.0,11.0,10.0,10.0,6.0
2025-06-18T13:37:58.118118,8.0,10.0,5.0,8.0,11.0,9.0,10.0,6.0
2025-06-18T13:37:59.118664,8.0,11.0,6.0,9.0,11.0,11.0,9.0,6.0
2025-06-18T13:38:00.119781,8.0,10.0,6.0,9.0,11.0,11.0,11.0,5.0
2025-06-18T13:38:01.121810,7.0,12.0,5.0,9.0,11.0,10.0,10.0,5.0
2025-06-18T13:38:02.123536,9.0,10.0,6.0,9.0,11.0,10.0,10.0,6.0
2025-06-18T13:38:03.124118,7.0,11.0,5.0,8.0,10.0,10.0,11.0,6.0
2025-06-18T13:38:04.124668,8.0,11.0,6.0,9.0,11.0,11.0,9.0,6.0
2025-06-18T13:38:05.126005,8.0,11.0,6.0,9.0,12.0,10.0,11.0,5.0
2025-06-18T13:38:06.127306,7.0,11.0,5.0,8.0,10.0,11.0,10.0,5.0
2025-06-18T13:38:07.127861,9.0,11.0,6.0,8.0,11.0,11.0,10.0,6.0
2025-06-18T13:38:08.128307,7.0,11.0,5.0,9.0,11.0,10.0,11.0,6.0
2025-06-18T13:38:09.129723,8.0,11.0,6.0,8.0,11.0,11.0,10.0,6.0
2025-06-18T13:38:10.132957,8.0,14.0,6.0,8.0,13.0,10.0,9.0,5.0
2025-06-18T13:38:11.134095,8.0,20.0,5.0,8.0,18.0,11.0,9.0,7.0
2025-06-18T13:38:12.134601,7.0,18.0,6.0,8.0,18.0,11.0,11.0,5.0
2025-06-18T13:38:13.135016,7.0,18.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T13:38:14.135663,8.0,19.0,6.0,8.0,18.0,10.0,10.0,7.0
2025-06-18T13:38:15.136996,7.0,18.0,5.0,8.0,17.0,10.0,10.0,6.0
2025-06-18T13:38:16.138287,8.0,18.0,6.0,8.0,19.0,10.0,10.0,6.0
2025-06-18T13:38:17.138879,8.0,19.0,6.0,7.0,17.0,11.0,9.0,6.0
2025-06-18T13:38:18.139482,6.0,18.0,5.0,9.0,18.0,10.0,10.0,7.0
2025-06-18T13:38:19.142061,8.0,18.0,6.0,8.0,18.9,10.0,10.0,5.0
