timestamp,smoother_server,bt_navigator,map_server,amcl,controller_server,planner_server,behavior_server,velocity_smoother
2025-06-18T12:28:10.545607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T12:28:11.559100,5.9,7.9,5.9,7.9,9.9,4.9,4.9,3.9
2025-06-18T12:28:12.563997,11.9,9.0,10.0,10.0,9.0,10.0,10.0,8.0
2025-06-18T12:28:13.567180,9.0,11.0,8.0,12.0,12.0,10.0,10.0,9.0
2025-06-18T12:28:14.567788,7.0,7.0,6.0,7.0,10.0,6.0,6.0,4.0
2025-06-18T12:28:15.572025,6.0,7.0,6.0,8.0,10.0,6.0,5.0,3.0
2025-06-18T12:28:16.573041,6.0,6.0,4.0,5.0,10.0,6.0,4.0,3.0
2025-06-18T12:28:17.575781,7.0,24.9,6.0,9.0,11.0,13.0,10.0,6.0
2025-06-18T12:28:18.576774,8.0,12.0,7.0,9.0,11.0,10.0,9.0,6.0
2025-06-18T12:28:19.577244,8.0,11.0,5.0,8.0,10.0,10.0,9.0,6.0
2025-06-18T12:28:20.578534,7.0,10.0,5.0,8.0,11.0,10.0,10.0,5.0
2025-06-18T12:28:21.579422,8.0,12.0,6.0,9.0,11.0,10.0,10.0,7.0
2025-06-18T12:28:22.579917,7.0,10.0,5.0,7.0,11.0,11.0,9.0,5.0
2025-06-18T12:28:23.580954,9.0,11.0,5.0,8.0,11.0,10.0,10.0,6.0
2025-06-18T12:28:24.583666,8.0,10.0,6.0,8.0,10.0,11.0,9.0,5.0
2025-06-18T12:28:25.584523,7.0,11.0,5.0,10.0,11.0,9.0,10.0,5.0
2025-06-18T12:28:26.585363,8.0,10.0,6.0,8.0,11.0,10.0,10.0,6.0
2025-06-18T12:28:27.586624,8.0,12.0,5.0,8.0,11.0,11.0,11.0,6.0
2025-06-18T12:28:28.587201,7.0,10.0,6.0,9.0,11.0,10.0,9.0,5.0
2025-06-18T12:28:29.588504,8.0,11.0,5.0,9.0,11.0,11.0,9.0,6.0
2025-06-18T12:28:30.589883,9.0,11.0,6.0,9.0,11.0,11.0,11.0,6.0
2025-06-18T12:28:31.591241,7.0,10.0,5.0,8.0,11.0,10.0,10.0,5.0
2025-06-18T12:28:32.592899,7.0,10.0,6.0,8.0,10.0,10.0,9.0,6.0
2025-06-18T12:28:33.594378,8.0,11.0,5.0,9.0,11.0,10.0,10.0,6.0
2025-06-18T12:28:34.594813,7.0,11.0,5.0,9.0,12.0,10.0,10.0,5.0
2025-06-18T12:28:35.595366,9.0,10.0,6.0,8.0,10.0,11.0,10.0,6.0
2025-06-18T12:28:36.596073,7.0,11.0,5.0,9.0,11.0,10.0,9.0,5.0
2025-06-18T12:28:37.596653,8.0,10.0,5.0,8.0,11.0,10.0,10.0,5.0
2025-06-18T12:28:38.598099,7.0,10.0,6.0,8.0,11.0,10.0,9.0,6.0
2025-06-18T12:28:39.599907,8.0,12.0,5.0,9.0,11.0,11.0,10.0,6.0
2025-06-18T12:28:40.601128,8.0,13.0,6.0,7.0,13.0,10.0,10.0,6.0
2025-06-18T12:28:41.601764,7.0,20.0,5.0,8.0,17.0,11.0,9.0,5.0
2025-06-18T12:28:42.603146,8.0,18.0,6.0,8.0,18.0,10.0,10.0,7.0
2025-06-18T12:28:43.604596,7.0,19.0,5.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:28:44.605339,7.0,18.0,5.0,8.0,18.0,11.0,9.0,6.0
2025-06-18T12:28:45.607325,8.0,19.0,5.0,8.0,18.0,10.0,10.0,7.0
2025-06-18T12:28:46.607810,8.0,17.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:28:47.609969,7.0,18.0,5.0,7.0,18.0,9.0,9.0,6.0
2025-06-18T12:28:48.612992,7.0,17.9,6.0,8.0,16.9,9.0,8.0,5.0
2025-06-18T12:28:49.613685,6.0,19.0,5.0,7.0,17.0,10.0,9.0,7.0
2025-06-18T12:28:50.615415,7.0,15.9,5.0,7.0,16.9,9.0,9.0,5.0
2025-06-18T12:28:51.619577,8.0,19.0,6.0,9.0,18.0,10.0,9.0,7.0
2025-06-18T12:28:52.620096,7.0,18.0,4.0,7.0,18.0,11.0,10.0,6.0
2025-06-18T12:28:53.621129,8.0,18.0,6.0,8.0,17.0,10.0,8.0,6.0
2025-06-18T12:28:54.624405,7.0,17.9,6.0,8.0,17.9,10.0,10.0,6.0
2025-06-18T12:28:55.624863,7.0,18.0,4.0,8.0,18.0,10.0,10.0,6.0
2025-06-18T12:28:56.625700,8.0,18.0,6.0,8.0,18.0,10.0,8.0,6.0
2025-06-18T12:28:57.626422,7.0,17.0,5.0,9.0,17.0,11.0,10.0,6.0
2025-06-18T12:28:58.626947,7.0,18.0,6.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:28:59.627455,8.0,18.0,5.0,7.0,17.0,10.0,9.0,6.0
2025-06-18T12:29:00.628707,7.0,18.0,5.0,8.0,19.0,11.0,10.0,6.0
2025-06-18T12:29:01.630173,8.0,18.0,5.0,8.0,17.0,10.0,9.0,7.0
2025-06-18T12:29:02.630723,7.0,18.0,6.0,9.0,17.0,9.0,9.0,6.0
2025-06-18T12:29:03.631170,8.0,18.0,5.0,8.0,18.0,11.0,9.0,6.0
2025-06-18T12:29:04.634486,7.0,17.9,5.0,7.0,17.9,10.0,10.0,6.0
2025-06-18T12:29:05.635601,8.0,17.0,6.0,9.0,17.0,11.0,9.0,6.0
2025-06-18T12:29:06.638283,7.0,18.9,5.0,8.0,17.9,10.0,10.0,6.0
2025-06-18T12:29:07.639175,8.0,17.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:29:08.639673,6.0,17.0,6.0,9.0,19.0,11.0,9.0,6.0
2025-06-18T12:29:09.640537,8.0,18.0,6.0,7.0,18.0,10.0,10.0,6.0
2025-06-18T12:29:10.641177,7.0,19.0,4.0,8.0,18.0,10.0,9.0,7.0
2025-06-18T12:29:11.641928,7.0,17.0,5.0,8.0,17.0,10.0,9.0,5.0
2025-06-18T12:29:12.643284,9.0,18.0,5.0,10.0,17.0,11.0,10.0,7.0
2025-06-18T12:29:13.644376,7.0,17.0,6.0,7.0,17.0,9.0,9.0,6.0
2025-06-18T12:29:14.644841,7.0,19.0,5.0,9.0,18.0,11.0,9.0,5.0
2025-06-18T12:29:15.645414,7.0,18.0,6.0,8.0,18.0,10.0,10.0,7.0
2025-06-18T12:29:16.646424,8.0,17.0,5.0,7.0,18.0,11.0,9.0,6.0
2025-06-18T12:29:17.647636,7.0,18.0,5.0,8.0,16.0,9.0,9.0,5.0
2025-06-18T12:29:18.648265,8.0,18.0,6.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:19.648919,6.0,17.0,4.0,7.0,17.0,9.0,8.0,6.0
2025-06-18T12:29:20.650169,8.0,18.0,5.0,9.0,18.0,9.0,9.0,6.0
2025-06-18T12:29:21.653098,7.0,16.9,6.0,8.0,17.0,11.0,9.0,7.0
2025-06-18T12:29:22.654502,7.0,18.0,5.0,7.0,18.0,10.0,10.0,5.0
2025-06-18T12:29:23.655655,8.0,17.0,5.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:24.658251,7.0,18.9,5.0,8.0,17.0,10.0,10.0,6.0
2025-06-18T12:29:25.659611,7.0,17.0,6.0,8.0,18.0,11.0,9.0,7.0
2025-06-18T12:29:26.660673,8.0,17.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:27.661079,8.0,19.0,5.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:28.662233,7.0,17.0,6.0,7.0,18.0,11.0,9.0,6.0
2025-06-18T12:29:29.664172,7.0,18.0,5.0,8.0,17.0,9.0,10.0,6.0
2025-06-18T12:29:30.665532,8.0,18.0,5.0,9.0,18.0,11.0,10.0,6.0
2025-06-18T12:29:31.666969,6.0,17.0,5.0,7.0,17.0,10.0,8.0,6.0
2025-06-18T12:29:32.670133,9.0,17.9,6.0,9.0,17.9,10.0,10.0,6.0
2025-06-18T12:29:33.670742,7.0,18.0,6.0,8.0,18.0,11.0,10.0,6.0
2025-06-18T12:29:34.671268,7.0,17.0,4.0,8.0,17.0,10.0,8.0,6.0
2025-06-18T12:29:35.671902,7.0,18.0,6.0,8.0,17.0,10.0,10.0,6.0
2025-06-18T12:29:36.672549,8.0,18.0,5.0,8.0,18.0,11.0,9.0,6.0
2025-06-18T12:29:37.673258,7.0,18.0,6.0,9.0,18.0,10.0,10.0,7.0
2025-06-18T12:29:38.674424,7.0,17.0,4.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:39.674918,8.0,18.0,6.0,9.0,17.0,11.0,10.0,6.0
2025-06-18T12:29:40.675394,7.0,17.0,5.0,7.0,17.0,9.0,9.0,6.0
2025-06-18T12:29:41.676098,8.0,18.0,5.0,7.0,18.0,11.0,10.0,5.0
2025-06-18T12:29:42.676636,8.0,17.0,6.0,10.0,18.0,10.0,9.0,7.0
2025-06-18T12:29:43.677542,7.0,18.0,5.0,7.0,18.0,11.0,10.0,6.0
2025-06-18T12:29:44.678454,7.0,17.0,5.0,9.0,18.0,10.0,9.0,5.0
2025-06-18T12:29:45.679115,7.0,18.0,6.0,8.0,18.0,10.0,8.0,7.0
2025-06-18T12:29:46.679870,7.0,17.0,5.0,7.0,17.0,10.0,10.0,6.0
2025-06-18T12:29:47.680306,8.0,19.0,5.0,8.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:48.680973,7.0,17.0,5.0,8.0,17.0,10.0,9.0,6.0
2025-06-18T12:29:49.681421,8.0,18.0,6.0,9.0,18.0,10.0,10.0,6.0
2025-06-18T12:29:50.682107,6.0,17.0,4.0,7.0,18.0,10.0,9.0,5.0
2025-06-18T12:29:51.683020,9.0,18.0,7.0,8.0,18.0,10.0,9.0,7.0
2025-06-18T12:29:52.685234,7.0,18.0,5.0,9.0,17.0,11.0,9.0,5.0
2025-06-18T12:29:53.687569,7.0,17.0,5.0,8.0,18.0,9.0,10.0,7.0
2025-06-18T12:29:54.688177,7.0,18.0,5.0,9.0,18.0,10.0,9.0,6.0
2025-06-18T12:29:55.688738,8.0,17.0,5.0,8.0,17.0,10.0,9.0,6.0
