timestamp,amcl,map_server,controller_server,smoother_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-06T16:24:02.065292,8.0,5.0,18.0,7.0,11.0,9.0,18.0,5.0
2025-06-06T16:24:03.067460,8.0,5.0,19.0,8.0,10.0,9.0,16.0,7.0
2025-06-06T16:24:04.068035,8.0,6.0,19.0,7.0,10.0,9.0,18.0,6.0
2025-06-06T16:24:05.068673,8.0,6.0,18.0,8.0,12.0,10.0,17.0,6.0
2025-06-06T16:24:06.071392,9.0,5.0,19.9,7.0,10.0,10.0,17.0,6.0
2025-06-06T16:24:07.072154,9.0,6.0,18.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T16:24:08.073485,8.0,6.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T16:24:09.074921,9.0,5.0,20.0,7.0,11.0,10.0,18.0,6.0
2025-06-06T16:24:10.076178,8.0,6.0,18.0,8.0,10.0,10.0,17.0,7.0
2025-06-06T16:24:11.077806,8.0,4.0,19.0,7.0,10.0,10.0,17.0,5.0
2025-06-06T16:24:12.079352,7.0,6.0,19.0,7.0,10.0,9.0,17.0,7.0
2025-06-06T16:24:13.080240,9.0,6.0,18.0,8.0,12.0,10.0,18.0,6.0
2025-06-06T16:24:14.081987,9.0,6.0,20.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:24:15.083527,8.0,6.0,19.0,7.0,11.0,10.0,18.0,6.0
2025-06-06T16:24:16.086093,9.0,6.0,18.9,8.0,10.0,10.0,17.9,7.0
2025-06-06T16:24:17.087173,8.0,5.0,18.0,8.0,12.0,10.0,18.0,6.0
2025-06-06T16:24:18.087683,7.0,6.0,19.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T16:24:19.088425,10.0,6.0,19.0,8.0,11.0,9.0,18.0,6.0
2025-06-06T16:24:20.089701,7.0,5.0,18.0,8.0,11.0,11.0,16.0,7.0
2025-06-06T16:24:21.090517,8.0,6.0,19.0,7.0,11.0,9.0,18.0,6.0
2025-06-06T16:24:22.091219,8.0,5.0,17.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T16:24:23.092380,9.0,6.0,19.0,9.0,12.0,10.0,18.0,6.0
2025-06-06T16:24:24.092941,8.0,6.0,19.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:24:25.094652,9.0,6.0,19.0,9.0,10.0,10.0,18.0,7.0
2025-06-06T16:24:26.097459,9.0,5.0,18.9,6.0,12.0,10.0,17.9,5.0
2025-06-06T16:24:27.098297,8.0,6.0,18.0,8.0,11.0,10.0,16.0,7.0
2025-06-06T16:24:28.098844,8.0,6.0,18.0,8.0,10.0,9.0,18.0,6.0
2025-06-06T16:24:29.099302,8.0,5.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:24:30.100182,8.0,6.0,19.0,8.0,11.0,10.0,18.0,6.0
2025-06-06T16:24:31.101087,8.0,5.0,19.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T16:24:32.102819,8.0,5.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T16:24:33.104093,8.0,7.0,19.0,7.0,11.0,10.0,17.0,7.0
2025-06-06T16:24:34.106705,8.0,5.0,18.0,8.0,10.0,9.0,16.0,5.0
2025-06-06T16:24:35.109082,8.0,5.0,18.0,7.0,11.0,10.0,18.0,7.0
2025-06-06T16:24:36.112273,9.0,6.0,17.9,8.0,10.0,9.0,16.9,5.0
2025-06-06T16:24:37.112830,8.0,6.0,18.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T16:24:38.113387,7.0,4.0,18.0,7.0,11.0,9.0,17.0,6.0
2025-06-06T16:24:39.114721,8.0,7.0,18.0,8.0,10.0,11.0,16.0,6.0
2025-06-06T16:24:40.115975,10.0,5.0,19.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T16:24:41.116588,7.0,6.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:24:42.117647,9.0,5.0,18.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T16:24:43.118227,7.0,6.0,17.0,6.0,10.0,10.0,17.0,7.0
2025-06-06T16:24:44.119797,8.0,5.0,19.0,9.0,10.0,10.0,18.0,5.0
2025-06-06T16:24:45.121171,9.0,6.0,19.0,7.0,11.0,9.0,17.0,7.0
2025-06-06T16:24:46.122415,7.0,6.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T16:24:47.123041,9.0,5.0,18.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T16:24:48.125006,8.0,5.0,18.0,7.0,10.0,10.0,18.0,6.0
2025-06-06T16:24:49.125707,9.0,6.0,19.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:24:50.126284,6.0,6.0,17.0,8.0,10.0,9.0,16.0,6.0
2025-06-06T16:24:51.129871,9.0,5.0,18.9,7.0,11.0,10.0,15.9,6.0
2025-06-06T16:24:52.130929,8.0,6.0,19.0,8.0,11.0,9.0,17.0,6.0
2025-06-06T16:24:53.131600,9.0,5.0,17.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T16:24:54.132966,7.0,5.0,17.9,8.0,10.0,9.0,16.9,6.0
2025-06-06T16:24:55.135898,8.0,6.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T16:24:56.137118,8.0,5.0,18.0,6.0,10.0,8.0,17.0,6.0
2025-06-06T16:24:57.137847,7.0,6.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T16:24:58.138670,8.0,5.0,18.0,8.0,11.0,9.0,18.0,7.0
2025-06-06T16:24:59.139295,9.0,5.0,19.0,8.0,10.0,9.0,18.0,6.0
2025-06-06T16:25:00.139751,8.0,6.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:01.141171,9.0,6.0,19.0,8.0,11.0,10.0,17.0,7.0
2025-06-06T16:25:02.142734,8.0,6.0,19.0,7.0,11.0,10.0,17.0,5.0
2025-06-06T16:25:03.143290,8.0,5.0,18.0,8.0,10.0,10.0,17.0,7.0
2025-06-06T16:25:04.143797,9.0,6.0,17.0,7.0,12.0,9.0,17.0,5.0
2025-06-06T16:25:05.145098,8.0,6.0,19.0,8.0,10.0,9.0,16.0,7.0
2025-06-06T16:25:06.145570,8.0,5.0,19.0,8.0,11.0,11.0,17.0,6.0
2025-06-06T16:25:07.146751,9.0,5.0,17.0,7.0,10.0,9.0,16.9,5.0
2025-06-06T16:25:08.153079,7.0,6.0,19.9,7.9,11.0,10.0,15.9,7.0
2025-06-06T16:25:09.154397,9.0,5.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:10.154994,9.0,6.0,18.0,7.0,11.0,8.0,16.0,6.0
2025-06-06T16:25:11.156049,8.0,6.0,18.0,8.0,10.0,11.0,17.0,6.0
2025-06-06T16:25:12.157513,8.0,5.0,19.0,7.0,11.0,9.0,17.0,6.0
2025-06-06T16:25:13.158154,8.0,6.0,18.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:14.158982,9.0,5.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:15.159487,8.0,6.0,19.0,7.0,9.0,10.0,16.0,6.0
2025-06-06T16:25:16.160874,9.0,5.0,17.0,8.0,12.0,9.0,17.0,6.0
2025-06-06T16:25:17.163447,8.0,6.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T16:25:18.164041,8.0,5.0,19.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:19.165237,8.0,6.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:20.165754,8.0,5.0,19.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:21.166238,8.0,6.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:22.167629,9.0,6.0,19.0,8.0,11.0,9.0,17.0,7.0
2025-06-06T16:25:23.168048,9.0,5.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:24.168547,7.0,5.0,18.0,7.0,10.0,10.0,16.0,5.0
2025-06-06T16:25:25.170391,9.0,6.0,18.0,8.0,10.0,10.0,16.0,7.0
2025-06-06T16:25:26.171278,7.0,6.0,19.0,7.0,11.0,10.0,17.0,5.0
2025-06-06T16:25:27.172445,10.0,5.0,17.0,8.0,11.0,9.0,17.0,7.0
2025-06-06T16:25:28.173243,7.0,5.0,19.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:29.174436,10.0,6.0,19.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:25:30.175889,7.0,5.0,18.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T16:25:31.177140,9.0,6.0,19.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:32.178284,9.0,5.0,18.0,8.0,11.0,9.0,17.0,6.0
2025-06-06T16:25:33.180128,7.0,6.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T16:25:34.181179,9.0,6.0,18.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:25:35.181685,7.0,5.0,19.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T16:25:36.182405,9.0,6.0,18.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T16:25:37.182951,9.0,5.0,18.0,9.0,11.0,10.0,16.0,6.0
2025-06-06T16:25:38.183465,8.0,6.0,19.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:39.183944,8.0,5.0,18.0,7.0,11.0,10.0,18.0,6.0
2025-06-06T16:25:40.185373,9.0,5.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T16:25:41.186905,8.0,6.0,19.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T16:25:42.188519,6.0,6.0,17.0,7.0,9.0,9.0,17.0,7.0
2025-06-06T16:25:43.189045,9.0,5.0,18.0,7.0,10.0,9.0,15.0,5.0
2025-06-06T16:25:44.190470,7.0,5.0,19.0,8.0,11.0,9.0,17.0,6.0
2025-06-06T16:25:45.191643,8.0,6.0,18.0,6.0,10.0,10.0,17.0,6.0
2025-06-06T16:25:46.192395,9.0,5.0,18.0,8.0,10.0,9.0,16.0,7.0
2025-06-06T16:25:47.194460,8.0,6.0,18.9,7.0,10.0,10.0,16.9,5.0
2025-06-06T16:25:48.197077,8.0,6.0,18.0,8.0,12.0,9.0,15.9,6.0
2025-06-06T16:25:49.199438,9.0,6.0,19.0,8.0,9.0,10.0,17.0,7.0
2025-06-06T16:25:50.200451,7.0,4.0,18.0,6.0,11.0,10.0,15.0,6.0
2025-06-06T16:25:51.201452,9.0,6.0,19.0,8.0,10.0,9.0,17.0,5.0
2025-06-06T16:25:52.202323,8.0,6.0,18.0,8.0,11.0,10.0,17.0,7.0
2025-06-06T16:25:53.203778,8.0,5.0,19.0,8.0,11.0,10.0,16.0,5.0
2025-06-06T16:25:54.204556,8.0,6.0,19.0,7.0,10.0,9.0,17.0,7.0
2025-06-06T16:25:55.205194,9.0,6.0,18.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:25:56.206405,7.0,4.0,18.0,7.0,11.0,10.0,17.0,5.0
2025-06-06T16:25:57.206839,10.0,7.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:25:58.207879,7.0,5.0,19.0,8.0,10.0,10.0,16.0,7.0
2025-06-06T16:25:59.208425,8.0,5.0,18.0,7.0,11.0,9.0,17.0,5.0
2025-06-06T16:26:00.210982,8.0,6.0,18.9,7.0,10.0,9.0,15.9,7.0
2025-06-06T16:26:01.212542,8.0,5.0,18.0,8.0,11.0,10.0,17.0,5.0
2025-06-06T16:26:02.213505,8.0,5.0,19.0,8.0,10.0,10.0,16.0,7.0
2025-06-06T16:26:03.216032,8.0,7.0,19.0,7.0,12.0,10.0,17.0,6.0
2025-06-06T16:26:04.217095,9.0,5.0,18.0,7.0,10.0,10.0,16.0,7.0
2025-06-06T16:26:05.217638,8.0,6.0,18.0,8.0,10.0,9.0,17.0,5.0
2025-06-06T16:26:06.218247,8.0,5.0,19.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:07.218662,9.0,6.0,17.0,7.0,11.0,9.0,16.0,7.0
2025-06-06T16:26:08.219176,7.0,5.0,20.0,8.0,10.0,9.0,16.0,5.0
2025-06-06T16:26:09.221240,10.0,6.0,18.0,7.0,11.0,10.0,17.0,7.0
2025-06-06T16:26:10.221815,7.0,5.0,19.0,8.0,11.0,10.0,17.0,5.0
2025-06-06T16:26:11.222580,8.0,6.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:26:12.223262,8.0,6.0,19.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:26:13.223718,9.0,5.0,18.0,7.0,10.0,9.0,16.0,7.0
2025-06-06T16:26:14.224584,8.0,5.0,18.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:15.226553,7.0,6.0,19.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T16:26:16.227076,9.0,6.0,18.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:17.227511,9.0,5.0,18.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T16:26:18.228760,7.0,5.0,19.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:19.229199,10.0,6.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T16:26:20.230386,7.0,5.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T16:26:21.231557,9.0,6.0,19.0,8.0,11.0,10.0,17.0,7.0
2025-06-06T16:26:22.232028,8.0,6.0,19.0,8.0,10.0,10.0,15.0,5.0
2025-06-06T16:26:23.232894,8.0,5.0,18.0,8.0,11.0,10.0,17.0,7.0
2025-06-06T16:26:24.233934,9.0,5.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:26:25.234450,8.0,7.0,19.0,7.0,10.0,10.0,17.0,5.0
2025-06-06T16:26:26.234961,9.0,5.0,18.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:27.236150,8.0,6.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T16:26:28.236692,7.0,5.0,19.0,8.0,10.0,9.0,15.0,7.0
2025-06-06T16:26:29.238223,8.0,6.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T16:26:30.238748,8.0,5.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T16:26:31.239195,8.0,5.0,19.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:26:32.239749,9.0,6.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:26:33.241923,8.0,5.0,19.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:34.242479,9.0,6.0,19.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T16:26:35.243446,8.0,5.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T16:26:36.244860,9.0,6.0,19.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T16:26:37.247174,8.0,6.0,18.0,8.0,10.0,9.0,16.0,6.0
2025-06-06T16:26:38.248217,8.0,6.0,19.0,6.0,11.0,9.0,15.0,6.0
2025-06-06T16:26:39.248727,7.0,5.0,19.0,8.0,10.0,11.0,17.0,6.0
2025-06-06T16:26:40.251356,10.0,6.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T16:26:41.252118,8.0,5.0,19.0,9.0,12.0,10.0,17.0,6.0
2025-06-06T16:26:42.252821,9.0,6.0,18.0,7.0,10.0,10.0,17.0,7.0
2025-06-06T16:26:43.253470,9.0,6.0,18.0,8.0,11.0,10.0,15.0,6.0
2025-06-06T16:26:44.255115,8.0,5.0,20.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T16:26:45.255714,8.0,5.0,18.0,7.0,11.0,10.0,16.0,7.0
2025-06-06T16:26:46.257458,10.0,6.0,19.0,9.0,10.0,9.0,17.0,6.0
2025-06-06T16:26:47.258591,7.0,6.0,18.0,7.0,12.0,10.0,15.0,6.0
2025-06-06T16:26:48.260747,9.0,6.0,18.0,7.0,10.0,10.0,16.0,5.0
2025-06-06T16:26:49.261687,9.0,6.0,19.0,8.0,11.0,10.0,17.0,7.0
2025-06-06T16:26:50.263901,8.0,5.0,19.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T16:26:51.266432,8.0,6.0,18.0,7.0,12.0,10.0,16.0,6.0
2025-06-06T16:26:52.267058,9.0,6.0,19.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T16:26:53.267862,8.0,4.0,18.0,8.0,11.0,11.0,16.0,6.0
2025-06-06T16:26:54.268551,8.0,6.0,19.0,7.0,11.0,9.0,15.0,7.0
2025-06-06T16:26:55.269712,8.0,6.0,18.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T16:26:56.271896,8.0,6.0,19.0,8.0,11.0,10.0,15.0,6.0
2025-06-06T16:26:57.273456,9.0,5.0,18.0,6.0,10.0,9.0,16.0,6.0
2025-06-06T16:26:58.274040,7.0,5.0,18.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T16:26:59.275310,10.0,6.0,20.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T16:27:00.277181,8.0,6.0,18.0,8.0,11.0,11.0,15.0,7.0
2025-06-06T16:27:01.277823,8.0,5.0,19.0,8.0,11.0,9.0,16.0,5.0
2025-06-06T16:27:02.280018,8.0,6.0,19.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T16:27:03.281324,9.0,6.0,18.0,7.0,11.0,10.0,17.0,6.0
