timestamp,amcl,map_server,controller_server,smoother_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-06T15:13:03.626765,8.0,5.0,12.0,7.0,10.0,10.0,11.0,6.0
2025-06-06T15:13:04.627467,9.0,6.0,11.0,8.0,11.0,10.0,11.0,5.0
2025-06-06T15:13:05.628500,8.0,5.0,10.0,7.0,10.0,10.0,10.0,6.0
2025-06-06T15:13:06.629104,8.0,6.0,12.0,7.0,11.0,10.0,10.0,5.0
2025-06-06T15:13:07.629973,10.0,5.0,11.0,8.0,9.0,10.0,11.0,5.0
2025-06-06T15:13:08.631250,8.0,5.0,12.0,9.0,11.0,10.0,10.0,6.0
2025-06-06T15:13:09.632960,8.0,5.0,11.0,7.0,10.0,10.0,11.0,6.0
2025-06-06T15:13:10.633796,8.0,6.0,11.0,8.0,11.0,10.0,11.0,5.0
2025-06-06T15:13:11.635505,9.0,5.0,11.0,7.0,10.0,9.0,10.0,5.0
2025-06-06T15:13:12.636098,7.0,5.0,12.0,8.0,10.0,10.0,11.0,6.0
2025-06-06T15:13:13.637763,8.0,6.0,13.0,8.0,12.0,9.0,13.0,5.0
2025-06-06T15:13:14.638206,8.0,5.0,19.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:13:15.638748,8.0,5.0,18.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:13:16.641077,8.0,5.0,18.0,8.0,11.0,10.0,18.0,7.0
2025-06-06T15:13:17.643352,8.0,5.0,17.9,7.0,10.0,10.0,16.9,5.0
2025-06-06T15:13:18.648036,7.0,5.0,18.9,8.0,10.0,9.0,16.9,5.0
2025-06-06T15:13:19.649079,9.0,6.0,18.0,7.0,10.0,9.0,17.0,7.0
2025-06-06T15:13:20.650814,7.0,4.0,18.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:13:21.653048,9.0,6.0,18.0,8.0,11.0,11.0,17.0,6.0
2025-06-06T15:13:22.653860,8.0,5.0,18.0,8.0,11.0,9.0,18.0,6.0
2025-06-06T15:13:23.655404,7.0,5.0,18.0,6.0,9.0,10.0,17.0,5.0
2025-06-06T15:13:24.655955,9.0,5.0,19.0,8.0,10.0,9.0,18.0,6.0
2025-06-06T15:13:25.656594,7.0,5.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:13:26.657410,8.0,5.0,18.0,8.0,11.0,9.0,16.0,5.0
2025-06-06T15:13:27.657908,8.0,5.0,18.0,7.0,10.0,9.0,18.0,7.0
2025-06-06T15:13:28.658432,7.0,6.0,18.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:13:29.658904,8.0,4.0,18.0,6.0,10.0,9.0,17.0,5.0
2025-06-06T15:13:30.661006,8.0,6.0,18.0,9.0,10.0,9.0,17.0,5.0
2025-06-06T15:13:31.662763,8.0,5.0,19.0,6.0,11.0,10.0,18.0,7.0
2025-06-06T15:13:32.663326,8.0,5.0,18.0,8.0,10.0,9.0,16.0,5.0
2025-06-06T15:13:33.665332,8.0,6.0,18.0,7.0,11.0,9.0,17.0,7.0
2025-06-06T15:13:34.666183,9.0,5.0,18.0,8.0,10.0,10.0,18.0,5.0
2025-06-06T15:13:35.667035,7.0,5.0,19.0,7.0,11.0,9.0,17.0,6.0
2025-06-06T15:13:36.667688,8.0,4.0,18.0,8.0,9.0,9.0,16.0,6.0
2025-06-06T15:13:37.668349,9.0,7.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T15:13:38.669817,8.0,4.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:13:39.670267,7.0,5.0,19.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:13:40.670980,9.0,6.0,18.0,8.0,11.0,9.0,18.0,7.0
2025-06-06T15:13:41.672442,8.0,4.0,18.0,7.0,9.0,10.0,17.0,5.0
2025-06-06T15:13:42.673557,7.0,5.0,18.0,7.0,11.0,9.0,17.0,6.0
2025-06-06T15:13:43.674315,9.0,6.0,19.0,8.0,11.0,10.0,17.0,6.0
2025-06-06T15:13:44.675482,8.0,5.0,18.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T15:13:45.676208,8.0,5.0,19.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:13:46.676857,8.0,5.0,17.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:13:47.677624,7.0,5.0,19.0,7.0,10.0,9.0,17.0,5.0
2025-06-06T15:13:48.679699,10.0,6.0,19.0,8.0,11.0,10.0,16.0,7.0
2025-06-06T15:13:49.680570,7.0,5.0,18.0,6.0,10.0,9.0,17.0,6.0
2025-06-06T15:13:50.681362,8.0,5.0,17.0,8.0,10.0,9.0,17.0,5.0
2025-06-06T15:13:51.683530,8.0,5.0,19.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:13:52.684122,8.0,4.0,17.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:13:53.687162,8.0,6.0,19.0,8.0,10.0,9.0,18.0,6.0
2025-06-06T15:13:54.689164,7.0,5.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:13:55.690255,9.0,6.0,18.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:13:56.692663,7.0,4.0,18.0,7.0,10.0,8.0,17.0,5.0
2025-06-06T15:13:57.694326,9.0,5.0,19.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:13:58.698210,8.0,6.0,17.9,7.0,10.0,9.0,16.9,6.0
2025-06-06T15:13:59.699424,6.0,4.0,17.0,7.0,9.0,8.0,16.0,5.0
2025-06-06T15:14:00.700581,8.0,5.0,18.0,6.0,10.0,9.0,18.0,6.0
2025-06-06T15:14:01.702149,8.0,6.0,17.0,7.0,9.0,9.0,17.0,6.0
2025-06-06T15:14:02.704404,6.0,4.0,18.0,8.0,10.0,9.0,16.0,6.0
2025-06-06T15:14:03.706778,10.0,5.0,19.0,6.0,10.0,9.0,17.0,5.0
2025-06-06T15:14:04.707389,7.0,5.0,18.0,8.0,11.0,10.0,17.0,7.0
2025-06-06T15:14:05.708038,8.0,5.0,18.0,8.0,9.0,9.0,17.0,5.0
2025-06-06T15:14:06.708814,8.0,6.0,18.0,7.0,10.0,9.0,17.0,5.0
2025-06-06T15:14:07.713857,8.0,5.0,17.9,7.0,10.9,10.0,16.9,7.0
2025-06-06T15:14:08.714277,8.0,5.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T15:14:09.714998,8.0,5.0,19.0,8.0,10.0,9.0,17.0,5.0
2025-06-06T15:14:10.717296,9.0,6.0,17.9,8.0,10.0,9.0,16.9,7.0
2025-06-06T15:14:11.721164,7.0,5.0,18.0,7.0,9.0,9.0,16.0,5.0
2025-06-06T15:14:12.722105,9.0,5.0,18.0,7.0,12.0,9.0,16.0,6.0
2025-06-06T15:14:13.722977,7.0,5.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:14.724763,8.0,5.0,18.0,7.0,10.0,9.0,17.0,5.0
2025-06-06T15:14:15.725779,8.0,5.0,18.0,8.0,10.0,10.0,17.0,7.0
2025-06-06T15:14:16.726408,8.0,5.0,19.0,8.0,11.0,9.0,17.0,6.0
2025-06-06T15:14:17.726981,9.0,6.0,17.0,7.0,10.0,10.0,17.0,5.0
2025-06-06T15:14:18.728158,7.0,4.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:14:19.728711,8.0,6.0,18.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:14:20.729127,8.0,5.0,18.0,8.0,10.0,9.0,16.0,5.0
2025-06-06T15:14:21.730131,7.0,5.0,19.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:14:22.730700,9.0,6.0,18.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:23.731511,8.0,4.0,17.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:24.733778,8.0,5.0,19.0,6.0,10.0,9.0,17.0,6.0
2025-06-06T15:14:25.735042,8.0,5.0,18.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T15:14:26.735648,8.0,6.0,18.0,7.0,10.0,10.0,16.0,5.0
2025-06-06T15:14:27.738088,7.0,5.0,19.0,8.0,10.0,9.0,18.0,7.0
2025-06-06T15:14:28.738899,7.0,5.0,18.0,7.0,9.0,10.0,15.0,5.0
2025-06-06T15:14:29.739628,9.0,4.0,18.0,7.0,11.0,8.0,17.0,6.0
2025-06-06T15:14:30.740049,7.0,5.0,19.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:14:31.741916,8.0,6.0,18.0,8.0,10.0,9.0,18.0,6.0
2025-06-06T15:14:32.743463,8.0,5.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:14:33.745813,7.0,5.0,19.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:34.747231,8.0,5.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:35.749190,10.0,6.0,17.0,7.0,10.0,9.0,15.0,6.0
2025-06-06T15:14:36.750167,8.0,5.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:37.752135,9.0,5.0,18.0,8.0,11.0,9.0,17.0,6.0
2025-06-06T15:14:38.752659,7.0,5.0,18.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:14:39.753513,9.0,5.0,18.0,8.0,10.0,10.0,16.0,5.0
2025-06-06T15:14:40.757696,8.0,5.0,17.9,7.0,11.0,9.0,16.9,7.0
2025-06-06T15:14:41.758533,7.0,5.0,19.0,8.0,10.0,9.0,16.0,5.0
2025-06-06T15:14:42.762459,8.0,6.0,16.9,7.0,11.0,10.0,16.9,7.0
2025-06-06T15:14:43.763025,8.0,5.0,19.0,7.0,9.0,9.0,16.0,5.0
2025-06-06T15:14:44.765605,8.0,5.0,16.9,7.0,10.0,10.0,16.9,6.0
2025-06-06T15:14:45.769366,8.0,5.0,18.0,8.0,11.0,9.0,17.0,5.0
2025-06-06T15:14:46.769976,8.0,5.0,18.0,8.0,10.0,10.0,16.0,7.0
2025-06-06T15:14:47.771121,8.0,5.0,17.0,7.0,11.0,9.0,17.0,5.0
2025-06-06T15:14:48.772737,8.0,6.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:49.773223,8.0,5.0,18.0,8.0,10.0,9.0,17.0,7.0
2025-06-06T15:14:50.773684,8.0,5.0,18.0,7.0,11.0,10.0,16.0,5.0
2025-06-06T15:14:51.775805,8.0,5.0,17.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:14:52.776528,7.0,6.0,19.0,8.0,10.0,9.0,18.0,7.0
2025-06-06T15:14:53.778181,9.0,4.0,17.0,7.0,11.0,10.0,16.0,4.0
2025-06-06T15:14:54.779850,7.0,5.0,18.0,8.0,10.0,9.0,17.0,7.0
2025-06-06T15:14:55.780842,8.0,6.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:14:56.782868,8.0,5.0,17.0,7.0,10.0,9.0,15.0,5.0
2025-06-06T15:14:57.783534,8.0,5.0,19.0,8.0,11.0,9.0,18.0,7.0
2025-06-06T15:14:58.784037,7.0,6.0,17.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:14:59.784522,8.0,4.0,18.0,7.0,10.0,10.0,16.0,5.0
2025-06-06T15:15:00.785178,8.0,6.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:01.786363,8.0,4.0,18.0,8.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:02.786934,8.0,6.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:03.787432,8.0,4.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:15:04.787996,8.0,5.0,17.0,8.0,10.0,10.0,17.0,7.0
2025-06-06T15:15:05.788435,8.0,5.0,18.0,7.0,10.0,8.0,16.0,5.0
2025-06-06T15:15:06.789436,8.0,6.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T15:15:07.790958,7.0,5.0,18.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:15:08.792799,7.0,5.0,17.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:15:09.795870,9.0,5.0,17.9,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:10.798411,8.0,6.0,18.0,8.0,10.0,10.0,17.0,5.0
2025-06-06T15:15:11.799974,8.0,5.0,17.0,7.0,11.0,10.0,16.0,7.0
2025-06-06T15:15:12.801668,8.0,5.0,19.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T15:15:13.802199,8.0,5.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:15:14.803452,7.0,5.0,17.0,7.0,10.0,10.0,15.0,6.0
2025-06-06T15:15:15.804888,9.0,5.0,18.0,8.0,11.0,9.0,18.0,6.0
2025-06-06T15:15:16.808416,8.0,5.0,18.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:15:17.809306,8.0,6.0,17.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:18.810786,8.0,4.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:19.811637,8.0,6.0,19.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T15:15:20.812575,8.0,5.0,18.0,8.0,11.0,9.0,16.0,5.0
2025-06-06T15:15:21.813317,8.0,5.0,17.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:15:22.814920,8.0,5.0,18.0,8.0,10.0,10.0,16.0,7.0
2025-06-06T15:15:23.815458,7.0,5.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:15:24.817457,9.0,5.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:25.818132,8.0,6.0,17.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T15:15:26.819002,8.0,4.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:15:27.819446,8.0,6.0,18.0,7.0,10.0,10.0,17.0,5.0
2025-06-06T15:15:28.820305,8.0,6.0,18.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T15:15:29.822930,7.0,4.0,18.0,7.0,11.0,10.0,16.0,7.0
2025-06-06T15:15:30.824040,9.0,5.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:31.824576,7.0,6.0,17.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:32.825102,7.0,4.0,18.0,8.0,10.0,9.0,17.0,5.0
2025-06-06T15:15:33.827315,9.0,5.0,17.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T15:15:34.830176,8.0,6.0,18.9,8.0,10.0,10.0,16.9,6.0
2025-06-06T15:15:35.832292,8.0,5.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:15:36.835078,8.0,6.0,17.0,8.0,9.0,10.0,15.0,6.0
2025-06-06T15:15:37.835677,8.0,4.0,19.0,7.0,11.0,9.0,17.0,7.0
2025-06-06T15:15:38.836144,7.0,5.0,17.0,7.0,10.0,9.0,17.0,6.0
2025-06-06T15:15:39.837566,9.0,6.0,18.0,8.0,10.0,10.0,15.0,5.0
2025-06-06T15:15:40.838537,7.0,5.0,18.0,6.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:41.840858,9.0,5.0,18.0,8.0,11.0,9.0,15.9,6.0
2025-06-06T15:15:42.843977,7.0,5.0,17.9,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:43.844740,9.0,6.0,18.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T15:15:44.845404,7.0,5.0,17.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:15:45.846434,8.0,5.0,19.0,8.0,11.0,9.0,16.0,7.0
2025-06-06T15:15:46.849718,8.0,5.0,16.9,7.0,9.9,9.9,16.9,5.0
2025-06-06T15:15:47.855058,9.0,5.0,17.9,8.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:48.856838,8.0,5.0,18.0,6.0,10.0,10.0,16.0,6.0
2025-06-06T15:15:49.857366,7.0,5.0,18.0,9.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:50.858404,9.0,5.0,17.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T15:15:51.859778,7.0,5.0,19.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:15:52.860575,9.0,6.0,18.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:53.863889,8.0,4.0,16.9,6.0,10.0,10.0,14.9,5.0
2025-06-06T15:15:54.865557,7.0,6.0,18.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T15:15:55.866044,9.0,5.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:15:56.866947,7.0,5.0,19.0,7.0,10.0,8.0,16.0,6.0
2025-06-06T15:15:57.867942,8.0,6.0,17.0,8.0,10.0,10.0,17.0,5.0
2025-06-06T15:15:58.870211,8.0,5.0,18.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:15:59.870931,8.0,4.0,18.0,7.0,11.0,8.0,15.0,6.0
2025-06-06T15:16:00.873941,8.0,5.0,17.9,8.0,10.0,10.0,16.0,5.0
2025-06-06T15:16:01.874469,10.0,6.0,18.0,8.0,10.0,10.0,16.0,7.0
2025-06-06T15:16:02.875863,7.0,5.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:16:03.876543,9.0,5.0,17.0,7.0,11.0,10.0,16.0,7.0
2025-06-06T15:16:04.877339,7.0,5.0,18.0,8.0,9.0,9.0,17.0,6.0
2025-06-06T15:16:05.877841,7.0,5.0,19.0,7.0,11.0,10.0,15.0,6.0
2025-06-06T15:16:06.878919,10.0,5.0,17.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:16:07.879844,7.0,6.0,18.0,7.0,11.0,9.0,17.0,6.0
2025-06-06T15:16:08.881470,9.0,5.0,18.0,8.0,9.0,10.0,16.0,5.0
2025-06-06T15:16:09.881922,7.0,5.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T15:16:10.882717,8.0,5.0,18.0,7.0,10.0,9.0,16.0,7.0
2025-06-06T15:16:11.884123,8.0,6.0,18.0,8.0,10.0,10.0,15.0,6.0
2025-06-06T15:16:12.886376,8.0,5.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:16:13.887118,8.0,4.0,19.0,7.0,10.0,10.0,17.0,6.0
2025-06-06T15:16:14.888763,7.0,6.0,17.0,8.0,10.0,9.0,15.0,5.0
2025-06-06T15:16:15.889749,9.0,4.0,18.0,7.0,11.0,10.0,16.0,7.0
2025-06-06T15:16:16.890636,7.0,6.0,19.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:16:17.891183,9.0,5.0,17.0,8.0,10.0,9.0,17.0,6.0
2025-06-06T15:16:18.891656,7.0,5.0,19.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:16:19.892412,8.0,5.0,17.0,8.0,10.0,9.0,15.0,5.0
2025-06-06T15:16:20.893209,8.0,5.0,18.0,6.0,11.0,9.0,16.0,6.0
2025-06-06T15:16:21.894249,8.0,5.0,18.0,8.0,10.0,10.0,16.0,5.0
2025-06-06T15:16:22.896495,8.0,6.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:16:23.898553,8.0,5.0,17.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:16:24.900893,8.0,5.0,18.0,8.0,10.0,9.0,15.0,6.0
2025-06-06T15:16:25.902236,6.0,5.0,17.0,7.0,9.0,9.0,16.0,6.0
2025-06-06T15:16:26.902699,8.0,5.0,18.0,7.0,11.0,9.0,17.0,6.0
2025-06-06T15:16:27.903288,8.0,5.0,19.0,7.0,11.0,9.0,15.0,5.0
2025-06-06T15:16:28.905029,8.0,5.0,18.0,8.0,9.0,9.0,16.0,7.0
2025-06-06T15:16:29.906959,8.0,6.0,18.0,7.0,11.0,10.0,16.0,5.0
2025-06-06T15:16:30.908575,8.0,5.0,18.0,7.0,10.0,9.0,16.0,7.0
2025-06-06T15:16:31.909686,8.0,5.0,18.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:16:32.910845,8.0,5.0,17.0,7.0,11.0,9.0,16.0,5.0
2025-06-06T15:16:33.911715,8.0,5.0,18.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:16:34.913268,8.0,6.0,19.0,6.0,10.0,9.0,15.0,6.0
2025-06-06T15:16:35.914898,8.0,5.0,17.0,8.0,10.0,9.0,17.0,5.0
2025-06-06T15:16:36.915663,8.0,5.0,19.0,8.0,11.0,9.0,15.0,6.0
2025-06-06T15:16:37.916257,8.0,5.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:16:38.916801,7.0,5.0,18.0,7.0,10.0,9.0,16.0,6.0
2025-06-06T15:16:39.917700,9.0,5.0,18.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:16:40.918226,8.0,5.0,17.0,7.0,11.0,10.0,15.0,5.0
2025-06-06T15:16:41.919348,8.0,6.0,19.0,7.0,10.0,8.0,16.0,6.0
2025-06-06T15:16:42.920922,8.0,5.0,17.0,7.0,10.0,10.0,16.0,7.0
2025-06-06T15:16:43.922200,7.0,4.0,18.0,8.0,10.0,10.0,17.0,5.0
2025-06-06T15:16:44.923663,8.0,6.0,19.0,8.0,11.0,9.0,16.0,6.0
2025-06-06T15:16:45.924508,9.0,5.0,18.0,7.0,9.0,9.0,15.0,6.0
2025-06-06T15:16:46.925688,8.0,5.0,17.0,7.0,10.0,11.0,17.0,7.0
2025-06-06T15:16:47.926173,7.0,6.0,18.0,7.0,11.0,8.0,16.0,5.0
2025-06-06T15:16:48.928696,8.0,5.0,17.0,7.0,10.0,9.0,15.0,6.0
2025-06-06T15:16:49.929273,8.0,5.0,19.0,8.0,10.0,11.0,16.0,6.0
2025-06-06T15:16:50.929687,8.0,5.0,18.0,7.0,11.0,9.0,16.0,6.0
2025-06-06T15:16:51.930241,8.0,6.0,18.0,8.0,10.0,9.0,16.0,5.0
2025-06-06T15:16:52.932824,9.0,4.0,18.0,7.0,10.0,9.0,16.0,7.0
2025-06-06T15:16:53.934477,7.0,5.0,18.0,8.0,10.0,10.0,15.0,5.0
2025-06-06T15:16:54.936685,9.0,6.0,19.0,7.0,11.0,10.0,16.0,6.0
2025-06-06T15:16:55.940203,7.0,5.0,17.9,7.0,10.0,10.0,15.9,6.0
2025-06-06T15:16:56.941164,8.0,4.0,18.0,7.0,10.0,8.0,16.0,6.0
2025-06-06T15:16:57.943492,8.0,6.0,18.0,9.0,11.0,10.0,15.0,6.0
2025-06-06T15:16:58.944470,9.0,5.0,18.0,7.0,10.0,10.0,17.0,5.0
2025-06-06T15:16:59.945046,7.0,6.0,18.0,6.0,10.0,8.0,15.0,7.0
2025-06-06T15:17:00.946132,9.0,4.0,19.0,9.0,11.0,10.0,16.0,5.0
2025-06-06T15:17:01.948831,7.0,5.0,18.0,7.0,9.0,9.0,15.0,6.0
2025-06-06T15:17:02.950377,9.0,6.0,18.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T15:17:03.951180,7.0,5.0,18.0,7.0,9.0,10.0,16.0,6.0
2025-06-06T15:17:04.953180,7.0,5.0,18.0,7.0,10.0,8.0,15.0,6.0
2025-06-06T15:17:05.953874,8.0,5.0,19.0,6.0,10.0,9.0,15.0,5.0
2025-06-06T15:17:06.956079,7.0,5.0,17.0,8.0,9.0,8.0,16.0,7.0
2025-06-06T15:17:07.957076,9.0,4.0,18.0,7.0,10.0,9.0,16.0,5.0
2025-06-06T15:17:08.958283,8.0,6.0,17.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:17:09.958977,7.0,6.0,19.0,7.0,11.0,10.0,17.0,6.0
2025-06-06T15:17:10.960353,9.0,4.0,19.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T15:17:11.961505,8.0,6.0,18.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:17:12.962073,8.0,5.0,18.0,7.0,10.0,9.0,15.0,6.0
2025-06-06T15:17:13.962795,9.0,6.0,19.0,8.0,11.0,10.0,16.0,6.0
2025-06-06T15:17:14.963649,8.0,4.0,17.0,8.0,10.0,10.0,17.0,6.0
2025-06-06T15:17:15.964347,8.0,6.0,19.0,7.0,12.0,10.0,16.0,6.0
2025-06-06T15:17:16.965391,8.0,5.0,18.0,8.0,11.0,10.0,16.0,7.0
2025-06-06T15:17:17.966656,8.0,5.0,18.0,7.0,9.0,9.0,16.0,5.0
2025-06-06T15:17:18.969382,9.0,5.0,18.0,8.0,11.0,10.0,15.0,6.0
2025-06-06T15:17:19.971626,7.0,6.0,19.0,8.0,10.0,10.0,16.0,6.0
2025-06-06T15:17:20.972271,8.0,5.0,17.0,7.0,10.0,9.0,15.0,6.0
2025-06-06T15:17:21.972735,8.0,6.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:17:22.973321,9.0,4.0,18.0,8.0,10.0,9.0,16.0,6.0
2025-06-06T15:17:23.975596,7.0,6.0,18.0,7.0,10.0,10.0,16.0,6.0
2025-06-06T15:17:24.977907,8.0,5.0,18.0,8.0,10.0,9.0,15.0,5.0
2025-06-06T15:17:25.979165,8.0,5.0,18.0,8.0,11.0,10.0,15.0,6.0
2025-06-06T15:17:26.980253,8.0,5.0,18.0,6.0,10.0,10.0,16.0,6.0
2025-06-06T15:17:27.981058,7.0,5.0,18.0,8.0,11.0,8.0,16.0,6.0
2025-06-06T15:17:28.983000,8.0,6.0,18.0,7.0,9.0,10.0,15.0,6.0
2025-06-06T15:17:29.984235,8.0,4.0,17.0,7.0,11.0,9.0,15.0,5.0
2025-06-06T15:17:30.984805,9.0,6.0,19.0,8.0,10.0,10.0,16.0,6.0
