timestamp,smoother_server,map_server,amcl,controller_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-18T01:44:48.626743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T01:44:49.642527,5.9,4.9,6.9,8.9,5.9,3.9,5.9,3.9
2025-06-18T01:44:50.642966,10.0,8.0,9.0,13.0,8.0,12.0,12.0,8.0
2025-06-18T01:44:51.643590,7.0,6.0,7.0,8.0,11.0,7.0,9.0,5.0
2025-06-18T01:44:52.644081,7.0,6.0,9.0,10.0,9.0,8.0,7.0,5.0
2025-06-18T01:44:53.644518,9.0,6.0,7.0,9.0,8.0,6.0,8.0,5.0
2025-06-18T01:44:54.645412,7.0,5.0,7.0,9.0,9.0,6.0,6.0,4.0
2025-06-18T01:44:55.646028,8.0,7.0,9.0,12.0,11.0,10.0,28.0,7.0
2025-06-18T01:44:56.646538,7.0,5.0,7.0,9.0,9.0,8.0,10.0,5.0
2025-06-18T01:44:57.646977,7.0,4.0,8.0,10.0,10.0,8.0,10.0,5.0
2025-06-18T01:44:58.647408,7.0,5.0,8.0,11.0,9.0,9.0,10.0,6.0
2025-06-18T01:44:59.647813,8.0,6.0,8.0,10.0,10.0,9.0,10.0,4.0
2025-06-18T01:45:00.648344,7.0,5.0,7.0,10.0,10.0,11.0,10.0,5.0
2025-06-18T01:45:01.648931,8.0,5.0,8.0,11.0,10.0,9.0,9.0,6.0
2025-06-18T01:45:02.649417,7.0,5.0,8.0,10.0,10.0,9.0,11.0,4.0
2025-06-18T01:45:03.650760,7.0,5.0,8.0,10.0,9.0,10.0,10.0,5.0
2025-06-18T01:45:04.651195,7.0,4.0,8.0,11.0,10.0,9.0,10.0,4.0
2025-06-18T01:45:05.652200,8.0,5.0,7.0,11.0,11.0,9.0,9.0,5.0
2025-06-18T01:45:06.652706,6.0,5.0,9.0,10.0,9.0,9.0,10.0,6.0
2025-06-18T01:45:07.653156,8.0,5.0,8.0,11.0,10.0,10.0,11.0,4.0
2025-06-18T01:45:08.653662,7.0,6.0,9.0,10.0,9.0,9.0,9.0,5.0
2025-06-18T01:45:09.654223,8.0,4.0,7.0,10.0,10.0,9.0,10.0,5.0
2025-06-18T01:45:10.654728,7.0,5.0,9.0,10.0,9.0,9.0,9.0,5.0
2025-06-18T01:45:11.655262,7.0,5.0,9.0,11.0,11.0,9.0,11.0,5.0
2025-06-18T01:45:12.655781,8.0,5.0,8.0,11.0,9.0,10.0,10.0,5.0
2025-06-18T01:45:13.656550,8.0,5.0,8.0,10.0,10.0,9.0,10.0,5.0
2025-06-18T01:45:14.657071,7.0,4.0,8.0,10.0,10.0,10.0,9.0,5.0
2025-06-18T01:45:15.657603,6.0,5.0,8.0,11.0,10.0,9.0,11.0,5.0
2025-06-18T01:45:16.658358,9.0,6.0,7.0,10.0,10.0,10.0,10.0,4.0
2025-06-18T01:45:17.658861,7.0,4.0,8.0,11.0,11.0,8.0,10.0,6.0
2025-06-18T01:45:18.661276,7.0,6.0,7.0,11.0,10.0,10.0,21.0,5.0
2025-06-18T01:45:19.661945,7.0,5.0,8.0,11.0,9.0,9.0,16.0,6.0
2025-06-18T01:45:20.662559,8.0,5.0,7.0,12.0,10.0,9.0,20.0,5.0
2025-06-18T01:45:21.663716,6.0,5.0,8.0,10.0,10.0,10.0,19.0,6.0
2025-06-18T01:45:22.664367,7.0,5.0,7.0,11.0,9.0,9.0,17.0,4.0
2025-06-18T01:45:23.664890,7.0,5.0,9.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:45:24.665340,8.0,4.0,7.0,10.0,9.0,9.0,18.0,5.0
2025-06-18T01:45:25.667207,7.0,5.0,8.0,12.0,11.0,9.0,18.0,6.0
2025-06-18T01:45:26.668518,7.0,5.0,8.0,11.0,10.0,8.0,18.0,5.0
2025-06-18T01:45:27.669620,7.0,5.0,7.0,10.0,10.0,9.0,17.0,5.0
2025-06-18T01:45:28.670583,7.0,5.0,8.0,10.0,10.0,9.0,18.0,6.0
2025-06-18T01:45:29.671469,7.0,4.0,8.0,12.0,9.0,9.0,17.0,6.0
2025-06-18T01:45:30.672021,7.0,6.0,8.0,10.0,9.0,9.0,18.0,5.0
2025-06-18T01:45:31.673268,8.0,4.0,7.0,12.0,10.0,9.0,16.0,5.0
2025-06-18T01:45:32.673853,7.0,5.0,8.0,10.0,10.0,9.0,18.0,6.0
2025-06-18T01:45:33.674445,6.0,5.0,7.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:45:34.674987,8.0,5.0,8.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:45:35.675951,6.0,5.0,8.0,11.0,9.0,9.0,17.0,5.0
2025-06-18T01:45:36.677681,8.0,5.0,8.0,10.0,10.0,9.0,17.9,5.0
2025-06-18T01:45:37.680356,7.0,4.0,8.0,11.0,9.0,9.0,18.0,5.0
2025-06-18T01:45:38.680920,6.0,6.0,7.0,11.0,10.0,8.0,17.0,6.0
2025-06-18T01:45:39.681811,8.0,5.0,8.0,12.0,9.0,9.0,18.0,5.0
2025-06-18T01:45:40.682344,7.0,4.0,8.0,9.0,11.0,10.0,17.0,5.0
2025-06-18T01:45:41.682812,7.0,5.0,7.0,12.0,9.0,8.0,17.0,6.0
2025-06-18T01:45:42.683459,7.0,5.0,9.0,11.0,10.0,10.0,18.0,5.0
2025-06-18T01:45:43.685718,8.0,5.0,7.0,10.0,10.0,9.0,17.0,6.0
2025-06-18T01:45:44.686412,6.0,5.0,9.0,12.0,11.0,9.0,17.0,6.0
2025-06-18T01:45:45.687334,8.0,4.0,7.0,11.0,8.0,8.0,17.0,5.0
2025-06-18T01:45:46.688096,6.0,5.0,9.0,11.0,11.0,10.0,18.0,5.0
2025-06-18T01:45:47.688757,8.0,5.0,7.0,10.0,10.0,9.0,17.0,5.0
2025-06-18T01:45:48.689315,7.0,5.0,7.0,11.0,10.0,8.0,17.0,6.0
2025-06-18T01:45:49.690405,7.0,5.0,9.0,12.0,9.0,10.0,18.0,5.0
2025-06-18T01:45:50.690936,7.0,5.0,7.0,10.0,11.0,9.0,18.0,5.0
2025-06-18T01:45:51.692548,7.0,5.0,9.0,11.0,8.0,9.0,16.0,6.0
2025-06-18T01:45:52.693685,8.0,5.0,7.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:45:53.696284,6.0,5.0,8.0,10.0,10.0,9.0,17.0,6.0
2025-06-18T01:45:54.698572,7.0,4.0,8.0,12.0,9.0,9.0,17.0,5.0
2025-06-18T01:45:55.699173,7.0,6.0,8.0,11.0,10.0,8.0,18.0,5.0
2025-06-18T01:45:56.700622,8.0,5.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:45:57.703587,6.0,5.0,7.0,11.0,9.0,9.0,16.9,5.0
2025-06-18T01:45:58.704239,7.0,4.0,8.0,11.0,11.0,9.0,17.0,6.0
2025-06-18T01:45:59.705035,7.0,6.0,7.0,11.0,10.0,9.0,18.0,5.0
2025-06-18T01:46:00.705822,7.0,4.0,9.0,11.0,9.0,9.0,16.0,5.0
2025-06-18T01:46:01.707410,8.0,5.0,8.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:46:02.708918,7.0,5.0,8.0,11.0,10.0,8.0,17.0,5.0
2025-06-18T01:46:03.709927,7.0,5.0,8.0,10.0,9.0,10.0,17.0,5.0
2025-06-18T01:46:04.711299,8.0,4.0,7.0,12.0,10.0,8.0,17.0,6.0
2025-06-18T01:46:05.713353,6.0,5.0,8.0,10.0,10.0,10.0,17.0,6.0
2025-06-18T01:46:06.714685,7.0,5.0,8.0,11.0,9.0,8.0,16.0,4.0
2025-06-18T01:46:07.715777,7.0,6.0,9.0,11.0,11.0,9.0,18.0,6.0
2025-06-18T01:46:08.716812,7.0,5.0,7.0,11.0,9.0,10.0,17.0,5.0
2025-06-18T01:46:09.718133,8.0,4.0,9.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:46:10.718641,7.0,5.0,7.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:46:11.719709,7.0,5.0,7.0,11.0,10.0,9.0,18.0,5.0
2025-06-18T01:46:12.720436,7.0,5.0,8.0,10.0,9.0,8.0,17.0,6.0
