timestamp,smoother_server,map_server,amcl,controller_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-18T01:14:29.505109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T01:14:30.508375,7.0,6.0,7.0,10.0,6.0,6.0,7.0,4.0
2025-06-18T01:14:31.515865,6.9,7.9,8.9,10.9,8.9,8.9,9.9,8.9
2025-06-18T01:14:32.523815,8.9,8.9,8.9,11.9,9.9,6.9,8.0,7.0
2025-06-18T01:14:33.524579,7.0,6.0,9.0,11.0,7.0,9.0,7.0,5.0
2025-06-18T01:14:34.525295,6.0,4.0,8.0,9.0,6.0,5.0,7.0,2.0
2025-06-18T01:14:35.525799,6.0,4.0,8.0,9.0,6.0,5.0,5.0,3.0
2025-06-18T01:14:36.526357,6.0,4.0,6.0,8.0,8.0,4.0,6.0,2.0
2025-06-18T01:14:37.528792,8.0,6.0,9.0,11.0,11.0,11.0,26.9,6.0
2025-06-18T01:14:38.529530,7.0,6.0,8.0,12.0,10.0,9.0,12.0,6.0
2025-06-18T01:14:39.530481,8.0,5.0,9.0,10.0,10.0,9.0,10.0,5.0
2025-06-18T01:14:40.531057,8.0,5.0,8.0,11.0,9.0,9.0,10.0,5.0
2025-06-18T01:14:41.532376,8.0,6.0,8.0,10.0,11.0,11.0,11.0,6.0
2025-06-18T01:14:42.534710,7.0,5.0,8.0,11.0,9.0,9.0,10.0,6.0
2025-06-18T01:14:43.535555,8.0,5.0,7.0,10.0,11.0,10.0,11.0,4.0
2025-06-18T01:14:44.536363,7.0,6.0,9.0,11.0,10.0,10.0,10.0,6.0
2025-06-18T01:14:45.537014,8.0,5.0,9.0,10.0,10.0,10.0,11.0,5.0
2025-06-18T01:14:46.537584,8.0,6.0,8.0,11.0,10.0,10.0,9.0,6.0
2025-06-18T01:14:47.538265,8.0,6.0,8.0,12.0,11.0,11.0,11.0,5.0
2025-06-18T01:14:48.538857,7.0,4.0,9.0,9.0,9.0,9.0,11.0,5.0
2025-06-18T01:14:49.540261,8.0,6.0,9.0,11.0,11.0,11.0,10.0,6.0
2025-06-18T01:14:50.541751,8.0,6.0,8.0,11.0,10.0,9.0,11.0,4.0
2025-06-18T01:14:51.543574,8.0,4.0,8.0,11.0,10.0,11.0,10.0,6.0
2025-06-18T01:14:52.544149,7.0,6.0,9.0,10.0,10.0,9.0,10.0,6.0
2025-06-18T01:14:53.544654,8.0,6.0,8.0,12.0,10.0,10.0,11.0,4.0
2025-06-18T01:14:54.545157,7.0,5.0,9.0,10.0,10.0,10.0,10.0,6.0
2025-06-18T01:14:55.545617,8.0,5.0,8.0,11.0,11.0,11.0,11.0,5.0
2025-06-18T01:14:56.546071,8.0,6.0,9.0,10.0,10.0,9.0,10.0,5.0
2025-06-18T01:14:57.546612,7.0,5.0,8.0,11.0,9.0,10.0,11.0,6.0
2025-06-18T01:14:58.547217,7.0,5.0,8.0,11.0,11.0,10.0,11.0,5.0
2025-06-18T01:14:59.547777,8.0,6.0,9.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:15:00.548279,8.0,6.0,8.0,9.0,11.0,10.0,11.0,5.0
2025-06-18T01:15:01.549108,7.0,5.0,8.0,12.0,11.0,9.0,20.0,6.0
2025-06-18T01:15:02.551294,8.0,5.0,7.0,12.0,8.0,10.0,18.0,6.0
2025-06-18T01:15:03.551809,7.0,5.0,9.0,11.0,11.0,9.0,17.0,6.0
2025-06-18T01:15:04.552269,8.0,6.0,7.0,11.0,9.0,10.0,18.0,5.0
2025-06-18T01:15:05.552831,6.0,5.0,7.0,11.0,11.0,10.0,18.0,6.0
2025-06-18T01:15:06.553772,8.0,5.0,9.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:15:07.554740,8.0,5.0,8.0,10.0,10.0,10.0,18.0,6.0
2025-06-18T01:15:08.556728,7.0,7.0,8.0,13.0,11.0,9.0,18.0,6.0
2025-06-18T01:15:09.557337,8.0,4.0,8.0,10.0,9.0,10.0,18.0,6.0
2025-06-18T01:15:10.558534,7.0,5.0,8.0,12.0,11.0,10.0,18.0,6.0
2025-06-18T01:15:11.559714,7.0,6.0,8.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:15:12.560412,8.0,5.0,8.0,11.0,11.0,9.0,19.0,5.0
2025-06-18T01:15:13.560888,7.0,6.0,8.0,11.0,10.0,10.0,17.0,5.0
2025-06-18T01:15:14.561467,8.0,5.0,8.0,11.0,10.0,9.0,18.0,7.0
2025-06-18T01:15:15.562418,7.0,5.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:15:16.563167,8.0,6.0,9.0,12.0,10.0,10.0,18.0,5.0
2025-06-18T01:15:17.563707,7.0,5.0,7.0,10.0,11.0,10.0,19.0,7.0
2025-06-18T01:15:18.564170,7.0,5.0,9.0,12.0,10.0,9.0,17.0,6.0
2025-06-18T01:15:19.565350,7.0,5.0,8.0,10.0,10.0,9.0,18.0,5.0
2025-06-18T01:15:20.566958,8.0,7.0,8.0,12.0,11.0,11.0,18.0,6.0
2025-06-18T01:15:21.568710,7.0,4.0,9.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:15:22.570343,9.0,6.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:15:23.570984,6.0,6.0,8.0,10.0,11.0,10.0,18.0,6.0
2025-06-18T01:15:24.571622,8.0,4.0,8.0,12.0,10.0,10.0,19.0,6.0
2025-06-18T01:15:25.572298,8.0,5.0,8.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:15:26.572807,7.0,6.0,9.0,11.0,11.0,9.0,18.0,7.0
2025-06-18T01:15:27.573241,7.0,5.0,8.0,12.0,9.0,10.0,18.0,5.0
2025-06-18T01:15:28.574060,7.0,6.0,9.0,11.0,11.0,10.0,17.0,6.0
2025-06-18T01:15:29.574594,9.0,5.0,8.0,11.0,10.0,10.0,19.0,6.0
2025-06-18T01:15:30.575095,6.0,6.0,9.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:15:31.575538,8.0,5.0,8.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:15:32.577490,8.0,6.0,8.0,11.0,11.0,10.0,19.0,6.0
2025-06-18T01:15:33.578988,7.0,4.0,8.0,11.0,11.0,10.0,17.0,6.0
2025-06-18T01:15:34.579454,8.0,6.0,8.0,12.0,9.0,10.0,18.0,6.0
2025-06-18T01:15:35.580010,7.0,6.0,9.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:15:36.580926,7.0,4.0,8.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:15:37.582047,8.0,6.0,9.0,12.0,10.0,9.0,19.0,5.0
2025-06-18T01:15:38.582640,8.0,6.0,8.0,11.0,11.0,11.0,18.0,6.0
2025-06-18T01:15:39.583142,7.0,5.0,8.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:15:40.584225,8.0,5.0,8.0,11.0,10.0,10.0,18.0,6.0
