timestamp,smoother_server,map_server,amcl,controller_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-18T02:14:43.017462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T02:14:44.018906,8.0,7.0,8.0,9.0,8.0,6.0,6.0,6.0
2025-06-18T02:14:45.020045,11.0,8.0,10.0,14.0,10.0,9.0,10.9,7.0
2025-06-18T02:14:46.028853,7.9,8.9,8.9,10.9,7.0,7.0,10.0,6.0
2025-06-18T02:14:47.029517,9.0,8.0,10.0,11.0,10.0,8.0,10.0,7.0
2025-06-18T02:14:48.030002,6.0,5.0,6.0,9.0,5.0,5.0,6.0,2.0
2025-06-18T02:14:49.032238,5.0,3.0,7.0,9.0,7.0,5.0,6.0,2.0
2025-06-18T02:14:50.033001,7.0,4.0,7.0,9.0,8.0,5.0,6.0,4.0
2025-06-18T02:14:51.033579,8.0,7.0,9.0,12.0,12.0,10.0,28.0,7.0
2025-06-18T02:14:52.034173,8.0,6.0,9.0,11.0,11.0,9.0,11.0,5.0
2025-06-18T02:14:53.035088,8.0,6.0,8.0,11.0,10.0,10.0,10.0,5.0
2025-06-18T02:14:54.037020,8.0,5.0,8.0,10.0,11.0,10.0,11.0,6.0
2025-06-18T02:14:55.039587,8.0,6.0,9.0,11.0,9.0,10.0,10.0,5.0
2025-06-18T02:14:56.041058,7.0,5.0,8.0,11.0,11.0,10.0,11.0,6.0
2025-06-18T02:14:57.042377,7.0,6.0,9.0,12.0,11.0,10.0,10.0,5.0
2025-06-18T02:14:58.043414,8.0,5.0,8.0,10.0,9.0,10.0,11.0,5.0
2025-06-18T02:14:59.045720,8.0,5.0,8.0,11.0,12.0,10.0,11.0,6.0
2025-06-18T02:15:00.047082,8.0,5.0,9.0,11.0,10.0,10.0,11.0,5.0
2025-06-18T02:15:01.050244,7.0,6.0,9.0,10.0,10.0,9.0,11.0,5.0
2025-06-18T02:15:02.050839,9.0,6.0,9.0,12.0,10.0,11.0,10.0,6.0
2025-06-18T02:15:03.051386,8.0,5.0,9.0,10.0,11.0,9.0,11.0,6.0
2025-06-18T02:15:04.051999,7.0,5.0,8.0,11.0,11.0,11.0,11.0,5.0
2025-06-18T02:15:05.052931,8.0,7.0,10.0,11.0,9.0,9.0,10.0,6.0
2025-06-18T02:15:06.053413,7.0,4.0,8.0,11.0,11.0,10.0,10.0,5.0
2025-06-18T02:15:07.055229,8.0,6.0,8.0,10.0,10.0,9.0,12.0,5.0
2025-06-18T02:15:08.057602,8.0,6.0,8.0,12.0,11.0,10.0,10.0,5.0
2025-06-18T02:15:09.059198,7.0,5.0,9.0,10.0,10.0,10.0,10.0,6.0
2025-06-18T02:15:10.062844,8.0,5.0,8.0,11.0,10.0,10.0,11.0,5.0
2025-06-18T02:15:11.063293,8.0,5.0,8.0,10.0,11.0,9.0,10.0,6.0
