timestamp,smoother_server,map_server,amcl,controller_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-18T01:34:42.212272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T01:34:43.215996,6.0,6.0,8.0,8.0,6.0,6.0,7.0,4.0
2025-06-18T01:34:44.222779,10.9,9.9,11.9,12.8,7.9,8.9,8.9,7.9
2025-06-18T01:34:45.238631,8.9,5.9,6.9,10.9,12.9,9.9,10.9,6.0
2025-06-18T01:34:46.240994,8.0,7.0,10.0,10.0,9.0,7.0,8.0,6.0
2025-06-18T01:34:47.242466,6.0,5.0,7.0,8.0,5.0,6.0,7.0,5.0
2025-06-18T01:34:48.243008,4.0,3.0,8.0,9.0,5.0,5.0,5.0,2.0
2025-06-18T01:34:49.243592,6.0,4.0,7.0,9.0,5.0,4.0,6.0,2.0
2025-06-18T01:34:50.246017,5.0,4.0,6.0,8.0,7.0,5.0,6.0,3.0
2025-06-18T01:34:51.246657,8.0,5.0,8.0,11.0,11.0,8.0,21.0,5.0
2025-06-18T01:34:52.247337,8.0,6.0,8.0,10.0,10.0,10.0,15.0,7.0
2025-06-18T01:34:53.247908,7.0,6.0,8.0,11.0,11.0,10.0,10.0,5.0
2025-06-18T01:34:54.248420,8.0,4.0,8.0,10.0,10.0,10.0,10.0,5.0
2025-06-18T01:34:55.249085,8.0,6.0,8.0,12.0,10.0,10.0,11.0,5.0
2025-06-18T01:34:56.249998,7.0,6.0,8.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:34:57.250507,8.0,5.0,9.0,11.0,11.0,10.0,10.0,5.0
2025-06-18T01:34:58.251059,8.0,5.0,8.0,10.0,10.0,10.0,10.0,6.0
2025-06-18T01:34:59.252087,8.0,6.0,8.0,10.0,10.0,10.0,10.0,5.0
2025-06-18T01:35:00.252830,7.0,4.0,8.0,12.0,10.0,10.0,11.0,6.0
2025-06-18T01:35:01.253928,8.0,6.0,9.0,10.0,10.0,10.0,10.0,5.0
2025-06-18T01:35:02.254979,9.0,6.0,9.0,11.0,11.0,10.0,12.0,6.0
2025-06-18T01:35:03.256526,6.0,4.0,8.0,12.0,10.0,10.0,10.0,5.0
2025-06-18T01:35:04.260345,9.0,6.0,9.0,10.0,11.0,9.0,10.0,6.0
2025-06-18T01:35:05.261574,7.0,6.0,9.0,11.0,9.0,11.0,11.0,6.0
2025-06-18T01:35:06.262241,7.0,6.0,9.0,10.0,11.0,10.0,10.0,5.0
2025-06-18T01:35:07.263323,9.0,4.0,8.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:35:08.263940,8.0,6.0,9.0,12.0,11.0,10.0,11.0,5.0
2025-06-18T01:35:09.264712,8.0,6.0,8.0,10.0,10.0,9.0,10.0,5.0
2025-06-18T01:35:10.265203,7.0,5.0,8.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:35:11.265839,8.0,5.0,9.0,11.0,10.0,11.0,10.0,5.0
2025-06-18T01:35:12.266687,7.0,6.0,7.0,10.0,10.0,9.0,10.0,6.0
2025-06-18T01:35:13.267635,8.0,5.0,8.0,12.0,11.0,10.0,17.0,5.0
2025-06-18T01:35:14.269200,7.0,5.0,8.0,12.0,10.0,10.0,20.0,7.0
2025-06-18T01:35:15.270315,8.0,5.0,8.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:35:16.271225,8.0,5.0,8.0,10.0,11.0,10.0,17.0,5.0
2025-06-18T01:35:17.271700,7.0,6.0,8.0,12.0,9.0,9.0,18.0,6.0
2025-06-18T01:35:18.272451,7.0,4.0,7.0,11.0,11.0,10.0,17.0,6.0
2025-06-18T01:35:19.273123,8.0,6.0,8.0,11.0,9.0,9.0,18.0,5.0
2025-06-18T01:35:20.273927,7.0,5.0,8.0,12.0,10.0,10.0,19.0,7.0
2025-06-18T01:35:21.274589,7.0,5.0,8.0,10.0,10.0,9.0,18.0,6.0
2025-06-18T01:35:22.275712,7.0,6.0,8.0,12.0,11.0,10.0,17.0,5.0
2025-06-18T01:35:23.278731,8.0,6.0,8.0,10.0,11.0,9.0,19.0,7.0
2025-06-18T01:35:24.280770,7.0,4.0,8.0,12.0,10.0,9.0,17.0,6.0
2025-06-18T01:35:25.282480,8.0,5.0,7.0,11.0,10.0,9.0,18.0,5.0
2025-06-18T01:35:26.283513,7.0,5.0,10.0,11.0,10.0,11.0,18.0,6.0
2025-06-18T01:35:27.284089,8.0,6.0,7.0,11.0,10.0,8.0,18.0,6.0
2025-06-18T01:35:28.286760,7.0,5.0,9.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:35:29.287339,7.0,6.0,7.0,12.0,11.0,9.0,19.0,6.0
2025-06-18T01:35:30.291157,8.0,5.0,8.0,10.0,9.0,9.0,17.9,6.0
2025-06-18T01:35:31.291767,7.0,4.0,9.0,12.0,10.0,11.0,18.0,5.0
2025-06-18T01:35:32.292398,8.0,6.0,8.0,11.0,11.0,9.0,18.0,6.0
2025-06-18T01:35:33.292925,7.0,5.0,8.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:35:34.294566,7.0,6.0,8.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:35:35.295182,8.0,5.0,7.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:35:36.296847,7.0,5.0,9.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:35:37.297378,7.0,6.0,8.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:35:38.299964,8.0,4.0,9.0,11.0,10.0,9.0,18.9,7.0
2025-06-18T01:35:39.301233,7.0,5.0,7.0,12.0,10.0,10.0,17.0,5.0
2025-06-18T01:35:40.302026,8.0,6.0,8.0,11.0,11.0,9.0,18.0,6.0
2025-06-18T01:35:41.302925,7.0,5.0,8.0,12.0,11.0,10.0,18.0,6.0
2025-06-18T01:35:42.303952,8.0,6.0,8.0,10.0,10.0,10.0,18.0,6.0
2025-06-18T01:35:43.304898,7.0,5.0,10.0,12.0,10.0,8.0,17.0,5.0
2025-06-18T01:35:44.305479,7.0,5.0,7.0,11.0,10.0,11.0,18.0,7.0
