timestamp,smoother_server,map_server,amcl,controller_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-18T01:54:40.039358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T01:54:41.051476,5.9,4.9,6.9,7.9,4.9,4.9,5.9,4.9
2025-06-18T01:54:42.058574,8.9,9.0,11.0,13.0,9.0,10.0,10.0,8.0
2025-06-18T01:54:43.059967,9.0,7.0,10.9,14.9,6.9,5.9,6.9,5.0
2025-06-18T01:54:44.074082,6.9,5.9,7.9,9.9,7.9,7.0,8.9,5.0
2025-06-18T01:54:45.074737,7.0,6.0,7.0,10.0,6.0,6.0,6.0,4.0
2025-06-18T01:54:46.075418,5.0,4.0,8.0,9.0,6.0,5.0,6.0,2.0
2025-06-18T01:54:47.077412,6.0,4.0,6.0,9.0,9.0,6.0,7.0,4.0
2025-06-18T01:54:48.077960,9.0,7.0,10.0,12.0,12.0,10.0,28.0,7.0
2025-06-18T01:54:49.079010,7.0,6.0,7.0,10.0,10.0,9.0,10.0,5.0
2025-06-18T01:54:50.080380,8.0,5.0,9.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:54:51.081293,7.0,6.0,8.0,10.0,10.0,10.0,11.0,6.0
2025-06-18T01:54:52.082933,8.0,4.0,8.0,12.0,11.0,10.0,10.0,5.0
2025-06-18T01:54:53.083396,9.0,6.0,8.0,11.0,11.0,10.0,12.0,6.0
2025-06-18T01:54:54.083944,7.0,6.0,9.0,11.0,10.0,9.0,11.0,6.0
2025-06-18T01:54:55.085385,8.0,5.0,9.0,11.0,10.0,11.0,10.0,6.0
2025-06-18T01:54:56.085819,8.0,5.0,8.0,10.0,10.0,8.0,11.0,5.0
2025-06-18T01:54:57.086863,7.0,6.0,8.0,11.0,11.0,11.0,11.0,6.0
2025-06-18T01:54:58.087846,8.0,5.0,8.0,11.0,10.0,9.0,11.0,5.0
2025-06-18T01:54:59.090902,8.0,5.0,9.0,11.0,11.0,10.0,11.0,5.0
2025-06-18T01:55:00.091650,8.0,6.0,9.0,11.0,11.0,10.0,11.0,6.0
2025-06-18T01:55:01.092239,7.0,5.0,9.0,11.0,9.0,10.0,10.0,6.0
2025-06-18T01:55:02.092714,8.0,5.0,8.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:55:03.093464,8.0,6.0,9.0,11.0,11.0,9.0,11.0,6.0
2025-06-18T01:55:04.093977,7.0,5.0,9.0,10.0,11.0,10.0,11.0,5.0
2025-06-18T01:55:05.094961,9.0,6.0,8.0,12.0,10.0,10.0,11.0,5.0
2025-06-18T01:55:06.095965,7.0,5.0,8.0,10.0,10.0,10.0,11.0,6.0
2025-06-18T01:55:07.099475,7.0,6.0,9.0,11.0,10.0,10.0,11.0,6.0
2025-06-18T01:55:08.100325,9.0,4.0,8.0,11.0,11.0,9.0,10.0,5.0
2025-06-18T01:55:09.104779,8.0,7.0,8.0,12.0,10.0,11.0,11.0,6.0
2025-06-18T01:55:10.105500,7.0,4.0,9.0,11.0,12.0,10.0,12.0,6.0
2025-06-18T01:55:11.106215,8.0,6.0,8.0,11.0,11.0,9.0,20.0,6.0
2025-06-18T01:55:12.107302,7.0,6.0,8.0,12.0,9.0,9.0,19.0,5.0
2025-06-18T01:55:13.108965,8.0,5.0,7.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:55:14.110188,7.0,5.0,8.0,12.0,11.0,9.0,18.0,7.0
2025-06-18T01:55:15.111201,7.0,6.0,8.0,10.0,10.0,10.0,18.0,6.0
2025-06-18T01:55:16.112335,8.0,4.0,8.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:17.112833,8.0,6.0,8.0,10.0,11.0,9.0,18.0,6.0
2025-06-18T01:55:18.113964,7.0,5.0,8.0,12.0,10.0,9.0,19.0,6.0
2025-06-18T01:55:19.114504,7.0,5.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:55:20.115140,7.0,5.0,8.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:21.115688,8.0,5.0,8.0,12.0,11.0,10.0,19.0,6.0
2025-06-18T01:55:22.117347,7.0,6.0,7.0,10.0,9.0,9.0,18.0,7.0
2025-06-18T01:55:23.118757,8.0,5.0,9.0,12.0,11.0,9.0,17.0,5.0
2025-06-18T01:55:24.119390,8.0,6.0,8.0,12.0,10.0,10.0,20.0,6.0
2025-06-18T01:55:25.120048,7.0,5.0,8.0,11.0,11.0,9.0,17.0,7.0
2025-06-18T01:55:26.120670,8.0,4.0,9.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:55:27.121782,7.0,6.0,7.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:28.122308,7.0,5.0,9.0,11.0,11.0,9.0,19.0,6.0
2025-06-18T01:55:29.123069,7.0,6.0,8.0,11.0,11.0,10.0,17.0,6.0
2025-06-18T01:55:30.123667,8.0,5.0,7.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:31.124263,7.0,5.0,9.0,10.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:32.124793,8.0,5.0,8.0,12.0,10.0,10.0,17.0,6.0
2025-06-18T01:55:33.125591,7.0,6.0,8.0,12.0,11.0,10.0,19.0,6.0
2025-06-18T01:55:34.126534,7.0,5.0,8.0,10.0,9.0,9.0,18.0,6.0
2025-06-18T01:55:35.127194,7.0,5.0,8.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:36.127762,8.0,6.0,9.0,11.0,11.0,10.0,18.0,6.0
2025-06-18T01:55:37.128364,7.0,4.0,7.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:38.129754,8.0,6.0,9.0,12.0,11.0,10.0,18.0,7.0
2025-06-18T01:55:39.131025,7.0,6.0,8.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:55:40.131627,8.0,4.0,9.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:55:41.132926,7.0,6.0,7.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:42.134715,8.0,5.0,8.0,12.0,11.0,10.0,19.0,6.0
2025-06-18T01:55:43.135443,8.0,5.0,9.0,10.0,11.0,9.0,18.0,5.0
2025-06-18T01:55:44.136990,7.0,6.0,8.0,12.0,9.0,10.0,17.0,7.0
2025-06-18T01:55:45.137620,7.0,4.0,8.0,11.0,11.0,10.0,19.0,7.0
2025-06-18T01:55:46.138240,8.0,6.0,8.0,12.0,10.0,9.0,18.0,5.0
2025-06-18T01:55:47.138783,7.0,5.0,9.0,11.0,9.0,9.0,17.0,6.0
2025-06-18T01:55:48.140724,8.0,6.0,8.0,12.0,11.0,9.0,19.0,6.0
2025-06-18T01:55:49.141350,7.0,5.0,8.0,12.0,10.0,10.0,18.0,7.0
2025-06-18T01:55:50.143106,8.0,5.0,8.0,11.0,12.0,9.0,20.0,5.0
2025-06-18T01:55:51.145136,7.0,6.0,9.0,12.0,10.0,11.0,17.0,6.0
2025-06-18T01:55:52.147710,8.0,5.0,7.0,11.0,10.0,9.0,18.9,6.0
2025-06-18T01:55:53.148387,7.0,5.0,9.0,11.0,11.0,9.0,18.0,7.0
2025-06-18T01:55:54.149437,8.0,5.0,8.0,11.0,9.0,10.0,18.0,6.0
2025-06-18T01:55:55.151388,7.0,5.0,8.0,12.0,11.0,9.0,18.0,5.0
2025-06-18T01:55:56.154730,8.0,6.0,8.0,11.9,10.9,10.0,18.9,7.0
2025-06-18T01:55:57.158070,7.0,5.0,8.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:55:58.158672,7.0,5.0,8.0,10.0,10.0,11.0,17.0,6.0
2025-06-18T01:55:59.160511,8.0,5.0,9.0,12.0,11.0,9.0,18.0,6.0
2025-06-18T01:56:00.161168,7.0,7.0,8.0,11.0,10.0,9.0,18.0,7.0
2025-06-18T01:56:01.161609,8.0,5.0,7.0,12.0,10.0,9.0,18.0,5.0
2025-06-18T01:56:02.162644,8.0,4.0,9.0,11.0,11.0,10.0,19.0,7.0
2025-06-18T01:56:03.164026,7.0,6.0,8.0,12.0,10.0,10.0,17.0,6.0
2025-06-18T01:56:04.164544,7.0,5.0,9.0,10.0,10.0,9.0,18.0,5.0
2025-06-18T01:56:05.165365,8.0,5.0,8.0,12.0,11.0,9.0,19.0,6.0
2025-06-18T01:56:06.165968,7.0,6.0,8.0,11.0,10.0,11.0,18.0,7.0
2025-06-18T01:56:07.166420,8.0,5.0,8.0,11.0,11.0,9.0,17.0,6.0
2025-06-18T01:56:08.167243,7.0,5.0,8.0,11.0,11.0,10.0,18.0,6.0
2025-06-18T01:56:09.167991,8.0,6.0,9.0,12.0,9.0,9.0,18.0,6.0
2025-06-18T01:56:10.169233,8.0,5.0,8.0,11.0,11.0,10.0,18.0,6.0
2025-06-18T01:56:11.169925,7.0,5.0,8.0,12.0,10.0,9.0,18.0,7.0
2025-06-18T01:56:12.170473,7.0,6.0,8.0,11.0,11.0,10.0,18.0,5.0
2025-06-18T01:56:13.171977,9.0,5.0,8.0,12.0,10.0,9.0,18.0,7.0
2025-06-18T01:56:14.173290,7.0,4.0,9.0,11.0,11.0,10.0,18.0,6.0
2025-06-18T01:56:15.174021,8.0,6.0,8.0,11.0,10.0,9.0,18.0,6.0
2025-06-18T01:56:16.176237,7.0,5.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:56:17.182430,7.0,5.0,7.9,11.9,9.9,8.9,16.9,6.0
2025-06-18T01:56:18.183322,8.0,7.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:56:19.187430,7.0,4.0,8.0,11.0,11.0,9.0,17.9,6.0
2025-06-18T01:56:20.188308,8.0,6.0,8.0,12.0,10.0,10.0,18.0,6.0
2025-06-18T01:56:21.189043,7.0,5.0,9.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:56:22.189731,7.0,5.0,8.0,11.0,11.0,10.0,17.0,7.0
2025-06-18T01:56:23.191153,8.0,6.0,9.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:56:24.191678,7.0,5.0,8.0,11.0,11.0,9.0,18.0,6.0
2025-06-18T01:56:25.194302,8.0,5.0,8.0,12.0,10.0,10.0,18.0,6.0
2025-06-18T01:56:26.196226,8.0,5.0,9.0,11.0,11.0,9.0,18.0,6.0
2025-06-18T01:56:27.197663,7.0,6.0,8.0,13.0,10.0,10.0,19.0,6.0
